step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
17,2026-07-17 19:23:17,14,1,500,13,1405,5015.7,0.2,14,1,gpt-oss-120b,cot,677,939.3082340247929,CPU-intensive,0
18,2026-07-17 19:24:37,1,14,842,156,1396,40.3,1.0,1,1,gpt-oss-120b,cot,791,2005.7128961198032,CPU-intensive,0
19,2026-07-17 19:25:40,1,1,449,13,1411,5014.6,0.6,1,0,gpt-oss-120b,cot,792,575.0910970382392,CPU-intensive,0
20,2026-07-17 19:27:14,14,1,500,14,1437,4499.5,0.2,14,1,gpt-oss-120b,cot,787,574.9699478037655,CPU-intensive,0
21,2026-07-17 19:28:23,1,14,752,156,1392,102.1,1.0,1,1,gpt-oss-120b,cot,791,525.1362607814372,CPU-intensive,0
22,2026-07-17 19:29:25,1,0,500,13,1242,4.5,0.0,1,0,gpt-oss-120b,cot,791,745.2193647623062,CPU-intensive,0
23,2026-07-17 19:30:26,13,0,486,14,1054,2437.5,0.2,13,1,gpt-oss-120b,cot,665,845.3874490223825,CPU-intensive,0
24,2026-07-17 19:31:30,1,13,646,145,968,89.6,1.0,1,1,gpt-oss-120b,cot,790,536.7784737609327,CPU-intensive,0
25,2026-07-17 19:32:32,2,0,479,13,1008,4.5,0.0,2,1,gpt-oss-120b,cot,774,711.7747450247407,CPU-intensive,0
26,2026-07-17 19:33:33,1,2,1003,27,1107,5012.9,0.5,1,1,gpt-oss-120b,cot,792,626.5435712412,CPU-intensive,0
27,2026-07-17 19:35:03,1,1,460,14,1108,5016.7,0.5,1,0,gpt-oss-120b,cot,792,544.8038741014898,CPU-intensive,0
28,2026-07-17 19:36:22,1,1,495,13,998,3087.4,0.3,1,0,gpt-oss-120b,cot,791,524.6669952757657,CPU-intensive,0
29,2026-07-17 19:37:30,1,0,500,13,817,2165.4,0.1,1,0,gpt-oss-120b,cot,791,690.5344761908054,CPU-intensive,0
30,2026-07-17 19:38:33,1,1,500,13,655,2210.5,0.2,1,0,gpt-oss-120b,cot,791,624.3501100689173,CPU-intensive,0
31,2026-07-17 19:39:38,12,1,500,13,560,4013.5,0.1,12,1,gpt-oss-120b,cot,688,446.4994529262185,CPU-intensive,0
32,2026-07-17 19:40:43,1,12,442,134,517,59.2,1.0,1,1,gpt-oss-120b,cot,790,535.0880259647965,CPU-intensive,0
33,2026-07-17 19:41:45,14,1,491,13,533,5011.8,0.5,14,1,gpt-oss-120b,cot,632,426.1328629218042,CPU-intensive,0
34,2026-07-17 19:43:13,1,14,515,156,548,122.3,1.0,1,1,gpt-oss-120b,cot,790,650.7609128020704,CPU-intensive,0
35,2026-07-17 19:44:15,1,1,500,13,596,5007.7,0.0,1,0,gpt-oss-120b,cot,791,573.7019032239914,CPU-intensive,0
36,2026-07-17 19:45:26,2,1,501,13,768,5011.6,0.5,2,1,gpt-oss-120b,cot,749,890.542371198535,CPU-intensive,0
37,2026-07-17 19:47:00,5,2,984,26,1035,5011.6,0.7,5,1,gpt-oss-120b,cot,749,995.7992741838098,CPU-intensive,0
38,2026-07-17 19:48:27,1,5,819,59,1295,73.1,1.0,1,1,gpt-oss-120b,cot,791,550.4644569009542,CPU-intensive,0
39,2026-07-17 19:49:28,1,0,442,14,1435,4.5,0.0,1,0,gpt-oss-120b,cot,791,589.3502226099372,CPU-intensive,0
40,2026-07-17 19:50:29,10,0,446,13,1538,1863.5,0.2,10,1,gpt-oss-120b,cot,748,676.4108720235527,CPU-intensive,0
41,2026-07-17 19:51:34,1,10,861,112,1547,81.2,1.0,1,1,gpt-oss-120b,cot,791,550.5761201493442,CPU-intensive,0
42,2026-07-17 19:52:35,1,0,501,13,1562,6.7,0.0,1,0,gpt-oss-120b,cot,791,494.4831309840083,CPU-intensive,0
43,2026-07-17 19:53:36,14,1,502,14,1588,5009.3,0.1,14,1,gpt-oss-120b,cot,702,451.41940796747804,CPU-intensive,0
44,2026-07-17 19:54:49,5,14,826,156,1649,75.6,1.0,5,1,gpt-oss-120b,cot,769,480.965668335557,CPU-intensive,0
45,2026-07-17 19:55:50,5,5,853,57,1697,69.8,1.0,5,0,gpt-oss-120b,cot,763,575.5704124458134,CPU-intensive,0
46,2026-07-17 19:56:51,1,5,794,57,1578,108.2,1.0,1,1,gpt-oss-120b,cot,791,713.8742059469223,CPU-intensive,0
47,2026-07-17 19:57:53,14,1,502,14,1340,5007.0,0.0,14,1,gpt-oss-120b,cot,662,635.118427220732,CPU-intensive,0
48,2026-07-17 19:58:59,1,14,806,156,1242,76.8,1.0,1,1,gpt-oss-120b,cot,791,789.0620268881321,CPU-intensive,0
49,2026-07-17 20:00:01,14,1,395,14,1264,5006.6,0.0,14,1,gpt-oss-120b,cot,591,1011.2819503992796,CPU-intensive,0
50,2026-07-17 20:01:07,14,14,776,156,1372,86.4,1.0,14,0,gpt-oss-120b,cot,752,675.9997429326177,CPU-intensive,0
51,2026-07-17 20:02:09,1,14,674,156,1378,69.3,1.0,1,1,gpt-oss-120b,cot,791,489.89242501556873,CPU-intensive,0
52,2026-07-17 20:03:10,1,1,468,14,1223,5007.6,0.2,1,0,gpt-oss-120b,cot,792,1361.658612266183,CPU-intensive,0
53,2026-07-17 20:04:22,14,1,496,14,1002,5006.6,0.1,14,1,gpt-oss-120b,cot,704,633.1508220173419,CPU-intensive,0
54,2026-07-17 20:05:31,1,14,504,156,802,37.6,1.0,1,1,gpt-oss-120b,cot,790,500.0096298754215,CPU-intensive,0
55,2026-07-17 20:06:32,1,0,500,14,688,4.4,0.0,1,0,gpt-oss-120b,cot,790,529.0496470406651,CPU-intensive,0
56,2026-07-17 20:07:33,1,1,500,14,653,5006.8,0.0,1,0,gpt-oss-120b,cot,791,552.5720561854541,CPU-intensive,0
57,2026-07-17 20:08:38,3,0,500,14,669,4.4,0.0,3,1,gpt-oss-120b,cot,708,716.5816449560225,CPU-intensive,0
58,2026-07-17 20:09:40,8,3,619,35,650,522.0,1.0,8,1,gpt-oss-120b,cot,694,473.78621995449066,CPU-intensive,0
59,2026-07-17 20:10:42,1,8,802,90,678,80.6,1.0,1,1,gpt-oss-120b,cot,790,721.1430869065225,CPU-intensive,0
60,2026-07-17 20:11:44,14,1,499,14,853,5019.0,0.1,14,1,gpt-oss-120b,cot,562,405.74812795966864,CPU-intensive,0
61,2026-07-17 20:12:53,1,14,867,156,1133,68.0,1.0,1,1,gpt-oss-120b,cot,791,569.2792749032378,CPU-intensive,0
62,2026-07-17 20:13:54,14,1,501,14,1404,5011.7,0.1,14,1,gpt-oss-120b,cot,609,793.1686430238187,CPU-intensive,0
63,2026-07-17 20:15:15,1,14,914,156,1555,63.4,1.0,1,1,gpt-oss-120b,cot,791,902.9823942109942,CPU-intensive,0
64,2026-07-17 20:16:16,2,0,478,13,1670,4.8,0.0,2,1,gpt-oss-120b,cot,750,501.5701139345765,CPU-intensive,0
65,2026-07-17 20:17:17,14,2,974,27,1691,3113.3,0.3,14,1,gpt-oss-120b,cot,642,442.10332492366433,CPU-intensive,0
66,2026-07-17 20:18:27,2,14,889,158,1666,56.4,1.0,2,1,gpt-oss-120b,cot,746,496.03665387257934,CPU-intensive,0
67,2026-07-17 20:19:28,14,2,968,26,1719,5009.4,0.7,14,1,gpt-oss-120b,cot,723,479.71346182748675,CPU-intensive,0
68,2026-07-17 20:21:06,4,14,740,158,1737,88.9,1.0,4,1,gpt-oss-120b,cot,787,500.4866737872362,CPU-intensive,0
69,2026-07-17 20:22:07,8,4,724,48,1731,376.4,1.0,8,1,gpt-oss-120b,cot,691,456.9304562173784,CPU-intensive,0
70,2026-07-17 20:23:09,1,8,758,92,1553,69.3,1.0,1,1,gpt-oss-120b,cot,791,523.9842738956213,CPU-intensive,0
71,2026-07-17 20:24:10,1,0,499,14,1325,4.6,0.0,1,0,gpt-oss-120b,cot,791,796.6589578427374,CPU-intensive,0
72,2026-07-17 20:25:11,14,1,501,14,1078,5021.4,0.0,14,1,gpt-oss-120b,cot,763,647.45301194489,CPU-intensive,0
73,2026-07-17 20:26:28,14,14,780,157,1374,67.3,1.0,14,0,gpt-oss-120b,cot,646,422.45966428890824,CPU-intensive,0
74,2026-07-17 20:27:29,1,14,655,157,1480,82.5,1.0,1,1,gpt-oss-120b,cot,791,509.9708791822195,CPU-intensive,0
75,2026-07-17 20:28:30,1,1,411,14,1403,4498.2,0.2,1,0,gpt-oss-120b,cot,792,567.5053778104484,CPU-intensive,0
76,2026-07-17 20:29:38,1,0,501,14,1167,77.4,0.2,1,0,gpt-oss-120b,cot,791,600.5296036601067,CPU-intensive,0
77,2026-07-17 20:30:39,14,0,502,15,910,5006.8,0.7,14,1,gpt-oss-120b,cot,690,451.7480623908341,CPU-intensive,0
78,2026-07-17 20:32:05,1,14,545,157,721,41.5,1.0,1,1,gpt-oss-120b,cot,790,636.7635410279036,CPU-intensive,0
79,2026-07-17 20:33:06,2,0,501,13,623,5.4,0.0,2,1,gpt-oss-120b,cot,717,489.2616532742977,CPU-intensive,0
80,2026-07-17 20:34:07,10,2,1003,27,555,1009.5,1.0,10,1,gpt-oss-120b,cot,735,483.71578427031636,CPU-intensive,0
81,2026-07-17 20:35:11,1,10,619,114,574,49.2,1.0,1,1,gpt-oss-120b,cot,790,498.35591297596693,CPU-intensive,0
82,2026-07-17 20:36:12,2,0,499,14,603,4.4,0.0,2,1,gpt-oss-120b,cot,608,442.5841011106968,CPU-intensive,0
83,2026-07-17 20:37:13,1,2,856,27,705,5011.3,0.4,1,1,gpt-oss-120b,cot,791,6010.437529999763,CPU-intensive,0
84,2026-07-17 20:38:38,1,0,463,14,900,4.3,0.0,1,0,gpt-oss-120b,cot,790,708.789159078151,CPU-intensive,0
85,2026-07-17 20:39:39,14,1,499,14,1149,5008.4,0.0,14,1,gpt-oss-120b,cot,747,488.0678909830749,CPU-intensive,0
86,2026-07-17 20:40:45,1,14,813,156,1383,70.8,1.0,1,1,gpt-oss-120b,cot,791,545.592397917062,CPU-intensive,0
87,2026-07-17 20:41:46,1,0,476,14,1483,4.4,0.0,1,0,gpt-oss-120b,cot,791,552.8719411231577,CPU-intensive,0
88,2026-07-17 20:42:47,12,1,500,17,1561,5021.6,0.0,12,1,gpt-oss-120b,cot,784,510.21509105339646,CPU-intensive,0
89,2026-07-17 20:43:58,5,12,883,135,1558,57.5,1.0,5,1,gpt-oss-120b,cot,693,585.8415528200567,CPU-intensive,0
90,2026-07-17 20:44:59,1,5,879,58,1552,179.5,1.0,1,1,gpt-oss-120b,cot,791,700.6005020812154,CPU-intensive,0
91,2026-07-17 20:46:01,1,0,501,14,1548,4.5,0.0,1,0,gpt-oss-120b,cot,791,491.57025292515755,CPU-intensive,0
92,2026-07-17 20:47:02,1,0,501,15,1524,4.4,0.0,1,0,gpt-oss-120b,cot,791,609.5631192438304,CPU-intensive,0
93,2026-07-17 20:48:02,14,1,469,14,1511,5020.8,0.4,14,1,gpt-oss-120b,cot,663,427.9091339558363,CPU-intensive,0
94,2026-07-17 20:49:34,1,14,704,157,1280,89.6,1.0,1,1,gpt-oss-120b,cot,791,498.14068293198943,CPU-intensive,0
95,2026-07-17 20:50:36,1,1,484,14,1025,5019.6,0.1,1,0,gpt-oss-120b,cot,792,570.0897546485066,CPU-intensive,0
96,2026-07-17 20:51:55,1,0,499,14,1000,4.5,0.0,1,0,gpt-oss-120b,cot,791,487.5252670608461,CPU-intensive,0
97,2026-07-17 20:52:56,14,1,499,14,1107,5006.6,0.1,14,1,gpt-oss-120b,cot,671,451.39005314558744,CPU-intensive,0
98,2026-07-17 20:54:04,1,14,551,157,1209,89.7,1.0,1,1,gpt-oss-120b,cot,791,487.34564287588,CPU-intensive,0
99,2026-07-17 20:55:06,3,0,501,14,1168,5.7,0.0,3,1,gpt-oss-120b,cot,776,496.7417037114501,CPU-intensive,0
100,2026-07-17 20:56:07,1,3,442,35,972,98.6,1.0,1,1,gpt-oss-120b,cot,692,561.8693302385509,CPU-intensive,0
101,2026-07-17 20:57:08,14,1,501,14,762,5008.1,0.0,14,1,gpt-oss-120b,cot,659,421.01308703422546,CPU-intensive,0
102,2026-07-17 20:58:14,1,14,527,157,610,75.9,1.0,1,1,gpt-oss-120b,cot,790,620.3390760347247,CPU-intensive,0
103,2026-07-17 20:59:15,1,0,497,14,526,4.5,0.0,1,0,gpt-oss-120b,cot,790,507.0937518030405,CPU-intensive,0
104,2026-07-17 21:00:16,1,0,500,14,491,4.5,0.0,1,0,gpt-oss-120b,cot,790,517.3480100929737,CPU-intensive,0
105,2026-07-17 21:01:17,14,1,499,14,524,5007.4,0.1,14,1,gpt-oss-120b,cot,703,497.95462004840374,CPU-intensive,0
106,2026-07-17 21:02:27,1,14,797,157,586,40.4,1.0,1,1,gpt-oss-120b,cot,790,467.45964186266065,CPU-intensive,0
107,2026-07-17 21:03:28,14,1,501,15,663,5020.6,0.2,14,1,gpt-oss-120b,cot,642,434.9896367639303,CPU-intensive,0
108,2026-07-17 21:04:45,2,14,917,157,858,48.2,1.0,2,1,gpt-oss-120b,cot,706,807.0313618518412,CPU-intensive,0
109,2026-07-17 21:05:46,14,2,911,27,1102,5017.5,0.6,14,1,gpt-oss-120b,cot,663,438.7855581007898,CPU-intensive,0
110,2026-07-17 21:07:23,1,14,821,159,1337,59.8,1.0,1,1,gpt-oss-120b,cot,791,488.21719782426953,CPU-intensive,0
111,2026-07-17 21:08:24,2,0,500,14,1498,4.3,0.0,2,1,gpt-oss-120b,cot,578,421.04914924129844,CPU-intensive,0
112,2026-07-17 21:09:25,9,2,863,28,1605,5006.9,0.1,9,1,gpt-oss-120b,cot,752,469.66118132695556,CPU-intensive,0
113,2026-07-17 21:10:34,5,9,850,104,1523,183.5,1.0,5,1,gpt-oss-120b,cot,753,507.1266279555857,CPU-intensive,0
114,2026-07-17 21:11:35,4,5,767,58,1512,83.6,1.0,4,1,gpt-oss-120b,cot,710,2513.2976309396327,CPU-intensive,0
115,2026-07-17 21:12:39,1,4,683,47,1539,117.2,1.0,1,1,gpt-oss-120b,cot,791,522.2628307528794,CPU-intensive,0
116,2026-07-17 21:13:40,1,1,218,13,1561,192.3,1.0,1,0,gpt-oss-120b,cot,470,292.8408728912473,CPU-intensive,0
117,2026-07-17 21:14:42,1,1,1,13,1519,186.6,1.0,1,0,gpt-oss-120b,cot,484,300.9333838708699,CPU-intensive,0
118,2026-07-17 21:15:43,2,1,1,13,1288,214.6,1.0,2,1,gpt-oss-120b,cot,788,678.3477836288512,CPU-intensive,0
119,2026-07-17 21:16:46,1,2,2,24,1051,105.0,1.0,1,1,gpt-oss-120b,cot,648,435.85164612159133,CPU-intensive,0
