step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
82,2026-07-17 18:25:02,9,9,793,101,603,103.2,1.0,9,0,gpt-oss-120b,domain,484,305.9411533176899,CPU-intensive,0
83,2026-07-17 18:26:03,9,9,820,101,705,66.5,1.0,9,0,gpt-oss-120b,domain,465,305.9003623202443,CPU-intensive,0
84,2026-07-17 18:27:04,9,9,889,101,900,92.6,1.0,9,0,gpt-oss-120b,domain,460,311.013659927994,CPU-intensive,0
85,2026-07-17 18:28:05,9,9,850,101,1149,81.0,1.0,9,0,gpt-oss-120b,domain,462,326.50717720389366,CPU-intensive,0
86,2026-07-17 18:29:06,9,9,837,101,1383,111.8,1.0,9,0,gpt-oss-120b,domain,490,306.86361296102405,CPU-intensive,0
87,2026-07-17 18:30:07,9,9,845,101,1483,129.2,1.0,9,0,gpt-oss-120b,domain,492,331.8089731037617,CPU-intensive,0
88,2026-07-17 18:31:08,9,9,826,101,1561,92.6,1.0,9,0,gpt-oss-120b,domain,468,292.1495637856424,CPU-intensive,0
89,2026-07-17 18:32:09,9,9,829,101,1558,120.2,1.0,9,0,gpt-oss-120b,domain,480,516.0252903588116,CPU-intensive,0
90,2026-07-17 18:33:11,9,9,755,101,1552,115.8,1.0,9,0,gpt-oss-120b,domain,487,509.9710300564766,CPU-intensive,0
91,2026-07-17 18:34:12,9,9,668,101,1548,85.2,1.0,9,0,gpt-oss-120b,domain,485,320.5085238441825,CPU-intensive,0
92,2026-07-17 18:35:13,9,9,678,101,1524,61.3,1.0,9,0,gpt-oss-120b,domain,477,329.6164679341018,CPU-intensive,0
93,2026-07-17 18:36:14,9,9,699,101,1511,56.2,1.0,9,0,gpt-oss-120b,domain,472,309.76561876013875,CPU-intensive,0
94,2026-07-17 18:37:15,12,9,714,101,1280,194.8,1.0,12,1,gpt-oss-120b,domain,474,359.3250890262425,CPU-intensive,0
95,2026-07-17 18:38:16,12,12,663,134,1025,99.8,1.0,12,0,gpt-oss-120b,domain,515,480.7166000828147,CPU-intensive,0
96,2026-07-17 18:39:17,9,12,527,134,1000,38.9,1.0,9,1,gpt-oss-120b,domain,526,336.72961499542,CPU-intensive,0
97,2026-07-17 18:40:18,6,9,471,101,1107,49.7,1.0,6,1,gpt-oss-120b,domain,470,365.90256774798036,CPU-intensive,0
98,2026-07-17 18:41:19,6,6,451,68,1209,71.6,1.0,6,0,gpt-oss-120b,domain,476,409.74249597638845,CPU-intensive,0
99,2026-07-17 18:42:20,6,6,448,68,1168,63.8,1.0,6,0,gpt-oss-120b,domain,471,667.0486410148442,CPU-intensive,0
100,2026-07-17 18:43:21,6,6,467,68,972,84.6,1.0,6,0,gpt-oss-120b,domain,495,321.3221342302859,CPU-intensive,0
101,2026-07-17 18:44:22,6,6,479,68,762,51.5,1.0,6,0,gpt-oss-120b,domain,501,303.7881348282099,CPU-intensive,0
102,2026-07-17 18:45:23,3,6,548,68,610,37.8,1.0,3,1,gpt-oss-120b,domain,525,385.2552091702819,CPU-intensive,0
103,2026-07-17 18:46:24,6,3,596,35,526,400.8,1.0,6,1,gpt-oss-120b,domain,538,969.0794800408185,CPU-intensive,0
104,2026-07-17 18:47:27,6,6,686,68,491,102.3,1.0,6,0,gpt-oss-120b,domain,460,291.7487733066082,CPU-intensive,0
105,2026-07-17 18:48:28,6,6,805,68,524,73.7,1.0,6,0,gpt-oss-120b,domain,464,439.21641586348414,CPU-intensive,0
106,2026-07-17 18:49:29,6,6,800,68,586,127.1,1.0,6,0,gpt-oss-120b,domain,483,316.82210322469473,CPU-intensive,0
107,2026-07-17 18:50:30,9,6,870,68,663,166.2,1.0,9,1,gpt-oss-120b,domain,486,307.52239376306534,CPU-intensive,0
108,2026-07-17 18:51:32,12,9,883,101,858,309.6,1.0,12,1,gpt-oss-120b,domain,513,323.22960207238793,CPU-intensive,0
109,2026-07-17 18:52:33,9,12,837,134,1102,40.0,1.0,9,1,gpt-oss-120b,domain,515,513.6820166371763,CPU-intensive,0
110,2026-07-17 18:53:35,9,9,873,101,1337,74.3,1.0,9,0,gpt-oss-120b,domain,457,293.4690760448575,CPU-intensive,0
111,2026-07-17 18:54:35,9,9,857,101,1498,53.1,1.0,9,0,gpt-oss-120b,domain,477,308.0845810472965,CPU-intensive,0
112,2026-07-17 18:55:36,9,9,894,101,1605,72.8,1.0,9,0,gpt-oss-120b,domain,461,9162.566270213574,CPU-intensive,0
113,2026-07-17 18:56:46,9,9,732,101,1523,76.2,1.0,9,0,gpt-oss-120b,domain,476,299.8946849256754,CPU-intensive,0
114,2026-07-17 18:57:47,6,9,654,101,1512,39.4,1.0,6,1,gpt-oss-120b,domain,457,468.36292231455445,CPU-intensive,0
115,2026-07-17 18:58:48,6,6,6,68,1539,63.8,1.0,6,0,gpt-oss-120b,domain,561,333.4251311607659,CPU-intensive,0
116,2026-07-17 18:59:49,6,6,6,68,1561,108.2,1.0,6,0,gpt-oss-120b,domain,530,332.4886141344905,CPU-intensive,0
117,2026-07-17 19:00:50,3,6,6,68,1519,44.4,1.0,3,1,gpt-oss-120b,domain,580,336.82631608098745,CPU-intensive,0
118,2026-07-17 19:01:52,3,3,3,35,1288,51.9,1.0,3,0,gpt-oss-120b,domain,522,333.16660299897194,CPU-intensive,0
119,2026-07-17 19:02:52,3,3,3,35,1051,104.2,1.0,3,0,gpt-oss-120b,domain,524,401.47200133651495,CPU-intensive,0
