step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
29,2026-07-20 03:51:34,5,2,482,25,817,490.4,1.0,5,1,gpt-oss-120b,cot,689,443.3054020628333,CPU-intensive,0
30,2026-07-20 03:52:36,3,5,469,58,655,36.8,1.0,3,1,gpt-oss-120b,cot,802,490.28407456353307,CPU-intensive,0
31,2026-07-20 03:53:38,2,3,495,36,560,188.2,1.0,2,1,gpt-oss-120b,cot,693,475.7006489671767,CPU-intensive,0
32,2026-07-20 03:54:39,5,2,417,25,517,443.3,1.0,5,1,gpt-oss-120b,cot,708,465.4803778976202,CPU-intensive,0
33,2026-07-20 03:55:41,3,5,497,58,533,81.4,1.0,3,1,gpt-oss-120b,cot,632,470.79234663397074,CPU-intensive,0
34,2026-07-20 03:56:43,6,3,524,36,548,366.5,1.0,6,1,gpt-oss-120b,cot,631,425.34346925094724,CPU-intensive,0
35,2026-07-20 03:57:44,2,6,573,69,596,78.9,1.0,2,1,gpt-oss-120b,cot,766,468.4777627699077,CPU-intensive,0
36,2026-07-20 03:58:45,12,1,996,28,768,5017.2,0.7,12,1,gpt-oss-120b,cot,813,500.99110696464777,CPU-intensive,0
37,2026-07-20 04:00:14,5,12,839,138,1035,61.2,1.0,5,1,gpt-oss-120b,cot,791,758.2642729394138,CPU-intensive,0
38,2026-07-20 04:01:16,5,5,876,61,1295,120.4,1.0,5,0,gpt-oss-120b,cot,1108,651.5576196834445,CPU-intensive,0
39,2026-07-20 04:02:17,6,5,818,61,1435,228.0,1.0,6,1,gpt-oss-120b,cot,630,484.62395230308175,CPU-intensive,0
40,2026-07-20 04:03:18,5,6,870,72,1538,97.2,1.0,5,1,gpt-oss-120b,cot,967,609.0309740975499,CPU-intensive,0
41,2026-07-20 04:04:20,5,5,909,61,1547,78.3,1.0,5,0,gpt-oss-120b,cot,885,847.6760750636458,CPU-intensive,0
42,2026-07-20 04:05:21,2,5,914,61,1562,53.6,1.0,2,1,gpt-oss-120b,cot,984,621.188216842711,CPU-intensive,0
43,2026-07-20 04:06:23,14,2,903,27,1588,5014.4,0.8,14,1,gpt-oss-120b,cot,942,640.4704148881137,CPU-intensive,0
44,2026-07-20 04:07:52,2,14,797,159,1649,59.3,1.0,2,1,gpt-oss-120b,cot,965,598.6278150230646,CPU-intensive,0
45,2026-07-20 04:08:54,12,1,907,27,1697,5019.1,0.8,12,1,gpt-oss-120b,cot,829,566.3427910767496,CPU-intensive,0
46,2026-07-20 04:10:27,4,12,714,137,1578,108.9,1.0,4,1,gpt-oss-120b,cot,677,535.0615256465971,CPU-intensive,0
47,2026-07-20 04:11:28,4,4,771,49,1340,190.0,1.0,4,0,gpt-oss-120b,cot,491,302.7619458734989,CPU-intensive,0
48,2026-07-20 04:12:30,10,4,839,49,1242,481.1,1.0,10,1,gpt-oss-120b,cot,698,424.234458245337,CPU-intensive,0
49,2026-07-20 04:13:32,2,10,794,115,1264,60.1,1.0,2,1,gpt-oss-120b,cot,828,533.0998236313462,CPU-intensive,0
50,2026-07-20 04:14:33,14,2,807,27,1372,5009.0,0.9,14,1,gpt-oss-120b,cot,662,424.4397091679275,CPU-intensive,0
51,2026-07-20 04:15:57,2,14,671,159,1378,39.0,1.0,2,1,gpt-oss-120b,cot,956,652.1014962345362,CPU-intensive,0
52,2026-07-20 04:16:58,3,2,1001,27,1223,252.0,1.0,3,1,gpt-oss-120b,cot,610,364.69484120607376,CPU-intensive,0
53,2026-07-20 04:18:00,3,3,541,38,1002,92.4,1.0,3,0,gpt-oss-120b,cot,910,671.5316949412227,CPU-intensive,0
54,2026-07-20 04:19:01,3,3,570,38,802,183.4,1.0,3,0,gpt-oss-120b,cot,565,374.90770732983947,CPU-intensive,0
55,2026-07-20 04:20:03,3,3,517,38,688,111.3,1.0,3,0,gpt-oss-120b,cot,938,593.5115600004792,CPU-intensive,0
56,2026-07-20 04:21:04,5,3,517,38,653,326.7,1.0,5,1,gpt-oss-120b,cot,644,599.1775030270219,CPU-intensive,0
57,2026-07-20 04:22:06,2,5,512,60,669,67.6,1.0,2,1,gpt-oss-120b,cot,632,474.60282035171986,CPU-intensive,0
58,2026-07-20 04:23:07,14,2,816,27,650,4486.4,1.0,14,1,gpt-oss-120b,cot,618,548.0648926459253,CPU-intensive,0
59,2026-07-20 04:24:25,2,14,680,159,678,59.8,1.0,2,1,gpt-oss-120b,cot,721,681.3654820434749,CPU-intensive,0
60,2026-07-20 04:25:26,14,1,1002,27,853,2804.3,1.0,14,1,gpt-oss-120b,cot,748,445.31933730468154,CPU-intensive,0
61,2026-07-20 04:26:33,2,14,824,159,1133,58.0,1.0,2,1,gpt-oss-120b,cot,732,631.6949888132513,CPU-intensive,0
62,2026-07-20 04:27:34,14,1,1002,28,1404,5025.2,0.6,14,1,gpt-oss-120b,cot,862,536.2362479791045,CPU-intensive,0
63,2026-07-20 04:29:10,2,14,864,159,1555,63.3,1.0,2,1,gpt-oss-120b,cot,850,752.018722705543,CPU-intensive,0
64,2026-07-20 04:30:12,14,2,925,27,1670,5013.3,0.5,14,1,gpt-oss-120b,cot,1048,768.7985301017761,CPU-intensive,0
65,2026-07-20 04:31:48,2,14,939,158,1691,80.6,1.0,2,1,gpt-oss-120b,cot,767,472.4376769736409,CPU-intensive,0
66,2026-07-20 04:32:49,2,1,902,27,1666,5008.5,0.9,2,0,gpt-oss-120b,cot,587,376.28765404224396,CPU-intensive,0
67,2026-07-20 04:34:11,14,2,848,27,1719,5007.4,0.8,14,1,gpt-oss-120b,cot,732,479.6410799026489,CPU-intensive,0
68,2026-07-20 04:35:36,3,14,872,158,1737,41.1,1.0,3,1,gpt-oss-120b,cot,833,538.2706779055297,CPU-intensive,0
69,2026-07-20 04:36:37,10,3,830,37,1731,618.9,1.0,10,1,gpt-oss-120b,cot,655,450.9402848780155,CPU-intensive,0
70,2026-07-20 04:37:39,4,10,654,114,1553,76.8,1.0,4,1,gpt-oss-120b,cot,1096,670.4913871362805,CPU-intensive,0
71,2026-07-20 04:38:41,3,4,812,48,1325,189.0,1.0,3,1,gpt-oss-120b,cot,765,679.6755823306739,CPU-intensive,0
72,2026-07-20 04:39:42,14,3,1129,39,1078,912.9,1.0,14,1,gpt-oss-120b,cot,638,555.2579239010811,CPU-intensive,0
73,2026-07-20 04:40:46,2,14,785,160,1374,49.8,1.0,2,1,gpt-oss-120b,cot,738,455.91166289523244,CPU-intensive,0
74,2026-07-20 04:41:47,14,1,942,27,1480,5016.0,0.5,14,1,gpt-oss-120b,cot,668,433.76726005226374,CPU-intensive,0
75,2026-07-20 04:43:29,3,14,625,158,1403,75.7,1.0,3,1,gpt-oss-120b,cot,743,514.3936439417303,CPU-intensive,0
76,2026-07-20 04:44:30,4,3,577,37,1167,235.3,1.0,4,1,gpt-oss-120b,cot,642,483.60999673604965,CPU-intensive,0
77,2026-07-20 04:45:31,3,4,555,48,910,63.5,1.0,3,1,gpt-oss-120b,cot,921,574.6897980570793,CPU-intensive,0
78,2026-07-20 04:46:33,4,3,509,38,721,208.7,1.0,4,1,gpt-oss-120b,cot,680,425.2381958067417,CPU-intensive,0
79,2026-07-20 04:47:34,3,4,505,48,623,66.7,1.0,3,1,gpt-oss-120b,cot,811,717.6682762801647,CPU-intensive,0
80,2026-07-20 04:48:36,3,3,473,37,555,61.4,1.0,3,0,gpt-oss-120b,cot,530,355.8655302040279,CPU-intensive,0
81,2026-07-20 04:49:37,6,3,552,37,574,334.1,1.0,6,1,gpt-oss-120b,cot,665,552.2427149116993,CPU-intensive,0
82,2026-07-20 04:50:39,3,6,589,70,603,60.9,1.0,3,1,gpt-oss-120b,cot,707,632.3123900219798,CPU-intensive,0
83,2026-07-20 04:51:40,5,3,734,37,705,299.5,1.0,5,1,gpt-oss-120b,cot,608,387.0698199607432,CPU-intensive,0
84,2026-07-20 04:52:42,10,5,778,59,900,400.6,1.0,10,1,gpt-oss-120b,cot,585,384.8475683480501,CPU-intensive,0
85,2026-07-20 04:53:44,2,10,830,114,1149,77.1,1.0,2,1,gpt-oss-120b,cot,785,505.9955660253763,CPU-intensive,0
86,2026-07-20 04:54:45,14,2,1002,28,1383,5019.2,0.7,14,1,gpt-oss-120b,cot,919,652.2230841219425,CPU-intensive,0
87,2026-07-20 04:56:19,2,14,926,158,1483,72.2,1.0,2,1,gpt-oss-120b,cot,891,521.4752028696239,CPU-intensive,0
88,2026-07-20 04:57:20,12,1,976,28,1561,5008.0,0.8,12,1,gpt-oss-120b,cot,723,462.7871229313314,CPU-intensive,0
89,2026-07-20 04:58:49,8,12,802,137,1558,68.7,1.0,8,1,gpt-oss-120b,cot,739,861.9395862333477,CPU-intensive,0
90,2026-07-20 04:59:50,4,8,831,92,1552,117.6,1.0,4,1,gpt-oss-120b,cot,768,512.046359013766,CPU-intensive,0
91,2026-07-20 05:00:52,4,4,868,48,1548,199.6,1.0,4,0,gpt-oss-120b,cot,646,646.2966222316027,CPU-intensive,0
92,2026-07-20 05:01:53,4,4,774,48,1524,102.6,1.0,4,0,gpt-oss-120b,cot,743,501.50784291327,CPU-intensive,0
93,2026-07-20 05:02:54,2,4,628,48,1511,135.6,1.0,2,1,gpt-oss-120b,cot,808,521.3164598681033,CPU-intensive,0
94,2026-07-20 05:03:56,14,2,912,27,1280,5017.8,0.9,14,1,gpt-oss-120b,cot,685,472.5321321748197,CPU-intensive,0
95,2026-07-20 05:05:11,4,14,677,158,1025,56.3,1.0,4,1,gpt-oss-120b,cot,771,508.69340635836124,CPU-intensive,0
96,2026-07-20 05:06:12,4,4,742,49,1000,106.2,1.0,4,0,gpt-oss-120b,cot,1058,828.2555439509451,CPU-intensive,0
97,2026-07-20 05:07:13,14,4,717,48,1107,686.9,1.0,14,1,gpt-oss-120b,cot,758,628.0159638263285,CPU-intensive,0
98,2026-07-20 05:08:16,4,14,628,158,1209,77.3,1.0,4,1,gpt-oss-120b,cot,855,552.9316873289645,CPU-intensive,0
99,2026-07-20 05:09:17,2,4,535,48,1168,82.0,1.0,2,1,gpt-oss-120b,cot,721,483.0882200039923,CPU-intensive,0
100,2026-07-20 05:10:18,3,2,493,26,972,232.2,1.0,3,1,gpt-oss-120b,cot,568,700.5041162483394,CPU-intensive,0
101,2026-07-20 05:11:20,1,3,452,37,762,111.5,1.0,1,1,gpt-oss-120b,cot,772,480.7793069630861,CPU-intensive,0
102,2026-07-20 05:12:21,2,0,463,14,610,4.6,0.0,2,1,gpt-oss-120b,cot,689,626.3455958105624,CPU-intensive,0
103,2026-07-20 05:13:23,3,2,619,25,526,204.0,1.0,3,1,gpt-oss-120b,cot,649,447.05776730552316,CPU-intensive,0
104,2026-07-20 05:14:24,2,3,459,36,491,67.5,1.0,2,1,gpt-oss-120b,cot,934,573.1689743697643,CPU-intensive,0
105,2026-07-20 05:15:25,2,0,610,25,524,4.5,0.0,2,0,gpt-oss-120b,cot,730,421.3650319725275,CPU-intensive,0
106,2026-07-20 05:16:26,14,2,983,28,586,5020.6,0.7,14,1,gpt-oss-120b,cot,527,393.4007938951254,CPU-intensive,0
107,2026-07-20 05:18:08,2,14,706,160,663,88.2,1.0,2,1,gpt-oss-120b,cot,823,523.2150997035205,CPU-intensive,0
108,2026-07-20 05:19:10,14,1,868,26,858,5010.0,0.6,14,1,gpt-oss-120b,cot,635,460.27277084067464,CPU-intensive,0
109,2026-07-20 05:20:45,4,14,809,158,1102,44.3,1.0,4,1,gpt-oss-120b,cot,786,478.3155298791826,CPU-intensive,0
110,2026-07-20 05:21:47,3,4,877,48,1337,130.0,1.0,3,1,gpt-oss-120b,cot,792,496.53919506818056,CPU-intensive,0
111,2026-07-20 05:22:48,11,3,915,37,1498,668.2,1.0,11,1,gpt-oss-120b,cot,722,460.177396889776,CPU-intensive,0
112,2026-07-20 05:23:51,5,11,846,125,1605,133.0,1.0,5,1,gpt-oss-120b,cot,834,509.64324083179235,CPU-intensive,0
113,2026-07-20 05:24:53,5,5,886,59,1523,195.2,1.0,5,0,gpt-oss-120b,cot,594,540.2970812283456,CPU-intensive,0
114,2026-07-20 05:25:54,4,5,862,59,1512,178.1,1.0,4,1,gpt-oss-120b,cot,1042,630.8214920572937,CPU-intensive,0
115,2026-07-20 05:26:55,4,4,815,48,1539,170.7,1.0,4,0,gpt-oss-120b,cot,522,333.84531410411,CPU-intensive,0
116,2026-07-20 05:27:57,2,4,651,48,1561,82.5,1.0,2,1,gpt-oss-120b,cot,626,422.22448298707604,CPU-intensive,0
117,2026-07-20 05:28:58,1,2,2,26,1519,166.5,1.0,1,1,gpt-oss-120b,cot,694,434.75602800026536,CPU-intensive,0
118,2026-07-20 05:29:59,1,1,1,13,1288,199.4,1.0,1,0,gpt-oss-120b,cot,499,349.93086475878954,CPU-intensive,0
119,2026-07-20 05:31:01,1,1,1,13,1051,116.9,1.0,1,0,gpt-oss-120b,cot,483,309.9076459184289,CPU-intensive,0
