step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
48,2026-07-20 02:02:13,14,1,463,14,605,5007.2,0.0,14,1,gpt-oss-120b,cot,577,377.0459070801735,CPU-intensive,0
49,2026-07-20 02:03:19,1,14,423,157,621,39.6,1.0,1,1,gpt-oss-120b,cot,776,473.43407524749637,CPU-intensive,0
50,2026-07-20 02:04:20,14,1,450,14,646,5007.5,0.1,14,1,gpt-oss-120b,cot,803,507.1794670075178,CPU-intensive,0
51,2026-07-20 02:05:31,4,14,419,157,639,81.6,1.0,4,1,gpt-oss-120b,cot,798,534.9037097766995,CPU-intensive,0
52,2026-07-20 02:06:32,2,4,372,47,493,124.4,1.0,2,1,gpt-oss-120b,cot,655,447.0649887807667,CPU-intensive,0
53,2026-07-20 02:07:33,3,2,464,25,446,226.0,1.0,3,1,gpt-oss-120b,cot,606,1465.697136707604,CPU-intensive,0
54,2026-07-20 02:08:36,3,3,368,36,435,91.6,1.0,3,0,gpt-oss-120b,cot,613,552.2013027220964,CPU-intensive,0
55,2026-07-20 02:09:37,5,3,413,36,425,271.9,1.0,5,1,gpt-oss-120b,cot,721,491.85587791725993,CPU-intensive,0
56,2026-07-20 02:10:39,2,5,413,58,401,67.4,1.0,2,1,gpt-oss-120b,cot,791,491.14734632894397,CPU-intensive,0
57,2026-07-20 02:11:40,8,2,569,25,491,708.7,1.0,8,1,gpt-oss-120b,cot,672,597.4077829159796,CPU-intensive,0
58,2026-07-20 02:12:43,2,8,522,91,382,39.5,1.0,2,1,gpt-oss-120b,cot,543,441.08802173286676,CPU-intensive,0
59,2026-07-20 02:13:44,14,2,796,27,414,1429.6,1.0,14,1,gpt-oss-120b,cot,559,397.52417569980025,CPU-intensive,0
60,2026-07-20 02:14:48,2,14,553,159,515,37.9,1.0,2,1,gpt-oss-120b,cot,669,433.8289159350097,CPU-intensive,0
61,2026-07-20 02:15:49,8,2,484,27,575,804.0,1.0,8,1,gpt-oss-120b,cot,631,407.7974259853363,CPU-intensive,0
62,2026-07-20 02:16:52,1,8,508,93,603,36.7,1.0,1,1,gpt-oss-120b,cot,547,345.45345790684223,CPU-intensive,0
63,2026-07-20 02:17:53,14,1,500,14,720,5019.8,0.1,14,1,gpt-oss-120b,cot,609,494.23544807359576,CPU-intensive,0
64,2026-07-20 02:19:09,3,14,493,157,702,162.5,1.0,3,1,gpt-oss-120b,cot,872,679.9673051573336,CPU-intensive,0
65,2026-07-20 02:20:10,3,3,491,33,689,92.8,1.0,3,0,gpt-oss-120b,cot,847,575.9340520016849,CPU-intensive,0
66,2026-07-20 02:21:11,3,3,546,33,641,183.6,1.0,3,0,gpt-oss-120b,cot,820,562.032728921622,CPU-intensive,0
67,2026-07-20 02:22:13,10,3,494,33,618,653.1,1.0,10,1,gpt-oss-120b,cot,663,416.9629393145442,CPU-intensive,0
68,2026-07-20 02:23:15,2,10,516,110,701,40.0,1.0,2,1,gpt-oss-120b,cot,602,396.92971017211676,CPU-intensive,0
69,2026-07-20 02:24:16,3,2,563,22,625,727.8,1.0,3,1,gpt-oss-120b,cot,815,560.7502092607319,CPU-intensive,0
70,2026-07-20 02:25:20,3,3,529,33,692,120.2,1.0,3,0,gpt-oss-120b,cot,561,538.7748200446367,CPU-intensive,0
71,2026-07-20 02:26:22,5,3,664,33,612,304.2,1.0,5,1,gpt-oss-120b,cot,851,537.0539440773427,CPU-intensive,0
72,2026-07-20 02:27:24,3,5,658,55,579,93.3,1.0,3,1,gpt-oss-120b,cot,975,645.5197758041322,CPU-intensive,0
73,2026-07-20 02:28:25,3,3,812,33,635,146.6,1.0,3,0,gpt-oss-120b,cot,698,498.40654199942946,CPU-intensive,0
74,2026-07-20 02:29:26,14,3,1265,35,614,5020.7,0.7,14,1,gpt-oss-120b,cot,728,624.7919122688472,CPU-intensive,0
75,2026-07-20 02:30:58,5,14,828,160,723,109.9,1.0,5,1,gpt-oss-120b,cot,1008,597.8680299594998,CPU-intensive,0
76,2026-07-20 02:32:00,4,5,794,59,1000,175.7,1.0,4,1,gpt-oss-120b,cot,718,641.5031831711531,CPU-intensive,0
77,2026-07-20 02:33:01,5,4,763,48,1169,204.5,1.0,5,1,gpt-oss-120b,cot,622,409.0462699532509,CPU-intensive,0
78,2026-07-20 02:34:03,5,5,778,59,1379,169.0,1.0,5,0,gpt-oss-120b,cot,648,412.4675109051168,CPU-intensive,0
79,2026-07-20 02:35:04,4,5,754,59,1764,189.5,1.0,4,1,gpt-oss-120b,cot,693,485.7323388569057,CPU-intensive,0
80,2026-07-20 02:36:06,5,4,884,48,1578,221.0,1.0,5,1,gpt-oss-120b,cot,744,448.2575571164489,CPU-intensive,0
81,2026-07-20 02:37:07,5,5,854,59,1426,78.9,1.0,5,0,gpt-oss-120b,cot,636,433.2398879341781,CPU-intensive,0
82,2026-07-20 02:38:09,5,5,897,59,1247,97.1,1.0,5,0,gpt-oss-120b,cot,738,493.2214100845158,CPU-intensive,0
83,2026-07-20 02:39:10,4,5,804,59,1240,74.8,1.0,4,1,gpt-oss-120b,cot,636,397.4882368929684,CPU-intensive,0
84,2026-07-20 02:40:11,4,4,900,48,1292,161.8,1.0,4,0,gpt-oss-120b,cot,625,389.0251889824867,CPU-intensive,0
85,2026-07-20 02:41:12,4,4,824,48,1546,156.6,1.0,4,0,gpt-oss-120b,cot,703,652.3875561542809,CPU-intensive,0
86,2026-07-20 02:42:14,4,4,807,48,1445,72.9,1.0,4,0,gpt-oss-120b,cot,620,420.0718430802226,CPU-intensive,0
87,2026-07-20 02:43:15,6,4,892,48,1413,226.7,1.0,6,1,gpt-oss-120b,cot,702,676.5938261523843,CPU-intensive,0
88,2026-07-20 02:44:17,4,6,837,70,1495,151.4,1.0,4,1,gpt-oss-120b,cot,1165,740.9473559819162,CPU-intensive,0
89,2026-07-20 02:45:18,5,4,817,48,1438,239.1,1.0,5,1,gpt-oss-120b,cot,603,411.40207508578897,CPU-intensive,0
90,2026-07-20 02:46:20,5,5,832,59,1491,83.0,1.0,5,0,gpt-oss-120b,cot,1003,686.7990531027317,CPU-intensive,0
91,2026-07-20 02:47:22,6,5,756,59,1513,211.5,1.0,6,1,gpt-oss-120b,cot,636,412.2735927812755,CPU-intensive,0
92,2026-07-20 02:48:23,3,6,655,70,1500,63.7,1.0,3,1,gpt-oss-120b,cot,989,593.8110779970884,CPU-intensive,0
93,2026-07-20 02:49:24,6,3,757,37,1609,354.6,1.0,6,1,gpt-oss-120b,cot,603,386.1547368578613,CPU-intensive,0
94,2026-07-20 02:50:27,4,6,706,70,1458,83.0,1.0,4,1,gpt-oss-120b,cot,750,520.6870418041945,CPU-intensive,0
95,2026-07-20 02:51:28,2,4,666,48,1380,51.9,1.0,2,1,gpt-oss-120b,cot,693,442.2085490077734,CPU-intensive,0
96,2026-07-20 02:52:29,14,2,901,27,1211,3217.0,1.0,14,1,gpt-oss-120b,cot,747,486.14269215613604,CPU-intensive,0
97,2026-07-20 02:53:48,2,14,556,158,1106,84.3,1.0,2,1,gpt-oss-120b,cot,950,564.7402750328183,CPU-intensive,0
98,2026-07-20 02:54:49,4,2,869,27,1181,5012.4,0.0,4,1,gpt-oss-120b,cot,824,541.2922110408545,CPU-intensive,0
99,2026-07-20 02:56:05,2,4,660,48,1131,77.5,1.0,2,1,gpt-oss-120b,cot,684,717.0249242335558,CPU-intensive,0
100,2026-07-20 02:57:07,14,2,800,26,983,5017.7,0.5,14,1,gpt-oss-120b,cot,618,459.59767792373896,CPU-intensive,0
101,2026-07-20 02:58:23,2,14,611,158,933,75.9,1.0,2,1,gpt-oss-120b,cot,778,539.5312453620136,CPU-intensive,0
102,2026-07-20 02:59:24,14,2,717,26,827,5011.0,1.0,14,1,gpt-oss-120b,cot,763,445.0739799067378,CPU-intensive,0
103,2026-07-20 03:00:40,2,14,583,158,804,58.9,1.0,2,1,gpt-oss-120b,cot,900,562.894678208977,CPU-intensive,0
104,2026-07-20 03:01:42,14,2,600,26,1032,1676.5,1.0,14,1,gpt-oss-120b,cot,625,405.9755699709058,CPU-intensive,0
105,2026-07-20 03:02:47,4,14,615,158,938,49.2,1.0,4,1,gpt-oss-120b,cot,690,458.2525589503348,CPU-intensive,0
106,2026-07-20 03:03:48,2,4,544,48,821,81.6,1.0,2,1,gpt-oss-120b,cot,644,403.8796150125563,CPU-intensive,0
107,2026-07-20 03:04:49,4,2,574,26,834,366.0,1.0,4,1,gpt-oss-120b,cot,622,381.11458718776703,CPU-intensive,0
108,2026-07-20 03:05:51,6,4,485,48,809,289.0,1.0,6,1,gpt-oss-120b,cot,609,405.5779492482543,CPU-intensive,0
109,2026-07-20 03:06:53,3,6,526,70,760,113.8,1.0,3,1,gpt-oss-120b,cot,745,462.8940331749618,CPU-intensive,0
110,2026-07-20 03:07:54,7,3,526,37,840,430.4,1.0,7,1,gpt-oss-120b,cot,788,533.9258401654661,CPU-intensive,0
111,2026-07-20 03:08:57,3,7,514,81,860,41.2,1.0,3,1,gpt-oss-120b,cot,875,598.2007859274745,CPU-intensive,0
112,2026-07-20 03:09:58,3,3,478,33,754,114.0,1.0,3,0,gpt-oss-120b,cot,485,326.92186534404755,CPU-intensive,0
113,2026-07-20 03:10:59,1,3,175,33,750,184.0,1.0,1,1,gpt-oss-120b,cot,939,595.215457957238,CPU-intensive,0
114,2026-07-20 03:12:01,1,1,1,11,748,187.5,1.0,1,0,gpt-oss-120b,cot,443,456.2314571812749,CPU-intensive,0
115,2026-07-20 03:13:02,1,1,1,11,672,193.4,1.0,1,0,gpt-oss-120b,cot,481,310.4451741091907,CPU-intensive,0
116,2026-07-20 03:14:04,2,1,1,11,636,203.4,1.0,2,1,gpt-oss-120b,cot,645,459.0760441496968,CPU-intensive,0
117,2026-07-20 03:15:05,1,2,2,22,595,37.4,1.0,1,1,gpt-oss-120b,cot,611,511.8891750462353,CPU-intensive,0
118,2026-07-20 03:16:07,1,1,1,11,616,164.3,1.0,1,0,gpt-oss-120b,cot,482,312.0621619746089,CPU-intensive,0
119,2026-07-20 03:17:08,1,1,1,11,532,87.2,1.0,1,0,gpt-oss-120b,cot,452,291.5863930247724,CPU-intensive,0
