step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
12,2026-07-19 21:02:35,1,4,488,48,561,44.1,1.0,1,1,gpt-oss-120b,cot,683,532.8522217459977,CPU-intensive,0
13,2026-07-19 21:03:37,14,1,501,14,577,5006.2,0.0,14,1,gpt-oss-120b,cot,530,386.23193511739373,CPU-intensive,0
14,2026-07-19 21:04:42,1,14,521,156,575,95.0,1.0,1,1,gpt-oss-120b,cot,606,386.1249750480056,CPU-intensive,0
15,2026-07-19 21:05:44,2,0,501,15,590,4.6,0.0,2,1,gpt-oss-120b,cot,969,630.9320698492229,CPU-intensive,0
16,2026-07-19 21:06:45,12,1,899,27,604,5013.3,0.8,12,1,gpt-oss-120b,cot,943,641.8352457694709,CPU-intensive,0
17,2026-07-19 21:08:16,3,12,552,137,729,37.7,1.0,3,1,gpt-oss-120b,cot,1073,730.8061877265573,CPU-intensive,0
18,2026-07-19 21:09:17,5,3,554,38,760,288.1,1.0,5,1,gpt-oss-120b,cot,643,453.1864318996668,CPU-intensive,0
19,2026-07-19 21:10:19,2,5,575,60,763,67.8,1.0,2,1,gpt-oss-120b,cot,613,486.63281137123704,CPU-intensive,0
20,2026-07-19 21:11:20,7,2,917,27,735,683.5,1.0,7,1,gpt-oss-120b,cot,724,646.9502151012421,CPU-intensive,0
21,2026-07-19 21:12:23,3,7,535,82,718,64.9,1.0,3,1,gpt-oss-120b,cot,669,543.0432967841625,CPU-intensive,0
22,2026-07-19 21:13:24,3,3,463,38,623,40.0,1.0,3,0,gpt-oss-120b,cot,507,318.7376600690186,CPU-intensive,0
23,2026-07-19 21:14:25,3,3,480,38,559,190.5,1.0,3,0,gpt-oss-120b,cot,776,480.234163813293,CPU-intensive,0
24,2026-07-19 21:15:27,2,3,547,38,569,91.2,1.0,2,1,gpt-oss-120b,cot,769,569.1195349209011,CPU-intensive,0
25,2026-07-19 21:16:28,3,2,504,27,640,175.6,1.0,3,1,gpt-oss-120b,cot,688,520.7209517247975,CPU-intensive,0
26,2026-07-19 21:17:30,3,3,501,38,640,160.3,1.0,3,0,gpt-oss-120b,cot,474,316.9700959697366,CPU-intensive,0
27,2026-07-19 21:18:31,3,3,488,38,688,83.7,1.0,3,0,gpt-oss-120b,cot,809,508.66666715592146,CPU-intensive,0
28,2026-07-19 21:19:32,3,3,496,38,545,189.9,1.0,3,0,gpt-oss-120b,cot,592,1045.3007221221924,CPU-intensive,0
29,2026-07-19 21:20:34,4,3,504,38,550,258.4,1.0,4,1,gpt-oss-120b,cot,681,531.87300497666,CPU-intensive,0
30,2026-07-19 21:21:36,5,4,441,49,643,200.5,1.0,5,1,gpt-oss-120b,cot,744,508.16313410177827,CPU-intensive,0
31,2026-07-19 21:22:37,3,5,425,60,592,50.7,1.0,3,1,gpt-oss-120b,cot,740,490.96006201580167,CPU-intensive,0
32,2026-07-19 21:23:39,2,3,370,38,443,86.2,1.0,2,1,gpt-oss-120b,cot,858,558.3996358327568,CPU-intensive,0
33,2026-07-19 21:24:40,3,2,392,25,442,294.9,1.0,3,1,gpt-oss-120b,cot,641,411.62830498069525,CPU-intensive,0
34,2026-07-19 21:25:41,3,3,343,36,401,162.1,1.0,3,0,gpt-oss-120b,cot,929,675.477019045502,CPU-intensive,0
35,2026-07-19 21:26:43,1,3,365,36,378,116.3,1.0,1,1,gpt-oss-120b,cot,801,567.6594520919025,CPU-intensive,0
36,2026-07-19 21:27:44,14,1,328,14,296,4928.1,0.7,14,1,gpt-oss-120b,cot,580,513.7760457582772,CPU-intensive,0
37,2026-07-19 21:29:01,1,14,411,157,381,112.4,1.0,1,1,gpt-oss-120b,cot,1181,694.3699093535542,CPU-intensive,0
38,2026-07-19 21:30:03,2,0,500,14,340,4.5,0.0,2,1,gpt-oss-120b,cot,814,491.1694279871881,CPU-intensive,0
39,2026-07-19 21:31:03,14,2,588,25,358,4901.0,1.0,14,1,gpt-oss-120b,cot,730,455.9707548469305,CPU-intensive,0
40,2026-07-19 21:32:21,2,14,458,159,451,82.0,1.0,2,1,gpt-oss-120b,cot,831,912.2936017811298,CPU-intensive,0
41,2026-07-19 21:33:23,4,2,484,27,623,391.6,1.0,4,1,gpt-oss-120b,cot,668,629.1106338612735,CPU-intensive,0
42,2026-07-19 21:34:25,3,4,465,49,518,92.9,1.0,3,1,gpt-oss-120b,cot,749,481.00999277085066,CPU-intensive,0
43,2026-07-19 21:35:27,1,3,457,38,548,98.4,1.0,1,1,gpt-oss-120b,cot,710,481.20439890772104,CPU-intensive,0
44,2026-07-19 21:36:28,14,1,500,14,499,5020.0,0.4,14,1,gpt-oss-120b,cot,595,558.183915913105,CPU-intensive,0
45,2026-07-19 21:37:49,4,14,461,156,517,55.1,1.0,4,1,gpt-oss-120b,cot,763,493.46801778301597,CPU-intensive,0
46,2026-07-19 21:38:50,2,4,453,44,471,57.6,1.0,2,1,gpt-oss-120b,cot,642,421.8875770457089,CPU-intensive,0
47,2026-07-19 21:39:51,2,2,582,23,503,113.2,1.0,2,0,gpt-oss-120b,cot,781,553.5855172201991,CPU-intensive,0
48,2026-07-19 21:40:52,11,2,790,26,605,1072.9,1.0,11,1,gpt-oss-120b,cot,674,790.8860365860164,CPU-intensive,0
49,2026-07-19 21:41:56,3,11,443,125,621,68.1,1.0,3,1,gpt-oss-120b,cot,994,775.1429909840226,CPU-intensive,0
50,2026-07-19 21:42:58,3,3,367,35,646,82.4,1.0,3,0,gpt-oss-120b,cot,581,511.1301871947944,CPU-intensive,0
51,2026-07-19 21:43:59,2,3,377,35,639,119.0,1.0,2,1,gpt-oss-120b,cot,869,539.5817472599447,CPU-intensive,0
52,2026-07-19 21:45:00,2,2,387,24,493,157.8,1.0,2,0,gpt-oss-120b,cot,629,397.18765299767256,CPU-intensive,0
53,2026-07-19 21:46:02,2,2,388,24,446,162.7,1.0,2,0,gpt-oss-120b,cot,704,590.4330182820559,CPU-intensive,0
54,2026-07-19 21:47:03,3,2,479,24,435,200.4,1.0,3,1,gpt-oss-120b,cot,592,507.49353179708123,CPU-intensive,0
55,2026-07-19 21:48:05,3,3,389,35,425,85.8,1.0,3,0,gpt-oss-120b,cot,762,465.62181785702705,CPU-intensive,0
56,2026-07-19 21:49:06,2,3,438,35,401,112.1,1.0,2,1,gpt-oss-120b,cot,871,550.8476779796183,CPU-intensive,0
57,2026-07-19 21:50:07,3,2,521,24,491,893.4,1.0,3,1,gpt-oss-120b,cot,783,547.339063603431,CPU-intensive,0
58,2026-07-19 21:51:11,5,3,506,35,382,301.8,1.0,5,1,gpt-oss-120b,cot,682,429.13844669237733,CPU-intensive,0
59,2026-07-19 21:52:12,3,5,502,57,414,74.1,1.0,3,1,gpt-oss-120b,cot,814,516.4902186952531,CPU-intensive,0
60,2026-07-19 21:53:14,3,3,515,35,515,155.6,1.0,3,0,gpt-oss-120b,cot,793,839.838779065758,CPU-intensive,0
61,2026-07-19 21:54:15,3,3,571,36,575,80.1,1.0,3,0,gpt-oss-120b,cot,904,577.4305080994964,CPU-intensive,0
62,2026-07-19 21:55:17,6,3,528,35,603,394.1,1.0,6,1,gpt-oss-120b,cot,710,479.2043901979923,CPU-intensive,0
63,2026-07-19 21:56:19,1,6,455,68,720,57.7,1.0,1,1,gpt-oss-120b,cot,631,554.3103790841997,CPU-intensive,0
64,2026-07-19 21:57:20,12,0,502,14,702,5016.5,0.4,12,1,gpt-oss-120b,cot,782,506.57708989456296,CPU-intensive,0
65,2026-07-19 21:58:40,8,12,510,134,689,97.8,1.0,8,1,gpt-oss-120b,cot,821,536.289744079113,CPU-intensive,0
66,2026-07-19 21:59:41,4,8,456,90,641,102.4,1.0,4,1,gpt-oss-120b,cot,727,491.7702507227659,CPU-intensive,0
67,2026-07-19 22:00:42,4,4,546,46,618,113.7,1.0,4,0,gpt-oss-120b,cot,591,441.08949787914753,CPU-intensive,0
68,2026-07-19 22:01:43,1,4,483,46,701,56.4,1.0,1,1,gpt-oss-120b,cot,609,397.3948988132179,CPU-intensive,0
69,2026-07-19 22:02:45,4,1,501,15,625,5013.3,0.0,4,1,gpt-oss-120b,cot,897,567.5095370970666,CPU-intensive,0
70,2026-07-19 22:03:56,3,4,522,47,692,68.2,1.0,3,1,gpt-oss-120b,cot,795,487.4757556244731,CPU-intensive,0
71,2026-07-19 22:04:57,3,3,528,36,612,185.4,1.0,3,0,gpt-oss-120b,cot,740,527.5250254198909,CPU-intensive,0
72,2026-07-19 22:05:58,5,3,609,36,579,286.9,1.0,5,1,gpt-oss-120b,cot,610,532.6833603903651,CPU-intensive,0
73,2026-07-19 22:07:00,4,5,752,58,635,199.5,1.0,4,1,gpt-oss-120b,cot,636,763.5460942983627,CPU-intensive,0
74,2026-07-19 22:08:02,7,4,809,47,614,311.7,1.0,7,1,gpt-oss-120b,cot,647,486.59727489575744,CPU-intensive,0
75,2026-07-19 22:09:03,4,7,888,81,723,58.1,1.0,4,1,gpt-oss-120b,cot,792,622.0069448463619,CPU-intensive,0
76,2026-07-19 22:10:05,4,4,937,47,1000,169.8,1.0,4,0,gpt-oss-120b,cot,608,390.25275129824877,CPU-intensive,0
77,2026-07-19 22:11:06,4,4,837,47,1169,165.8,1.0,4,0,gpt-oss-120b,cot,611,359.30079175159335,CPU-intensive,0
78,2026-07-19 22:12:07,7,4,684,47,1379,312.5,1.0,7,1,gpt-oss-120b,cot,616,413.47494535148144,CPU-intensive,0
79,2026-07-19 22:13:09,7,7,702,80,1764,104.9,1.0,7,0,gpt-oss-120b,cot,523,329.85770888626575,CPU-intensive,0
80,2026-07-19 22:14:10,4,7,730,80,1578,63.2,1.0,4,1,gpt-oss-120b,cot,1013,672.5968858227134,CPU-intensive,0
81,2026-07-19 22:15:11,4,4,865,47,1426,106.8,1.0,4,0,gpt-oss-120b,cot,666,420.7444596104324,CPU-intensive,0
82,2026-07-19 22:16:13,4,4,881,47,1247,92.5,1.0,4,0,gpt-oss-120b,cot,691,438.1742007099092,CPU-intensive,0
83,2026-07-19 22:17:14,5,4,839,48,1240,224.7,1.0,5,1,gpt-oss-120b,cot,718,432.1182272396982,CPU-intensive,0
84,2026-07-19 22:18:16,2,5,879,59,1292,75.6,1.0,2,1,gpt-oss-120b,cot,756,569.1473032347858,CPU-intensive,0
85,2026-07-19 22:19:17,14,2,988,27,1546,5013.5,0.2,14,1,gpt-oss-120b,cot,749,497.8762110695243,CPU-intensive,0
86,2026-07-19 22:20:34,5,14,806,159,1445,81.2,1.0,5,1,gpt-oss-120b,cot,868,527.5159138254821,CPU-intensive,0
87,2026-07-19 22:21:36,4,5,894,55,1413,60.8,1.0,4,1,gpt-oss-120b,cot,960,1388.1563083268702,CPU-intensive,0
88,2026-07-19 22:22:38,3,4,872,44,1495,102.2,1.0,3,1,gpt-oss-120b,cot,1037,683.4611399099231,CPU-intensive,0
89,2026-07-19 22:23:39,14,3,1044,33,1438,2097.3,1.0,14,1,gpt-oss-120b,cot,729,474.7304948978126,CPU-intensive,0
90,2026-07-19 22:24:46,2,14,784,158,1491,37.5,1.0,2,1,gpt-oss-120b,cot,904,533.2983681000769,CPU-intensive,0
91,2026-07-19 22:25:47,4,1,969,27,1513,5017.0,0.7,4,1,gpt-oss-120b,cot,854,582.8000563196838,CPU-intensive,0
92,2026-07-19 22:27:13,13,3,1831,52,1500,4182.3,1.0,13,1,gpt-oss-120b,cot,937,664.3594331108034,CPU-intensive,0
93,2026-07-19 22:28:23,4,13,680,151,1609,77.5,1.0,4,1,gpt-oss-120b,cot,1074,606.3167019747198,CPU-intensive,0
94,2026-07-19 22:29:24,4,4,685,48,1458,98.9,1.0,4,0,gpt-oss-120b,cot,1037,734.668024815619,CPU-intensive,0
95,2026-07-19 22:30:26,2,4,702,48,1380,175.9,1.0,2,1,gpt-oss-120b,cot,922,555.3879449144006,CPU-intensive,0
96,2026-07-19 22:31:27,6,2,917,27,1211,5009.9,0.9,6,1,gpt-oss-120b,cot,778,740.686222910881,CPU-intensive,0
97,2026-07-19 22:32:42,6,6,599,70,1106,68.3,1.0,6,0,gpt-oss-120b,cot,863,528.4240301698446,CPU-intensive,0
98,2026-07-19 22:33:44,3,6,573,70,1181,117.1,1.0,3,1,gpt-oss-120b,cot,620,387.609519995749,CPU-intensive,0
99,2026-07-19 22:34:45,14,3,626,37,1131,1019.4,1.0,14,1,gpt-oss-120b,cot,704,444.1380826756358,CPU-intensive,0
100,2026-07-19 22:35:49,4,14,643,158,983,40.5,1.0,4,1,gpt-oss-120b,cot,1191,733.9620059356093,CPU-intensive,0
101,2026-07-19 22:36:51,4,4,547,48,933,176.5,1.0,4,0,gpt-oss-120b,cot,620,409.10032810643315,CPU-intensive,0
102,2026-07-19 22:37:52,2,4,556,48,827,173.4,1.0,2,1,gpt-oss-120b,cot,804,519.6425979956985,CPU-intensive,0
103,2026-07-19 22:38:53,5,2,928,27,804,5020.2,0.4,5,1,gpt-oss-120b,cot,836,704.3664031662047,CPU-intensive,0
104,2026-07-19 22:40:38,2,5,522,59,1032,52.7,1.0,2,1,gpt-oss-120b,cot,966,625.3035450354218,CPU-intensive,0
105,2026-07-19 22:41:39,14,2,859,26,938,5016.0,0.3,14,1,gpt-oss-120b,cot,696,496.43058935180306,CPU-intensive,0
106,2026-07-19 22:42:54,2,14,595,158,821,38.1,1.0,2,1,gpt-oss-120b,cot,975,616.0851120948792,CPU-intensive,0
107,2026-07-19 22:43:55,14,2,948,27,834,2369.5,1.0,14,1,gpt-oss-120b,cot,716,467.76948031038046,CPU-intensive,0
108,2026-07-19 22:45:01,2,14,544,158,809,39.3,1.0,2,1,gpt-oss-120b,cot,893,576.7885474488139,CPU-intensive,0
109,2026-07-19 22:46:02,3,2,905,28,760,273.1,1.0,3,1,gpt-oss-120b,cot,600,593.0752661079168,CPU-intensive,0
110,2026-07-19 22:47:04,6,3,532,37,840,395.9,1.0,6,1,gpt-oss-120b,cot,626,419.62448693811893,CPU-intensive,0
111,2026-07-19 22:48:06,3,6,512,70,860,99.2,1.0,3,1,gpt-oss-120b,cot,650,422.8249569423497,CPU-intensive,0
112,2026-07-19 22:49:07,3,3,492,37,754,169.2,1.0,3,0,gpt-oss-120b,cot,619,393.5530399903655,CPU-intensive,0
113,2026-07-19 22:50:09,2,3,524,37,750,61.4,1.0,2,1,gpt-oss-120b,cot,757,463.38801085948944,CPU-intensive,0
114,2026-07-19 22:51:10,2,2,492,24,748,76.9,1.0,2,0,gpt-oss-120b,cot,835,541.9948296621442,CPU-intensive,0
115,2026-07-19 22:52:11,2,2,2,24,672,170.3,1.0,2,0,gpt-oss-120b,cot,547,414.7092467173934,CPU-intensive,0
116,2026-07-19 22:53:12,1,2,2,24,636,107.2,1.0,1,1,gpt-oss-120b,cot,590,476.6350891441107,CPU-intensive,0
117,2026-07-19 22:54:14,1,1,1,11,595,181.7,1.0,1,0,gpt-oss-120b,cot,491,722.5839691236615,CPU-intensive,0
118,2026-07-19 22:55:16,1,1,1,11,616,179.2,1.0,1,0,gpt-oss-120b,cot,459,294.17155077680945,CPU-intensive,0
119,2026-07-19 22:56:17,1,1,1,11,532,177.6,1.0,1,0,gpt-oss-120b,cot,482,295.5240220762789,CPU-intensive,0
