step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
49,2026-07-18 22:48:14,1,1,76,11,1264,5.6,1.0,1,0,gpt-oss-120b,zero_shot,465,364.4876079633832,CPU-intensive,0
50,2026-07-18 22:49:14,1,1,79,11,1372,5.8,1.0,1,0,gpt-oss-120b,zero_shot,362,402.4383001960814,CPU-intensive,0
51,2026-07-18 22:50:15,1,1,72,12,1378,6.1,1.0,1,0,gpt-oss-120b,zero_shot,386,294.5016911253333,CPU-intensive,0
52,2026-07-18 22:51:16,1,1,60,12,1223,6.0,1.0,1,0,gpt-oss-120b,zero_shot,514,490.966628305614,CPU-intensive,0
53,2026-07-18 22:52:16,1,1,56,11,1002,6.0,1.0,1,0,gpt-oss-120b,zero_shot,518,409.64646078646183,CPU-intensive,0
54,2026-07-18 22:53:17,1,1,43,12,802,5.4,1.0,1,0,gpt-oss-120b,zero_shot,473,364.5867700688541,CPU-intensive,0
55,2026-07-18 22:54:18,1,1,40,11,688,5.2,1.0,1,0,gpt-oss-120b,zero_shot,679,481.95795668289065,CPU-intensive,0
56,2026-07-18 22:55:19,1,1,39,11,653,6.5,1.0,1,0,gpt-oss-120b,zero_shot,495,327.830676920712,CPU-intensive,0
57,2026-07-18 22:56:19,1,1,38,11,669,5.3,1.0,1,0,gpt-oss-120b,zero_shot,342,286.7918941192329,CPU-intensive,0
58,2026-07-18 22:57:20,1,1,39,11,650,5.8,1.0,1,0,gpt-oss-120b,zero_shot,465,316.3750609382987,CPU-intensive,0
59,2026-07-18 22:58:21,1,1,41,11,678,5.2,1.0,1,0,gpt-oss-120b,zero_shot,331,259.53201157972217,CPU-intensive,0
60,2026-07-18 22:59:21,1,1,57,11,853,5.2,1.0,1,0,gpt-oss-120b,zero_shot,572,675.3093996085227,CPU-intensive,0
61,2026-07-18 23:00:22,1,1,77,12,1133,5.3,1.0,1,0,gpt-oss-120b,zero_shot,370,272.4206340499222,CPU-intensive,0
62,2026-07-18 23:01:23,1,1,80,12,1404,6.1,1.0,1,0,gpt-oss-120b,zero_shot,465,357.72186191752553,CPU-intensive,0
63,2026-07-18 23:02:23,1,1,88,11,1555,5.2,1.0,1,0,gpt-oss-120b,zero_shot,368,277.5407340377569,CPU-intensive,0
64,2026-07-18 23:03:24,1,1,91,11,1670,5.3,1.0,1,0,gpt-oss-120b,zero_shot,377,298.7509621307254,CPU-intensive,0
65,2026-07-18 23:04:24,1,1,89,11,1691,5.0,1.0,1,0,gpt-oss-120b,zero_shot,321,279.4679277576506,CPU-intensive,0
66,2026-07-18 23:05:25,1,1,90,12,1666,5.3,1.0,1,0,gpt-oss-120b,zero_shot,440,311.27510592341423,CPU-intensive,0
67,2026-07-18 23:06:26,1,1,89,12,1719,5.2,1.0,1,0,gpt-oss-120b,zero_shot,337,273.01234332844615,CPU-intensive,0
68,2026-07-18 23:07:26,1,1,89,12,1737,5.8,1.0,1,0,gpt-oss-120b,zero_shot,364,295.22213200107217,CPU-intensive,0
69,2026-07-18 23:08:27,1,1,86,12,1731,5.4,1.0,1,0,gpt-oss-120b,zero_shot,349,252.6412750594318,CPU-intensive,0
70,2026-07-18 23:09:27,1,1,76,11,1553,5.6,1.0,1,0,gpt-oss-120b,zero_shot,421,303.64708695560694,CPU-intensive,0
71,2026-07-18 23:10:28,1,1,63,11,1325,5.2,1.0,1,0,gpt-oss-120b,zero_shot,385,293.62974176183343,CPU-intensive,0
72,2026-07-18 23:11:29,1,1,78,11,1078,5.9,1.0,1,0,gpt-oss-120b,zero_shot,584,441.1538220010698,CPU-intensive,0
73,2026-07-18 23:12:29,1,1,84,12,1374,5.9,1.0,1,0,gpt-oss-120b,zero_shot,388,349.31899420917034,CPU-intensive,0
74,2026-07-18 23:13:30,1,1,79,12,1480,7.7,1.0,1,0,gpt-oss-120b,zero_shot,399,301.153049338609,CPU-intensive,0
75,2026-07-18 23:14:31,1,1,68,11,1403,5.5,1.0,1,0,gpt-oss-120b,zero_shot,373,283.40325970202684,CPU-intensive,0
76,2026-07-18 23:15:31,1,1,53,12,1167,6.9,1.0,1,0,gpt-oss-120b,zero_shot,417,506.398381665349,CPU-intensive,0
77,2026-07-18 23:16:32,5,1,42,11,910,5.2,1.0,5,1,gpt-oss-120b,zero_shot,588,460.0631599314511,CPU-intensive,0
78,2026-07-18 23:17:33,2,5,44,55,721,5.4,1.0,2,1,gpt-oss-120b,zero_shot,461,455.65091306343675,CPU-intensive,0
79,2026-07-18 23:18:34,2,2,32,23,623,5.8,1.0,2,0,gpt-oss-120b,zero_shot,418,474.85901694744825,CPU-intensive,0
80,2026-07-18 23:19:35,1,2,36,23,555,6.4,1.0,1,1,gpt-oss-120b,zero_shot,464,350.02220375463367,CPU-intensive,0
81,2026-07-18 23:20:36,1,1,35,11,574,5.7,1.0,1,0,gpt-oss-120b,zero_shot,333,255.1536918617785,CPU-intensive,0
82,2026-07-18 23:21:36,1,1,41,11,603,6.9,1.0,1,0,gpt-oss-120b,zero_shot,329,261.95643888786435,CPU-intensive,0
83,2026-07-18 23:22:37,1,1,52,11,705,5.4,1.0,1,0,gpt-oss-120b,zero_shot,333,252.43051629513502,CPU-intensive,0
84,2026-07-18 23:23:37,1,1,67,12,900,5.3,1.0,1,0,gpt-oss-120b,zero_shot,607,430.6080713868141,CPU-intensive,0
85,2026-07-18 23:24:38,1,1,79,12,1149,5.3,1.0,1,0,gpt-oss-120b,zero_shot,351,430.90385291725397,CPU-intensive,0
86,2026-07-18 23:25:39,1,1,84,12,1383,5.6,1.0,1,0,gpt-oss-120b,zero_shot,419,464.12588376551867,CPU-intensive,0
87,2026-07-18 23:26:40,1,1,87,12,1483,5.2,1.0,1,0,gpt-oss-120b,zero_shot,384,309.3396397307515,CPU-intensive,0
88,2026-07-18 23:27:40,1,1,88,11,1561,5.8,1.0,1,0,gpt-oss-120b,zero_shot,376,317.4774441868067,CPU-intensive,0
89,2026-07-18 23:28:41,1,1,87,11,1558,5.3,1.0,1,0,gpt-oss-120b,zero_shot,429,364.252672996372,CPU-intensive,0
90,2026-07-18 23:29:41,1,1,87,11,1552,6.8,1.0,1,0,gpt-oss-120b,zero_shot,573,478.05307898670435,CPU-intensive,0
91,2026-07-18 23:30:42,1,1,85,12,1548,5.5,1.0,1,0,gpt-oss-120b,zero_shot,336,331.9506929256022,CPU-intensive,0
92,2026-07-18 23:31:43,4,1,85,12,1524,5.4,1.0,4,1,gpt-oss-120b,zero_shot,615,418.3063036762178,CPU-intensive,0
93,2026-07-18 23:32:44,1,4,81,44,1511,5.5,1.0,1,1,gpt-oss-120b,zero_shot,508,360.20424077287316,CPU-intensive,0
94,2026-07-18 23:33:45,1,1,59,12,1280,5.3,1.0,1,0,gpt-oss-120b,zero_shot,568,590.1076449081302,CPU-intensive,0
95,2026-07-18 23:34:45,1,1,58,11,1025,6.7,1.0,1,0,gpt-oss-120b,zero_shot,641,455.9803777374327,CPU-intensive,0
96,2026-07-18 23:35:46,1,1,63,11,1000,5.5,1.0,1,0,gpt-oss-120b,zero_shot,379,336.5383418276906,CPU-intensive,0
97,2026-07-18 23:36:47,1,1,69,12,1107,5.9,1.0,1,0,gpt-oss-120b,zero_shot,509,362.7352970652282,CPU-intensive,0
98,2026-07-18 23:37:47,1,1,67,11,1209,5.3,1.0,1,0,gpt-oss-120b,zero_shot,379,304.0172168985009,CPU-intensive,0
99,2026-07-18 23:38:48,1,1,56,11,1168,5.2,1.0,1,0,gpt-oss-120b,zero_shot,378,268.0196329019964,CPU-intensive,0
100,2026-07-18 23:39:49,1,1,45,12,972,6.0,1.0,1,0,gpt-oss-120b,zero_shot,469,353.6476828157902,CPU-intensive,0
101,2026-07-18 23:40:49,5,1,36,12,762,5.3,1.0,5,1,gpt-oss-120b,zero_shot,573,408.70121493935585,CPU-intensive,0
102,2026-07-18 23:41:50,1,5,35,55,610,5.4,1.0,1,1,gpt-oss-120b,zero_shot,449,312.9611490294337,CPU-intensive,0
103,2026-07-18 23:42:51,1,1,28,12,526,5.2,1.0,1,0,gpt-oss-120b,zero_shot,367,327.4096311070025,CPU-intensive,0
104,2026-07-18 23:43:52,1,1,31,12,491,7.8,1.0,1,0,gpt-oss-120b,zero_shot,373,290.2891580015421,CPU-intensive,0
105,2026-07-18 23:44:52,1,1,34,11,524,5.2,1.0,1,0,gpt-oss-120b,zero_shot,468,360.99922796711326,CPU-intensive,0
106,2026-07-18 23:45:53,1,1,39,11,586,7.0,1.0,1,0,gpt-oss-120b,zero_shot,425,328.7991271354258,CPU-intensive,0
107,2026-07-18 23:46:54,1,1,50,11,663,5.3,1.0,1,0,gpt-oss-120b,zero_shot,338,485.96677277237177,CPU-intensive,0
108,2026-07-18 23:47:54,1,1,63,11,858,7.0,1.0,1,0,gpt-oss-120b,zero_shot,533,373.55636479333043,CPU-intensive,0
109,2026-07-18 23:48:55,1,1,75,11,1102,5.3,1.0,1,0,gpt-oss-120b,zero_shot,406,452.1495485678315,CPU-intensive,0
110,2026-07-18 23:49:56,1,1,83,12,1337,5.3,1.0,1,0,gpt-oss-120b,zero_shot,334,279.8152109608054,CPU-intensive,0
111,2026-07-18 23:50:56,1,1,87,11,1498,5.2,1.0,1,0,gpt-oss-120b,zero_shot,395,293.58336329460144,CPU-intensive,0
112,2026-07-18 23:51:57,1,1,85,12,1605,5.6,1.0,1,0,gpt-oss-120b,zero_shot,362,293.6407760716975,CPU-intensive,0
113,2026-07-18 23:52:58,1,1,85,11,1523,5.7,1.0,1,0,gpt-oss-120b,zero_shot,336,300.94839073717594,CPU-intensive,0
114,2026-07-18 23:53:58,1,1,87,12,1512,5.6,1.0,1,0,gpt-oss-120b,zero_shot,419,299.0583488717675,CPU-intensive,0
115,2026-07-18 23:54:59,1,1,88,12,1539,5.5,1.0,1,0,gpt-oss-120b,zero_shot,362,282.66842011362314,CPU-intensive,0
116,2026-07-18 23:55:59,1,1,84,11,1561,5.6,1.0,1,0,gpt-oss-120b,zero_shot,337,282.30982506647706,CPU-intensive,0
117,2026-07-18 23:57:00,1,1,74,11,1519,5.6,1.0,1,0,gpt-oss-120b,zero_shot,537,451.8765821121633,CPU-intensive,0
118,2026-07-18 23:58:01,1,1,60,11,1288,8.6,1.0,1,0,gpt-oss-120b,zero_shot,510,364.4263190217316,CPU-intensive,0
119,2026-07-18 23:59:01,1,1,1,11,1051,5.5,1.0,1,0,gpt-oss-120b,zero_shot,416,316.4021330885589,CPU-intensive,0
