step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
40,2026-07-19 00:41:58,3,1,87,11,1538,5.2,1.0,3,1,gpt-oss-120b,history_5,650,360.4881460778415,CPU-intensive,0
41,2026-07-19 00:42:59,1,3,91,33,1547,5.3,1.0,1,1,gpt-oss-120b,history_5,655,332.33655896037817,CPU-intensive,0
42,2026-07-19 00:43:59,1,1,87,11,1562,5.6,1.0,1,0,gpt-oss-120b,history_5,579,315.12095080688596,CPU-intensive,0
43,2026-07-19 00:45:00,1,1,86,11,1588,5.5,1.0,1,0,gpt-oss-120b,history_5,621,329.46148980408907,CPU-intensive,0
44,2026-07-19 00:46:01,1,1,87,11,1649,5.4,1.0,1,0,gpt-oss-120b,history_5,559,292.5543677993119,CPU-intensive,0
45,2026-07-19 00:47:01,1,1,87,11,1697,5.4,1.0,1,0,gpt-oss-120b,history_5,571,470.258432906121,CPU-intensive,0
46,2026-07-19 00:48:02,1,1,84,11,1578,5.5,1.0,1,0,gpt-oss-120b,history_5,565,372.16688971966505,CPU-intensive,0
47,2026-07-19 00:49:03,1,1,76,12,1340,5.3,1.0,1,0,gpt-oss-120b,history_5,590,327.2335990332067,CPU-intensive,0
48,2026-07-19 00:50:03,1,1,72,11,1242,5.3,1.0,1,0,gpt-oss-120b,history_5,515,277.40772208198905,CPU-intensive,0
49,2026-07-19 00:51:04,1,1,76,11,1264,5.5,1.0,1,0,gpt-oss-120b,history_5,555,351.8310668878257,CPU-intensive,0
50,2026-07-19 00:52:05,1,1,78,11,1372,5.4,1.0,1,0,gpt-oss-120b,history_5,574,323.7203499302268,CPU-intensive,0
51,2026-07-19 00:53:05,1,1,77,11,1378,5.7,1.0,1,0,gpt-oss-120b,history_5,533,313.4239427745342,CPU-intensive,0
52,2026-07-19 00:54:06,1,1,68,12,1223,5.6,1.0,1,0,gpt-oss-120b,history_5,579,303.44867892563343,CPU-intensive,0
53,2026-07-19 00:55:06,1,1,58,12,1002,5.2,1.0,1,0,gpt-oss-120b,history_5,574,286.98709001764655,CPU-intensive,0
54,2026-07-19 00:56:07,1,1,44,11,802,5.2,1.0,1,0,gpt-oss-120b,history_5,540,445.9733311086893,CPU-intensive,0
55,2026-07-19 00:57:08,1,1,39,11,688,6.4,1.0,1,0,gpt-oss-120b,history_5,523,268.6796043999493,CPU-intensive,0
56,2026-07-19 00:58:08,1,1,38,11,653,6.8,1.0,1,0,gpt-oss-120b,history_5,555,345.9463189356029,CPU-intensive,0
57,2026-07-19 00:59:09,1,1,39,11,669,5.4,1.0,1,0,gpt-oss-120b,history_5,536,288.1340216845274,CPU-intensive,0
58,2026-07-19 01:00:10,1,1,39,11,650,5.2,1.0,1,0,gpt-oss-120b,history_5,526,289.1151951625943,CPU-intensive,0
59,2026-07-19 01:01:10,1,1,40,11,678,7.3,1.0,1,0,gpt-oss-120b,history_5,536,276.36255230754614,CPU-intensive,0
60,2026-07-19 01:02:11,2,1,60,12,853,5.9,1.0,2,1,gpt-oss-120b,history_5,635,516.3562870584428,CPU-intensive,0
61,2026-07-19 01:03:12,2,2,82,22,1133,5.3,1.0,2,0,gpt-oss-120b,history_5,679,401.58881386741996,CPU-intensive,0
62,2026-07-19 01:04:12,3,2,87,22,1404,6.3,1.0,3,1,gpt-oss-120b,history_5,594,354.102301876992,CPU-intensive,0
63,2026-07-19 01:05:13,3,3,89,33,1555,6.1,1.0,3,0,gpt-oss-120b,history_5,742,405.2444561384618,CPU-intensive,0
64,2026-07-19 01:06:14,4,3,94,33,1670,5.3,1.0,4,1,gpt-oss-120b,history_5,617,405.0826537422836,CPU-intensive,0
65,2026-07-19 01:07:15,4,4,94,44,1691,5.6,1.0,4,0,gpt-oss-120b,history_5,684,378.90351144596934,CPU-intensive,0
66,2026-07-19 01:08:15,3,4,91,44,1666,5.4,1.0,3,1,gpt-oss-120b,history_5,749,383.77873972058296,CPU-intensive,0
67,2026-07-19 01:09:16,3,3,90,33,1719,5.3,1.0,3,0,gpt-oss-120b,history_5,709,377.4174810387194,CPU-intensive,0
68,2026-07-19 01:10:17,4,3,90,33,1737,5.4,1.0,4,1,gpt-oss-120b,history_5,687,372.5429358892143,CPU-intensive,0
69,2026-07-19 01:11:18,2,4,86,44,1731,5.4,1.0,2,1,gpt-oss-120b,history_5,875,473.10917312279344,CPU-intensive,0
70,2026-07-19 01:12:19,1,2,79,23,1553,5.9,1.0,1,1,gpt-oss-120b,history_5,679,993.876411113888,CPU-intensive,0
71,2026-07-19 01:13:20,1,1,62,11,1325,5.2,1.0,1,0,gpt-oss-120b,history_5,671,374.91934606805444,CPU-intensive,0
72,2026-07-19 01:14:21,1,1,79,11,1078,5.5,1.0,1,0,gpt-oss-120b,history_5,606,564.4929241389036,CPU-intensive,0
73,2026-07-19 01:15:22,2,1,85,11,1374,5.9,1.0,2,1,gpt-oss-120b,history_5,695,379.0106354281306,CPU-intensive,0
74,2026-07-19 01:16:23,2,2,81,22,1480,5.5,1.0,2,0,gpt-oss-120b,history_5,711,347.5504838861525,CPU-intensive,0
75,2026-07-19 01:17:23,1,2,69,22,1403,6.6,1.0,1,1,gpt-oss-120b,history_5,654,547.0248437486589,CPU-intensive,0
76,2026-07-19 01:18:24,1,1,55,11,1167,5.9,1.0,1,0,gpt-oss-120b,history_5,586,321.4100832119584,CPU-intensive,0
77,2026-07-19 01:19:25,1,1,43,11,910,5.1,1.0,1,0,gpt-oss-120b,history_5,546,287.363737821579,CPU-intensive,0
78,2026-07-19 01:20:25,1,1,37,11,721,5.5,1.0,1,0,gpt-oss-120b,history_5,573,278.6705042235553,CPU-intensive,0
79,2026-07-19 01:21:26,1,1,32,11,623,6.4,1.0,1,0,gpt-oss-120b,history_5,541,281.85422671958804,CPU-intensive,0
80,2026-07-19 01:22:27,1,1,34,11,555,5.3,1.0,1,0,gpt-oss-120b,history_5,566,299.70172280445695,CPU-intensive,0
81,2026-07-19 01:23:27,1,1,36,12,574,5.2,1.0,1,0,gpt-oss-120b,history_5,536,284.52575486153364,CPU-intensive,0
82,2026-07-19 01:24:28,1,1,42,12,603,5.2,1.0,1,0,gpt-oss-120b,history_5,528,262.1236047707498,CPU-intensive,0
83,2026-07-19 01:25:28,1,1,53,11,705,5.4,1.0,1,0,gpt-oss-120b,history_5,561,304.08583814278245,CPU-intensive,0
84,2026-07-19 01:26:29,2,1,66,11,900,6.7,1.0,2,1,gpt-oss-120b,history_5,700,372.3077499307692,CPU-intensive,0
85,2026-07-19 01:27:30,2,2,80,23,1149,5.2,1.0,2,0,gpt-oss-120b,history_5,785,472.1978260204196,CPU-intensive,0
86,2026-07-19 01:28:31,3,2,87,22,1383,7.9,1.0,3,1,gpt-oss-120b,history_5,645,365.986417979002,CPU-intensive,0
87,2026-07-19 01:29:31,3,3,89,33,1483,5.2,1.0,3,0,gpt-oss-120b,history_5,679,456.99027413502336,CPU-intensive,0
88,2026-07-19 01:30:32,4,3,85,33,1561,5.3,1.0,4,1,gpt-oss-120b,history_5,633,338.7598511762917,CPU-intensive,0
89,2026-07-19 01:31:33,1,4,90,44,1558,5.4,1.0,1,1,gpt-oss-120b,history_5,924,541.3424163125455,CPU-intensive,0
90,2026-07-19 01:32:34,4,1,86,11,1552,5.4,1.0,4,1,gpt-oss-120b,history_5,663,340.19217966124415,CPU-intensive,0
91,2026-07-19 01:33:35,1,4,88,44,1548,6.1,1.0,1,1,gpt-oss-120b,history_5,709,425.4731759428978,CPU-intensive,0
92,2026-07-19 01:34:36,1,1,82,12,1524,5.3,1.0,1,0,gpt-oss-120b,history_5,579,291.50230111554265,CPU-intensive,0
93,2026-07-19 01:35:36,1,1,74,12,1511,5.8,1.0,1,0,gpt-oss-120b,history_5,574,451.8380048684776,CPU-intensive,0
94,2026-07-19 01:36:37,1,1,59,11,1280,6.1,1.0,1,0,gpt-oss-120b,history_5,559,469.6968109346926,CPU-intensive,0
95,2026-07-19 01:37:38,1,1,58,11,1025,5.3,1.0,1,0,gpt-oss-120b,history_5,550,274.60085693746805,CPU-intensive,0
96,2026-07-19 01:38:38,1,1,64,11,1000,6.2,1.0,1,0,gpt-oss-120b,history_5,562,292.6700171083212,CPU-intensive,0
97,2026-07-19 01:39:39,1,1,70,11,1107,5.7,1.0,1,0,gpt-oss-120b,history_5,584,300.9346076287329,CPU-intensive,0
98,2026-07-19 01:40:40,1,1,68,12,1209,5.8,1.0,1,0,gpt-oss-120b,history_5,586,511.784961912781,CPU-intensive,0
99,2026-07-19 01:41:40,1,1,56,11,1168,5.4,1.0,1,0,gpt-oss-120b,history_5,554,267.3150529153645,CPU-intensive,0
100,2026-07-19 01:42:41,1,1,45,11,972,6.1,1.0,1,0,gpt-oss-120b,history_5,520,641.9297182001173,CPU-intensive,0
101,2026-07-19 01:43:42,1,1,35,11,762,5.2,1.0,1,0,gpt-oss-120b,history_5,573,277.0373309031129,CPU-intensive,0
102,2026-07-19 01:44:42,1,1,31,11,610,5.5,1.0,1,0,gpt-oss-120b,history_5,524,272.66996214166284,CPU-intensive,0
103,2026-07-19 01:45:43,1,1,28,12,526,5.7,1.0,1,0,gpt-oss-120b,history_5,534,292.67496801912785,CPU-intensive,0
104,2026-07-19 01:46:44,1,1,31,11,491,5.4,1.0,1,0,gpt-oss-120b,history_5,533,394.80807771906257,CPU-intensive,0
105,2026-07-19 01:47:44,1,1,34,11,524,5.6,1.0,1,0,gpt-oss-120b,history_5,537,274.6114176698029,CPU-intensive,0
106,2026-07-19 01:48:45,1,1,38,11,586,5.3,1.0,1,0,gpt-oss-120b,history_5,537,274.9429875984788,CPU-intensive,0
107,2026-07-19 01:49:46,2,1,50,12,663,5.3,1.0,2,1,gpt-oss-120b,history_5,663,349.10372784361243,CPU-intensive,0
108,2026-07-19 01:50:46,2,2,66,23,858,5.5,1.0,2,0,gpt-oss-120b,history_5,736,421.445491258055,CPU-intensive,0
109,2026-07-19 01:51:47,3,2,78,22,1102,5.5,1.0,3,1,gpt-oss-120b,history_5,615,301.83733673766255,CPU-intensive,0
110,2026-07-19 01:52:48,3,3,90,34,1337,5.3,1.0,3,0,gpt-oss-120b,history_5,741,730.9965002350509,CPU-intensive,0
111,2026-07-19 01:53:49,4,3,86,33,1498,6.3,1.0,4,1,gpt-oss-120b,history_5,612,310.2779579348862,CPU-intensive,0
112,2026-07-19 01:54:50,4,4,89,44,1605,5.2,1.0,4,0,gpt-oss-120b,history_5,699,545.3449697233737,CPU-intensive,0
113,2026-07-19 01:55:51,4,4,89,44,1523,5.6,1.0,4,0,gpt-oss-120b,history_5,727,375.8689579553902,CPU-intensive,0
114,2026-07-19 01:56:51,4,4,90,44,1512,6.3,1.0,4,0,gpt-oss-120b,history_5,744,370.00970588997006,CPU-intensive,0
115,2026-07-19 01:57:52,4,4,86,44,1539,5.6,1.0,4,0,gpt-oss-120b,history_5,808,456.1528768390417,CPU-intensive,0
116,2026-07-19 01:58:53,2,4,90,44,1561,5.6,1.0,2,1,gpt-oss-120b,history_5,860,444.72158094868064,CPU-intensive,0
117,2026-07-19 01:59:53,2,2,69,23,1519,5.2,1.0,2,0,gpt-oss-120b,history_5,757,423.8925240933895,CPU-intensive,0
118,2026-07-19 02:00:54,2,2,61,22,1288,5.3,1.0,2,0,gpt-oss-120b,history_5,768,459.26794689148664,CPU-intensive,0
119,2026-07-19 02:01:55,2,2,2,22,1051,5.5,1.0,2,0,gpt-oss-120b,history_5,678,349.83020508661866,CPU-intensive,0
