step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
16,2026-07-19 18:58:17,4,4,854,46,1406,102.0,1.0,4,0,gpt-oss-120b,cot,531,365.8156832680106,CPU-intensive,0
17,2026-07-19 18:59:18,5,4,839,46,1405,213.1,1.0,5,1,gpt-oss-120b,cot,703,481.106907594949,CPU-intensive,0
18,2026-07-19 19:00:20,6,5,825,57,1396,230.6,1.0,6,1,gpt-oss-120b,cot,812,489.2286001704633,CPU-intensive,0
19,2026-07-19 19:01:21,4,6,765,68,1411,102.1,1.0,4,1,gpt-oss-120b,cot,911,693.9954040572047,CPU-intensive,0
20,2026-07-19 19:02:23,4,4,814,46,1437,141.1,1.0,4,0,gpt-oss-120b,cot,565,523.5902681015432,CPU-intensive,0
21,2026-07-19 19:03:24,3,4,712,46,1392,98.1,1.0,3,1,gpt-oss-120b,cot,851,1222.0558780245483,CPU-intensive,0
22,2026-07-19 19:04:26,5,3,821,35,1242,252.1,1.0,5,1,gpt-oss-120b,cot,715,627.3788069374859,CPU-intensive,0
23,2026-07-19 19:05:28,4,5,642,57,1054,67.5,1.0,4,1,gpt-oss-120b,cot,1041,698.5657690092921,CPU-intensive,0
24,2026-07-19 19:06:29,2,4,659,46,968,47.9,1.0,2,1,gpt-oss-120b,cot,614,448.3222207054496,CPU-intensive,0
25,2026-07-19 19:07:31,6,1,999,27,1008,5007.5,0.9,6,1,gpt-oss-120b,cot,1091,1454.156634863466,CPU-intensive,0
26,2026-07-19 19:08:57,6,6,668,70,1107,109.7,1.0,6,0,gpt-oss-120b,cot,492,339.021610096097,CPU-intensive,0
27,2026-07-19 19:09:58,4,6,630,70,1108,40.2,1.0,4,1,gpt-oss-120b,cot,754,514.0893096104264,CPU-intensive,0
28,2026-07-19 19:10:59,3,4,589,48,998,167.3,1.0,3,1,gpt-oss-120b,cot,867,541.0483437590301,CPU-intensive,0
29,2026-07-19 19:12:00,5,3,506,37,817,291.4,1.0,5,1,gpt-oss-120b,cot,665,422.8102630004287,CPU-intensive,0
30,2026-07-19 19:13:02,1,5,479,59,655,66.9,1.0,1,1,gpt-oss-120b,cot,594,381.848000921309,CPU-intensive,0
31,2026-07-19 19:14:03,14,1,500,15,560,5007.1,0.0,14,1,gpt-oss-120b,cot,589,1277.2775748744607,CPU-intensive,0
32,2026-07-19 19:15:10,2,14,476,157,517,115.8,1.0,2,1,gpt-oss-120b,cot,954,604.8397971317172,CPU-intensive,0
33,2026-07-19 19:16:11,10,2,548,22,533,967.9,1.0,10,1,gpt-oss-120b,cot,603,448.78069404512644,CPU-intensive,0
34,2026-07-19 19:17:15,2,10,531,110,548,52.6,1.0,2,1,gpt-oss-120b,cot,852,532.0403310470283,CPU-intensive,0
35,2026-07-19 19:18:16,14,2,803,27,596,5014.9,0.9,14,1,gpt-oss-120b,cot,635,586.6645942442119,CPU-intensive,0
36,2026-07-19 19:19:47,2,14,696,158,768,63.7,1.0,2,1,gpt-oss-120b,cot,942,863.8464328832924,CPU-intensive,0
37,2026-07-19 19:20:49,14,2,996,27,1035,5009.8,0.8,14,1,gpt-oss-120b,cot,636,403.0320639722049,CPU-intensive,0
38,2026-07-19 19:22:17,2,14,832,158,1295,75.1,1.0,2,1,gpt-oss-120b,cot,692,452.2200389765203,CPU-intensive,0
39,2026-07-19 19:23:19,5,0,830,27,1435,4.4,0.0,5,1,gpt-oss-120b,cot,899,562.8110030665994,CPU-intensive,0
40,2026-07-19 19:24:20,4,5,867,59,1538,77.2,1.0,4,1,gpt-oss-120b,cot,727,495.08767994120717,CPU-intensive,0
41,2026-07-19 19:25:21,5,4,889,48,1547,216.1,1.0,5,1,gpt-oss-120b,cot,745,467.95656019821763,CPU-intensive,0
42,2026-07-19 19:26:22,5,5,855,59,1562,89.1,1.0,5,0,gpt-oss-120b,cot,872,918.0932310409844,CPU-intensive,0
43,2026-07-19 19:27:24,5,5,937,59,1588,100.5,1.0,5,0,gpt-oss-120b,cot,496,318.2383319362998,CPU-intensive,0
44,2026-07-19 19:28:25,3,5,854,59,1649,66.0,1.0,3,1,gpt-oss-120b,cot,1079,690.9413700923324,CPU-intensive,0
45,2026-07-19 19:29:27,7,3,841,35,1697,411.6,1.0,7,1,gpt-oss-120b,cot,797,506.0950662009418,CPU-intensive,0
46,2026-07-19 19:30:29,4,7,721,79,1578,40.6,1.0,4,1,gpt-oss-120b,cot,720,474.4998887181282,CPU-intensive,0
47,2026-07-19 19:31:30,4,4,760,46,1340,120.7,1.0,4,0,gpt-oss-120b,cot,676,873.7597996369004,CPU-intensive,0
48,2026-07-19 19:32:32,4,4,799,46,1242,75.9,1.0,4,0,gpt-oss-120b,cot,692,447.2276079468429,CPU-intensive,0
49,2026-07-19 19:33:33,5,4,810,46,1264,201.6,1.0,5,1,gpt-oss-120b,cot,684,443.9728311263025,CPU-intensive,0
50,2026-07-19 19:34:35,5,5,765,57,1372,90.1,1.0,5,0,gpt-oss-120b,cot,510,332.1433523669839,CPU-intensive,0
51,2026-07-19 19:35:36,4,5,656,57,1378,79.7,1.0,4,1,gpt-oss-120b,cot,800,639.3296578899026,CPU-intensive,0
52,2026-07-19 19:36:37,2,4,591,46,1223,171.2,1.0,2,1,gpt-oss-120b,cot,887,605.6825132109225,CPU-intensive,0
53,2026-07-19 19:37:39,14,1,933,27,1002,5017.2,0.7,14,1,gpt-oss-120b,cot,813,482.6653776690364,CPU-intensive,0
54,2026-07-19 19:39:07,3,14,475,158,802,37.2,1.0,3,1,gpt-oss-120b,cot,643,407.15998178347945,CPU-intensive,0
55,2026-07-19 19:40:08,9,3,564,35,688,591.0,1.0,9,1,gpt-oss-120b,cot,668,609.8858928307891,CPU-intensive,0
56,2026-07-19 19:41:10,3,9,499,101,653,64.0,1.0,3,1,gpt-oss-120b,cot,831,647.1995641477406,CPU-intensive,0
57,2026-07-19 19:42:11,3,3,548,33,669,112.4,1.0,3,0,gpt-oss-120b,cot,732,514.008013997227,CPU-intensive,0
58,2026-07-19 19:43:13,4,3,762,33,650,242.1,1.0,4,1,gpt-oss-120b,cot,662,403.25372386723757,CPU-intensive,0
59,2026-07-19 19:44:14,6,4,805,44,678,267.5,1.0,6,1,gpt-oss-120b,cot,611,451.3523350469768,CPU-intensive,0
60,2026-07-19 19:45:16,4,6,854,66,853,117.3,1.0,4,1,gpt-oss-120b,cot,795,521.2413580156863,CPU-intensive,0
61,2026-07-19 19:46:17,5,4,904,44,1133,250.8,1.0,5,1,gpt-oss-120b,cot,691,429.94313035160303,CPU-intensive,0
62,2026-07-19 19:47:19,4,5,886,55,1404,129.2,1.0,4,1,gpt-oss-120b,cot,819,613.1644970737398,CPU-intensive,0
63,2026-07-19 19:48:20,4,4,873,44,1555,121.8,1.0,4,0,gpt-oss-120b,cot,642,432.9333449713886,CPU-intensive,0
64,2026-07-19 19:49:21,8,4,905,44,1670,359.3,1.0,8,1,gpt-oss-120b,cot,709,431.129845790565,CPU-intensive,0
65,2026-07-19 19:50:23,5,8,928,88,1691,40.5,1.0,5,1,gpt-oss-120b,cot,842,602.2923146374524,CPU-intensive,0
66,2026-07-19 19:51:24,8,5,935,55,1666,284.7,1.0,8,1,gpt-oss-120b,cot,787,472.63367287814617,CPU-intensive,0
67,2026-07-19 19:52:26,4,8,859,88,1719,73.0,1.0,4,1,gpt-oss-120b,cot,764,565.2864030562341,CPU-intensive,0
68,2026-07-19 19:53:27,4,4,730,44,1737,190.8,1.0,4,0,gpt-oss-120b,cot,613,370.58725114911795,CPU-intensive,0
69,2026-07-19 19:54:29,4,4,641,44,1731,113.0,1.0,4,0,gpt-oss-120b,cot,610,501.3491800054908,CPU-intensive,0
70,2026-07-19 19:55:30,4,4,801,44,1553,87.4,1.0,4,0,gpt-oss-120b,cot,665,442.3145488835871,CPU-intensive,0
71,2026-07-19 19:56:31,7,4,806,44,1325,319.4,1.0,7,1,gpt-oss-120b,cot,722,557.0612610317767,CPU-intensive,0
72,2026-07-19 19:57:33,3,7,817,77,1078,52.4,1.0,3,1,gpt-oss-120b,cot,721,487.5081437639892,CPU-intensive,0
73,2026-07-19 19:58:34,4,3,754,33,1374,266.6,1.0,4,1,gpt-oss-120b,cot,793,501.82852894067764,CPU-intensive,0
74,2026-07-19 19:59:36,3,4,612,44,1480,101.3,1.0,3,1,gpt-oss-120b,cot,1131,706.0517957434058,CPU-intensive,0
75,2026-07-19 20:00:38,3,3,556,33,1403,83.0,1.0,3,0,gpt-oss-120b,cot,767,500.7832180708647,CPU-intensive,0
76,2026-07-19 20:01:39,3,3,495,33,1167,81.1,1.0,3,0,gpt-oss-120b,cot,585,533.6298882029951,CPU-intensive,0
77,2026-07-19 20:02:40,6,3,483,33,910,387.0,1.0,6,1,gpt-oss-120b,cot,726,433.1033220514655,CPU-intensive,0
78,2026-07-19 20:03:42,3,6,502,66,721,38.5,1.0,3,1,gpt-oss-120b,cot,770,487.71743290126324,CPU-intensive,0
79,2026-07-19 20:04:43,1,3,502,33,623,67.2,1.0,1,1,gpt-oss-120b,cot,650,415.10322503745556,CPU-intensive,0
80,2026-07-19 20:05:44,14,1,501,15,555,5021.1,0.0,14,1,gpt-oss-120b,cot,510,347.6658430881798,CPU-intensive,0
81,2026-07-19 20:07:10,3,14,625,157,574,82.0,1.0,3,1,gpt-oss-120b,cot,1219,784.97518831864,CPU-intensive,0
82,2026-07-19 20:08:11,9,3,772,33,603,548.6,1.0,9,1,gpt-oss-120b,cot,697,737.7440519630909,CPU-intensive,0
83,2026-07-19 20:09:15,5,9,846,99,705,43.0,1.0,5,1,gpt-oss-120b,cot,971,738.4930122643709,CPU-intensive,0
84,2026-07-19 20:10:16,5,5,886,55,900,135.9,1.0,5,0,gpt-oss-120b,cot,808,498.8966933451593,CPU-intensive,0
85,2026-07-19 20:11:17,5,5,812,55,1149,56.1,1.0,5,0,gpt-oss-120b,cot,675,457.37001672387123,CPU-intensive,0
86,2026-07-19 20:12:18,4,5,838,55,1383,121.4,1.0,4,1,gpt-oss-120b,cot,868,569.1228108480573,CPU-intensive,0
87,2026-07-19 20:13:20,6,4,900,44,1483,284.4,1.0,6,1,gpt-oss-120b,cot,728,931.3991917297244,CPU-intensive,0
88,2026-07-19 20:14:22,4,6,812,66,1561,98.5,1.0,4,1,gpt-oss-120b,cot,623,421.6611501760781,CPU-intensive,0
89,2026-07-19 20:15:23,5,4,834,44,1558,167.1,1.0,5,1,gpt-oss-120b,cot,869,509.7142248414457,CPU-intensive,0
90,2026-07-19 20:16:25,3,5,754,55,1552,161.2,1.0,3,1,gpt-oss-120b,cot,990,666.7355340905488,CPU-intensive,0
91,2026-07-19 20:17:27,4,3,774,33,1548,159.4,1.0,4,1,gpt-oss-120b,cot,1024,628.4224092960358,CPU-intensive,0
92,2026-07-19 20:18:28,3,4,699,44,1524,143.7,1.0,3,1,gpt-oss-120b,cot,920,793.5581197962165,CPU-intensive,0
93,2026-07-19 20:19:30,6,3,717,33,1511,382.4,1.0,6,1,gpt-oss-120b,cot,618,615.6982807442546,CPU-intensive,0
94,2026-07-19 20:20:32,2,6,682,66,1280,78.5,1.0,2,1,gpt-oss-120b,cot,871,635.7261692173779,CPU-intensive,0
95,2026-07-19 20:21:33,14,2,873,27,1025,5019.4,0.0,14,1,gpt-oss-120b,cot,764,628.552327863872,CPU-intensive,0
96,2026-07-19 20:23:04,4,14,688,158,1000,160.9,1.0,4,1,gpt-oss-120b,cot,746,484.09023601561785,CPU-intensive,0
97,2026-07-19 20:24:05,4,4,604,44,1107,141.9,1.0,4,0,gpt-oss-120b,cot,871,548.4336102381349,CPU-intensive,0
98,2026-07-19 20:25:07,3,4,494,44,1209,163.1,1.0,3,1,gpt-oss-120b,cot,714,536.388237029314,CPU-intensive,0
99,2026-07-19 20:26:08,3,3,444,33,1168,128.7,1.0,3,0,gpt-oss-120b,cot,601,425.49334233626723,CPU-intensive,0
100,2026-07-19 20:27:09,2,3,425,33,972,71.6,1.0,2,1,gpt-oss-120b,cot,1094,692.5368970260024,CPU-intensive,0
101,2026-07-19 20:28:11,7,2,497,22,762,686.0,1.0,7,1,gpt-oss-120b,cot,559,354.42686593160033,CPU-intensive,0
102,2026-07-19 20:29:14,2,7,509,77,610,56.0,1.0,2,1,gpt-oss-120b,cot,1147,916.1669970490038,CPU-intensive,0
103,2026-07-19 20:30:15,14,2,532,22,526,4356.1,1.0,14,1,gpt-oss-120b,cot,680,432.2026912122965,CPU-intensive,0
104,2026-07-19 20:31:35,2,14,610,158,491,40.4,1.0,2,1,gpt-oss-120b,cot,762,511.48771680891514,CPU-intensive,0
105,2026-07-19 20:32:36,14,2,967,27,524,5020.2,0.8,14,1,gpt-oss-120b,cot,546,359.0135220438242,CPU-intensive,0
106,2026-07-19 20:34:03,2,14,920,158,586,55.1,1.0,2,1,gpt-oss-120b,cot,842,572.8238997980952,CPU-intensive,0
107,2026-07-19 20:35:04,4,2,908,26,663,5006.0,0.0,4,1,gpt-oss-120b,cot,902,599.8577480204403,CPU-intensive,0
108,2026-07-19 20:36:10,6,4,1132,52,858,287.9,1.0,6,1,gpt-oss-120b,cot,945,737.2772376984358,CPU-intensive,0
109,2026-07-19 20:37:12,4,6,868,73,1102,93.2,1.0,4,1,gpt-oss-120b,cot,659,584.5353109762073,CPU-intensive,0
110,2026-07-19 20:38:13,4,4,853,52,1337,94.8,1.0,4,0,gpt-oss-120b,cot,739,502.6192250661552,CPU-intensive,0
111,2026-07-19 20:39:15,9,4,881,52,1498,439.8,1.0,9,1,gpt-oss-120b,cot,790,822.200742084533,CPU-intensive,0
112,2026-07-19 20:40:17,3,9,810,106,1605,92.7,1.0,3,1,gpt-oss-120b,cot,1063,660.5212581343949,CPU-intensive,0
113,2026-07-19 20:41:19,6,3,810,36,1523,367.9,1.0,6,1,gpt-oss-120b,cot,842,1397.5820960476995,CPU-intensive,0
114,2026-07-19 20:42:22,4,6,650,69,1512,105.1,1.0,4,1,gpt-oss-120b,cot,745,483.2223681733012,CPU-intensive,0
115,2026-07-19 20:43:23,1,4,4,47,1539,36.7,1.0,1,1,gpt-oss-120b,cot,696,475.5234052427113,CPU-intensive,0
116,2026-07-19 20:44:24,1,1,1,11,1561,186.2,1.0,1,0,gpt-oss-120b,cot,491,320.7084289751947,CPU-intensive,0
117,2026-07-19 20:45:26,1,1,1,11,1519,163.1,1.0,1,0,gpt-oss-120b,cot,483,358.1004082225263,CPU-intensive,0
118,2026-07-19 20:46:27,1,1,1,11,1288,157.5,1.0,1,0,gpt-oss-120b,cot,532,338.65812700241804,CPU-intensive,0
119,2026-07-19 20:47:29,2,1,1,11,1051,204.2,1.0,2,1,gpt-oss-120b,cot,793,493.518543895334,CPU-intensive,0
