step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
33,2026-07-19 07:08:20,11,11,484,121,533,99.8,1.0,11,0,keda,baseline,0,0.00402890145778656,CPU-intensive,0
34,2026-07-19 07:09:21,11,11,480,121,548,197.1,1.0,11,0,keda,baseline,0,0.0033229589462280273,CPU-intensive,0
35,2026-07-19 07:10:21,12,11,490,121,596,36.3,1.0,12,1,keda,baseline,0,0.00303611159324646,CPU-intensive,0
36,2026-07-19 07:11:22,14,12,546,132,768,39.3,1.0,14,1,keda,baseline,0,0.00354694202542305,CPU-intensive,0
37,2026-07-19 07:12:23,14,14,648,154,1035,74.8,1.0,14,0,keda,baseline,0,0.0030728988349437714,CPU-intensive,0
38,2026-07-19 07:13:23,14,14,716,154,1295,36.5,1.0,14,0,keda,baseline,0,0.0031460076570510864,CPU-intensive,0
39,2026-07-19 07:14:24,14,14,838,154,1435,71.6,1.0,14,0,keda,baseline,0,0.004235655069351196,CPU-intensive,0
40,2026-07-19 07:15:24,14,14,866,154,1538,75.6,1.0,14,0,keda,baseline,0,0.002907123416662216,CPU-intensive,0
41,2026-07-19 07:16:25,14,14,815,154,1547,37.4,1.0,14,0,keda,baseline,0,0.003050081431865692,CPU-intensive,0
42,2026-07-19 07:17:26,14,14,838,154,1562,120.9,1.0,14,0,keda,baseline,0,0.0031222589313983917,CPU-intensive,0
43,2026-07-19 07:18:26,14,14,823,154,1588,76.5,1.0,14,0,keda,baseline,0,0.004011206328868866,CPU-intensive,0
44,2026-07-19 07:19:27,14,14,870,154,1649,51.6,1.0,14,0,keda,baseline,0,0.00362517312169075,CPU-intensive,0
45,2026-07-19 07:20:28,14,14,909,154,1697,41.4,1.0,14,0,keda,baseline,0,0.0035832636058330536,CPU-intensive,0
46,2026-07-19 07:21:28,14,14,869,154,1578,102.9,1.0,14,0,keda,baseline,0,0.0032139942049980164,CPU-intensive,0
47,2026-07-19 07:22:29,14,14,783,154,1340,60.3,1.0,14,0,keda,baseline,0,0.003994908183813095,CPU-intensive,0
48,2026-07-19 07:23:30,14,14,710,154,1242,37.9,1.0,14,0,keda,baseline,0,0.0040978193283081055,CPU-intensive,0
49,2026-07-19 07:24:30,14,14,728,154,1264,52.1,1.0,14,0,keda,baseline,0,0.003919005393981934,CPU-intensive,0
50,2026-07-19 07:25:31,14,14,764,154,1372,72.5,1.0,14,0,keda,baseline,0,0.003277324140071869,CPU-intensive,0
51,2026-07-19 07:26:31,14,14,781,154,1378,65.2,1.0,14,0,keda,baseline,0,0.0027623027563095093,CPU-intensive,0
52,2026-07-19 07:27:32,14,14,721,154,1223,79.3,1.0,14,0,keda,baseline,0,0.003756023943424225,CPU-intensive,0
53,2026-07-19 07:28:33,14,14,666,154,1002,104.4,1.0,14,0,keda,baseline,0,0.0037872232496738434,CPU-intensive,0
54,2026-07-19 07:29:33,14,14,632,154,802,85.0,1.0,14,0,keda,baseline,0,0.004095025360584259,CPU-intensive,0
55,2026-07-19 07:30:34,14,14,564,154,688,198.0,1.0,14,0,keda,baseline,0,0.003184191882610321,CPU-intensive,0
56,2026-07-19 07:31:35,14,14,536,154,653,75.2,1.0,14,0,keda,baseline,0,0.0035087577998638153,CPU-intensive,0
57,2026-07-19 07:32:35,14,14,532,154,669,82.1,1.0,14,0,keda,baseline,0,0.0035138800740242004,CPU-intensive,0
58,2026-07-19 07:33:36,13,14,553,154,650,91.5,1.0,13,1,keda,baseline,0,0.0029159709811210632,CPU-intensive,0
59,2026-07-19 07:34:37,14,13,557,143,678,86.0,1.0,14,1,keda,baseline,0,0.003123190253973007,CPU-intensive,0
60,2026-07-19 07:35:38,14,14,569,154,853,48.5,1.0,14,0,keda,baseline,0,0.003227032721042633,CPU-intensive,0
61,2026-07-19 07:36:38,14,14,716,154,1133,59.8,1.0,14,0,keda,baseline,0,0.0034729018807411194,CPU-intensive,0
62,2026-07-19 07:37:39,14,14,755,154,1404,37.8,1.0,14,0,keda,baseline,0,0.0031311064958572388,CPU-intensive,0
63,2026-07-19 07:38:39,14,14,838,154,1555,56.5,1.0,14,0,keda,baseline,0,0.003696884959936142,CPU-intensive,0
64,2026-07-19 07:39:40,14,14,887,154,1670,38.0,1.0,14,0,keda,baseline,0,0.003573950380086899,CPU-intensive,0
65,2026-07-19 07:40:41,14,14,864,154,1691,49.8,1.0,14,0,keda,baseline,0,0.003605615347623825,CPU-intensive,0
66,2026-07-19 07:41:41,14,14,880,154,1666,94.3,1.0,14,0,keda,baseline,0,0.003446824848651886,CPU-intensive,0
67,2026-07-19 07:42:42,14,14,877,154,1719,37.3,1.0,14,0,keda,baseline,0,0.0031851232051849365,CPU-intensive,0
68,2026-07-19 07:43:42,14,14,892,154,1737,57.4,1.0,14,0,keda,baseline,0,0.003009103238582611,CPU-intensive,0
69,2026-07-19 07:44:43,14,14,865,154,1731,69.1,1.0,14,0,keda,baseline,0,0.0032088719308376312,CPU-intensive,0
70,2026-07-19 07:45:44,14,14,833,154,1553,47.7,1.0,14,0,keda,baseline,0,0.003230758011341095,CPU-intensive,0
71,2026-07-19 07:46:44,14,14,774,154,1325,57.6,1.0,14,0,keda,baseline,0,0.0034472905099391937,CPU-intensive,0
72,2026-07-19 07:47:45,14,14,648,154,1078,37.7,1.0,14,0,keda,baseline,0,0.0034263357520103455,CPU-intensive,0
73,2026-07-19 07:48:45,14,14,760,154,1374,51.8,1.0,14,0,keda,baseline,0,0.0033960677683353424,CPU-intensive,0
74,2026-07-19 07:49:46,14,14,783,154,1480,43.2,1.0,14,0,keda,baseline,0,0.003182794898748398,CPU-intensive,0
75,2026-07-19 07:50:47,14,14,837,154,1403,277.6,1.0,14,0,keda,baseline,0,0.0030510127544403076,CPU-intensive,0
76,2026-07-19 07:51:48,14,14,690,154,1167,37.9,1.0,14,0,keda,baseline,0,0.003837980329990387,CPU-intensive,0
77,2026-07-19 07:52:48,14,14,568,154,910,79.0,1.0,14,0,keda,baseline,0,0.003073830157518387,CPU-intensive,0
78,2026-07-19 07:53:49,14,14,475,154,721,59.8,1.0,14,0,keda,baseline,0,0.0035883858799934387,CPU-intensive,0
79,2026-07-19 07:54:49,13,14,504,154,623,90.8,1.0,13,1,keda,baseline,0,0.002874992787837982,CPU-intensive,0
80,2026-07-19 07:55:50,12,13,449,143,555,39.5,1.0,12,1,keda,baseline,0,0.003139954060316086,CPU-intensive,0
81,2026-07-19 07:56:51,12,12,463,132,574,66.7,1.0,12,0,keda,baseline,0,0.0033080577850341797,CPU-intensive,0
82,2026-07-19 07:57:51,13,12,495,132,603,81.9,1.0,13,1,keda,baseline,0,0.0038729049265384674,CPU-intensive,0
83,2026-07-19 07:58:52,14,13,472,143,705,97.5,1.0,14,1,keda,baseline,0,0.0034780241549015045,CPU-intensive,0
84,2026-07-19 07:59:53,14,14,596,154,900,76.0,1.0,14,0,keda,baseline,0,0.0031990930438041687,CPU-intensive,0
85,2026-07-19 08:00:54,14,14,700,154,1149,40.7,1.0,14,0,keda,baseline,0,0.003655906766653061,CPU-intensive,0
86,2026-07-19 08:01:54,14,14,788,154,1383,99.3,1.0,14,0,keda,baseline,0,0.00369315966963768,CPU-intensive,0
87,2026-07-19 08:02:55,14,14,827,154,1483,49.0,1.0,14,0,keda,baseline,0,0.003644730895757675,CPU-intensive,0
88,2026-07-19 08:03:55,14,14,849,154,1561,81.8,1.0,14,0,keda,baseline,0,0.003705732524394989,CPU-intensive,0
89,2026-07-19 08:04:56,14,14,825,154,1558,70.4,1.0,14,0,keda,baseline,0,0.0035068951547145844,CPU-intensive,0
90,2026-07-19 08:05:57,14,14,840,154,1552,39.4,1.0,14,0,keda,baseline,0,0.003022141754627228,CPU-intensive,0
91,2026-07-19 08:06:57,14,14,831,154,1548,39.4,1.0,14,0,keda,baseline,0,0.0035408884286880493,CPU-intensive,0
92,2026-07-19 08:07:58,14,14,846,154,1524,64.0,1.0,14,0,keda,baseline,0,0.003193039447069168,CPU-intensive,0
93,2026-07-19 08:08:59,14,14,805,154,1511,79.9,1.0,14,0,keda,baseline,0,0.0029709190130233765,CPU-intensive,0
94,2026-07-19 08:09:59,14,14,689,154,1280,198.1,1.0,14,0,keda,baseline,0,0.01760711893439293,CPU-intensive,0
95,2026-07-19 08:11:00,14,14,649,154,1025,81.2,1.0,14,0,keda,baseline,0,0.003137625753879547,CPU-intensive,0
96,2026-07-19 08:12:01,14,14,587,154,1000,40.5,1.0,14,0,keda,baseline,0,0.0034142285585403442,CPU-intensive,0
97,2026-07-19 08:13:01,14,14,683,154,1107,38.0,1.0,14,0,keda,baseline,0,0.002857297658920288,CPU-intensive,0
98,2026-07-19 08:14:02,14,14,683,154,1209,41.3,1.0,14,0,keda,baseline,0,0.0037332065403461456,CPU-intensive,0
99,2026-07-19 08:15:02,14,14,676,154,1168,46.3,1.0,14,0,keda,baseline,0,0.0039120204746723175,CPU-intensive,0
100,2026-07-19 08:16:03,14,14,591,154,972,37.6,1.0,14,0,keda,baseline,0,0.0030007213354110718,CPU-intensive,0
101,2026-07-19 08:17:04,14,14,579,154,762,59.2,1.0,14,0,keda,baseline,0,0.0029690563678741455,CPU-intensive,0
102,2026-07-19 08:18:04,13,14,490,154,610,121.5,1.0,13,1,keda,baseline,0,0.0036247074604034424,CPU-intensive,0
103,2026-07-19 08:19:05,11,13,445,143,526,39.3,1.0,11,1,keda,baseline,0,0.003084074705839157,CPU-intensive,0
104,2026-07-19 08:20:06,10,11,436,121,491,44.6,1.0,10,1,keda,baseline,0,0.00292900949716568,CPU-intensive,0
105,2026-07-19 08:21:06,11,10,459,110,524,66.1,1.0,11,1,keda,baseline,0,0.003534369170665741,CPU-intensive,0
106,2026-07-19 08:22:07,12,11,452,121,586,41.5,1.0,12,1,keda,baseline,0,0.004102941602468491,CPU-intensive,0
107,2026-07-19 08:23:08,14,12,567,132,663,37.2,1.0,14,1,keda,baseline,0,0.003993045538663864,CPU-intensive,0
108,2026-07-19 08:24:08,14,14,611,154,858,57.3,1.0,14,0,keda,baseline,0,0.003390014171600342,CPU-intensive,0
109,2026-07-19 08:25:09,14,14,654,154,1102,41.7,1.0,14,0,keda,baseline,0,0.003563240170478821,CPU-intensive,0
110,2026-07-19 08:26:09,14,14,762,154,1337,47.3,1.0,14,0,keda,baseline,0,0.00398559495806694,CPU-intensive,0
111,2026-07-19 08:27:10,14,14,847,154,1498,71.0,1.0,14,0,keda,baseline,0,0.003620050847530365,CPU-intensive,0
112,2026-07-19 08:28:11,14,14,868,154,1605,37.0,1.0,14,0,keda,baseline,0,0.0029900111258029938,CPU-intensive,0
113,2026-07-19 08:29:11,14,14,824,154,1523,86.6,1.0,14,0,keda,baseline,0,0.005476642400026321,CPU-intensive,0
114,2026-07-19 08:30:12,14,14,861,154,1512,73.1,1.0,14,0,keda,baseline,0,0.004095025360584259,CPU-intensive,0
115,2026-07-19 08:31:13,14,14,885,154,1539,90.6,1.0,14,0,keda,baseline,0,0.0035497359931468964,CPU-intensive,0
116,2026-07-19 08:32:13,14,14,851,154,1561,37.4,1.0,14,0,keda,baseline,0,0.002969987690448761,CPU-intensive,0
117,2026-07-19 08:33:14,14,14,777,154,1519,99.4,1.0,14,0,keda,baseline,0,0.0030510127544403076,CPU-intensive,0
118,2026-07-19 08:34:15,14,14,677,154,1288,39.1,1.0,14,0,keda,baseline,0,0.0028051435947418213,CPU-intensive,0
119,2026-07-19 08:35:15,14,14,63,154,1051,35.7,1.0,14,0,keda,baseline,0,0.0031301751732826233,CPU-intensive,0
