step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
78,2026-07-18 07:46:46,3,3,3,33,721,6.8,1.0,3,0,llama-70b,zero_shot,204,66229.46628788486,CPU-intensive,0
79,2026-07-18 07:48:52,3,3,3,33,623,9.7,1.0,3,0,llama-70b,zero_shot,204,110984.97337009758,CPU-intensive,0
80,2026-07-18 07:51:44,3,3,3,33,555,5.2,1.0,3,0,llama-70b,zero_shot,204,106675.0566912815,CPU-intensive,0
81,2026-07-18 07:54:31,3,3,3,33,574,5.3,1.0,3,0,llama-70b,zero_shot,204,13699.401304125786,CPU-intensive,0
82,2026-07-18 07:55:44,3,3,3,33,603,5.4,1.0,3,0,llama-70b,zero_shot,204,773787.744586356,CPU-intensive,0
83,2026-07-18 08:09:39,3,3,3,33,705,7.6,1.0,3,0,llama-70b,zero_shot,204,66661.07300994918,CPU-intensive,0
84,2026-07-18 08:11:46,3,3,3,33,900,5.6,1.0,3,0,llama-70b,zero_shot,204,21312.65725940466,CPU-intensive,0
85,2026-07-18 08:13:07,3,3,3,33,1149,5.3,1.0,3,0,llama-70b,zero_shot,205,25308.87404922396,CPU-intensive,0
86,2026-07-18 08:14:33,3,3,3,33,1383,6.7,1.0,3,0,llama-70b,zero_shot,205,15385.311129968613,CPU-intensive,0
87,2026-07-18 08:15:48,3,3,3,33,1483,5.2,1.0,3,0,llama-70b,zero_shot,205,17973.817815072834,CPU-intensive,0
88,2026-07-18 08:17:07,3,3,3,33,1561,6.6,1.0,3,0,llama-70b,zero_shot,205,29619.109638035297,CPU-intensive,0
89,2026-07-18 08:18:37,3,3,3,33,1558,6.0,1.0,3,0,llama-70b,zero_shot,205,27325.807904824615,CPU-intensive,0
90,2026-07-18 08:20:04,3,3,3,33,1552,6.0,1.0,3,0,llama-70b,zero_shot,205,15556.262451224029,CPU-intensive,0
91,2026-07-18 08:21:20,3,3,3,33,1548,5.5,1.0,3,0,llama-70b,zero_shot,205,120013.14220111817,CPU-intensive,0
92,2026-07-18 08:24:21,3,3,3,33,1524,5.4,1.0,3,0,llama-70b,zero_shot,205,187868.25405806303,CPU-intensive,0
93,2026-07-18 08:28:29,3,3,3,33,1511,5.8,1.0,3,0,llama-70b,zero_shot,205,12718.149094842374,CPU-intensive,0
94,2026-07-18 08:29:42,3,3,3,33,1280,5.3,1.0,3,0,llama-70b,zero_shot,205,16366.63395119831,CPU-intensive,0
95,2026-07-18 08:30:58,3,3,3,33,1025,5.4,1.0,3,0,llama-70b,zero_shot,205,16376.57317891717,CPU-intensive,0
96,2026-07-18 08:32:15,3,3,3,33,1000,5.8,1.0,3,0,llama-70b,zero_shot,205,11711.815700866282,CPU-intensive,0
97,2026-07-18 08:33:27,3,3,3,33,1107,6.2,1.0,3,0,llama-70b,zero_shot,205,59813.74364392832,CPU-intensive,0
98,2026-07-18 08:35:27,3,3,3,33,1209,5.4,1.0,3,0,llama-70b,zero_shot,205,106181.44124979153,CPU-intensive,0
99,2026-07-18 08:38:14,3,3,3,33,1168,5.8,1.0,3,0,llama-70b,zero_shot,205,25035.274439956993,CPU-intensive,0
100,2026-07-18 08:39:39,3,3,3,33,972,5.8,1.0,3,0,llama-70b,zero_shot,204,22364.684518892318,CPU-intensive,0
101,2026-07-18 08:41:02,3,3,3,33,762,5.3,1.0,3,0,llama-70b,zero_shot,204,25837.30098605156,CPU-intensive,0
102,2026-07-18 08:42:28,3,3,3,33,610,6.6,1.0,3,0,llama-70b,zero_shot,204,69251.81395281106,CPU-intensive,0
103,2026-07-18 08:44:37,3,3,3,33,526,5.3,1.0,3,0,llama-70b,zero_shot,204,68379.34635020792,CPU-intensive,0
104,2026-07-18 08:46:46,3,3,3,33,491,6.1,1.0,3,0,llama-70b,zero_shot,204,61950.676809065044,CPU-intensive,0
105,2026-07-18 08:48:48,3,3,3,33,524,6.0,1.0,3,0,llama-70b,zero_shot,204,18190.32838800922,CPU-intensive,0
106,2026-07-18 08:50:07,3,3,3,33,586,5.3,1.0,3,0,llama-70b,zero_shot,204,57769.47421906516,CPU-intensive,0
107,2026-07-18 08:52:05,3,3,3,33,663,6.4,1.0,3,0,llama-70b,zero_shot,204,49367.212632671,CPU-intensive,0
108,2026-07-18 08:53:55,3,3,3,33,858,7.4,1.0,3,0,llama-70b,zero_shot,204,10102.232796140015,CPU-intensive,0
109,2026-07-18 08:55:05,3,3,3,33,1102,5.9,1.0,3,0,llama-70b,zero_shot,205,17831.633280031383,CPU-intensive,0
110,2026-07-18 08:56:23,3,3,3,33,1337,7.1,1.0,3,0,llama-70b,zero_shot,205,24338.576279580593,CPU-intensive,0
111,2026-07-18 08:57:48,3,3,3,33,1498,5.4,1.0,3,0,llama-70b,zero_shot,205,22086.42071019858,CPU-intensive,0
112,2026-07-18 08:59:10,3,3,3,33,1605,6.4,1.0,3,0,llama-70b,zero_shot,205,15735.214503947645,CPU-intensive,0
113,2026-07-18 09:00:26,3,3,3,33,1523,5.2,1.0,3,0,llama-70b,zero_shot,205,365091.23239060864,CPU-intensive,0
114,2026-07-18 09:07:32,3,3,3,33,1512,5.2,1.0,3,0,llama-70b,zero_shot,205,63879.43520769477,CPU-intensive,0
115,2026-07-18 09:09:36,3,3,3,33,1539,5.5,1.0,3,0,llama-70b,zero_shot,205,176873.7296583131,CPU-intensive,0
116,2026-07-18 09:13:33,3,3,3,33,1561,6.1,1.0,3,0,llama-70b,zero_shot,205,639615.335140843,CPU-intensive,0
117,2026-07-18 09:25:13,3,3,3,33,1519,5.9,1.0,3,0,llama-70b,zero_shot,205,1610499.6257708408,CPU-intensive,0
118,2026-07-18 09:53:04,3,3,3,33,1288,5.4,1.0,3,0,llama-70b,zero_shot,205,29451.488605234772,CPU-intensive,0
119,2026-07-18 09:54:34,3,3,3,33,1051,5.9,1.0,3,0,llama-70b,zero_shot,205,180131.13972591236,CPU-intensive,0
