step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
46,2026-07-19 14:17:43,12,12,819,134,1578,47.8,1.0,12,0,llama-70b,cot,715,99261.57209882513,CPU-intensive,0
47,2026-07-19 14:20:23,12,12,558,134,1340,63.3,1.0,12,0,llama-70b,cot,544,24974.382363725454,CPU-intensive,0
48,2026-07-19 14:21:48,12,12,13,134,1242,36.9,1.0,12,0,llama-70b,cot,678,21954.078797250986,CPU-intensive,0
49,2026-07-19 14:23:11,12,12,12,134,1264,36.6,1.0,12,0,llama-70b,cot,645,87225.60939006507,CPU-intensive,0
50,2026-07-19 14:25:39,12,12,12,134,1372,43.5,1.0,12,0,llama-70b,cot,562,21486.84021225199,CPU-intensive,0
51,2026-07-19 14:27:01,12,12,12,134,1378,36.7,1.0,12,0,llama-70b,cot,592,55766.55579684302,CPU-intensive,0
52,2026-07-19 14:28:57,12,12,12,134,1223,38.7,1.0,12,0,llama-70b,cot,585,25722.08056692034,CPU-intensive,0
53,2026-07-19 14:30:24,6,12,12,134,1002,36.7,1.0,6,1,llama-70b,cot,754,97663.58851268888,CPU-intensive,0
54,2026-07-19 14:33:02,6,6,6,68,802,36.0,1.0,6,0,llama-70b,cot,585,29739.42762799561,CPU-intensive,0
55,2026-07-19 14:34:32,6,6,6,68,688,39.6,1.0,6,0,llama-70b,cot,585,49298.52473596111,CPU-intensive,0
56,2026-07-19 14:36:22,6,6,6,68,653,44.6,1.0,6,0,llama-70b,cot,600,21397.386260330677,CPU-intensive,0
57,2026-07-19 14:37:44,6,6,6,68,669,74.5,1.0,6,0,llama-70b,cot,583,25466.265075840056,CPU-intensive,0
58,2026-07-19 14:39:10,6,6,7,68,650,63.6,1.0,6,0,llama-70b,cot,513,204304.507705383,CPU-intensive,0
59,2026-07-19 14:43:35,6,6,6,68,678,36.3,1.0,6,0,llama-70b,cot,584,59284.688523970544,CPU-intensive,0
60,2026-07-19 14:45:35,6,6,6,68,853,43.3,1.0,6,0,llama-70b,cot,596,88843.43431796879,CPU-intensive,0
61,2026-07-19 14:48:05,6,6,6,68,1133,36.9,1.0,6,0,llama-70b,cot,574,28730.297069065273,CPU-intensive,0
62,2026-07-19 14:49:34,6,6,6,68,1404,59.9,1.0,6,0,llama-70b,cot,622,24010.707503184676,CPU-intensive,0
63,2026-07-19 14:50:59,6,6,6,68,1555,63.8,1.0,6,0,llama-70b,cot,537,65863.04771993309,CPU-intensive,0
64,2026-07-19 14:53:05,6,6,6,68,1670,75.3,1.0,6,0,llama-70b,cot,610,88655.19853774458,CPU-intensive,0
65,2026-07-19 14:55:34,6,6,6,68,1691,37.3,1.0,6,0,llama-70b,cot,516,179184.42282872275,CPU-intensive,0
66,2026-07-19 14:59:34,6,6,6,68,1666,80.3,1.0,6,0,llama-70b,cot,592,267996.6862439178,CPU-intensive,0
67,2026-07-19 15:05:03,6,6,6,68,1719,36.6,1.0,6,0,llama-70b,cot,587,58633.57403175905,CPU-intensive,0
68,2026-07-19 15:07:02,6,6,7,68,1737,42.9,1.0,6,0,llama-70b,cot,583,58752.24852794781,CPU-intensive,0
69,2026-07-19 15:09:02,6,6,6,68,1731,112.6,1.0,6,0,llama-70b,cot,660,83068.19028919563,CPU-intensive,0
70,2026-07-19 15:11:25,6,6,7,68,1553,37.1,1.0,6,0,llama-70b,cot,544,15624.923707917333,CPU-intensive,0
71,2026-07-19 15:12:42,6,6,6,68,1325,103.9,1.0,6,0,llama-70b,cot,568,16495.255535002798,CPU-intensive,0
72,2026-07-19 15:13:59,6,6,6,68,1078,36.7,1.0,6,0,llama-70b,cot,544,17594.75100180134,CPU-intensive,0
73,2026-07-19 15:15:17,6,6,6,68,1374,96.0,1.0,6,0,llama-70b,cot,702,88849.37492804602,CPU-intensive,0
74,2026-07-19 15:17:47,6,6,6,68,1480,36.4,1.0,6,0,llama-70b,cot,544,24466.0188681446,CPU-intensive,0
75,2026-07-19 15:19:12,6,6,6,68,1403,36.9,1.0,6,0,llama-70b,cot,701,27095.497506204993,CPU-intensive,0
76,2026-07-19 15:20:39,6,6,6,68,1167,53.2,1.0,6,0,llama-70b,cot,541,46164.34367420152,CPU-intensive,0
77,2026-07-19 15:22:26,6,6,6,68,910,64.3,1.0,6,0,llama-70b,cot,596,41943.66511516273,CPU-intensive,0
78,2026-07-19 15:24:09,6,6,6,68,721,81.7,1.0,6,0,llama-70b,cot,586,16424.697334878147,CPU-intensive,0
79,2026-07-19 15:25:26,6,6,6,68,623,36.2,1.0,6,0,llama-70b,cot,591,13116.176284849644,CPU-intensive,0
80,2026-07-19 15:26:40,6,6,6,68,555,36.1,1.0,6,0,llama-70b,cot,599,15420.322522055358,CPU-intensive,0
81,2026-07-19 15:27:56,6,6,6,68,574,36.4,1.0,6,0,llama-70b,cot,692,18943.28933302313,CPU-intensive,0
82,2026-07-19 15:29:15,4,6,6,68,603,36.9,1.0,4,1,llama-70b,cot,733,49531.948869116604,CPU-intensive,0
83,2026-07-19 15:31:06,4,4,4,46,705,47.2,1.0,4,0,llama-70b,cot,561,83912.59927721694,CPU-intensive,0
84,2026-07-19 15:33:30,4,4,4,46,900,83.8,1.0,4,0,llama-70b,cot,579,51687.19925219193,CPU-intensive,0
85,2026-07-19 15:35:22,4,4,4,46,1149,36.4,1.0,4,0,llama-70b,cot,586,9216.461257077754,CPU-intensive,0
86,2026-07-19 15:36:32,4,4,4,46,1383,159.2,1.0,4,0,llama-70b,cot,600,21215.691764838994,CPU-intensive,0
87,2026-07-19 15:37:54,4,4,4,46,1483,43.7,1.0,4,0,llama-70b,cot,626,9280.533181969076,CPU-intensive,0
88,2026-07-19 15:39:04,4,4,4,46,1561,97.4,1.0,4,0,llama-70b,cot,588,166519.20059416443,CPU-intensive,0
89,2026-07-19 15:42:52,4,4,4,46,1558,84.2,1.0,4,0,llama-70b,cot,699,24839.140659198165,CPU-intensive,0
90,2026-07-19 15:44:17,4,4,4,46,1552,185.6,1.0,4,0,llama-70b,cot,595,19694.80312988162,CPU-intensive,0
91,2026-07-19 15:45:38,4,4,4,46,1548,73.6,1.0,4,0,llama-70b,cot,655,115098.81650097668,CPU-intensive,0
92,2026-07-19 15:48:34,4,4,5,46,1524,84.4,1.0,4,0,llama-70b,cot,693,19307.557253167033,CPU-intensive,0
93,2026-07-19 15:49:54,4,4,4,46,1511,83.3,1.0,4,0,llama-70b,cot,561,13700.890867039561,CPU-intensive,0
94,2026-07-19 15:51:08,4,4,4,46,1280,55.4,1.0,4,0,llama-70b,cot,668,18921.782460063696,CPU-intensive,0
95,2026-07-19 15:52:27,4,4,4,46,1025,40.6,1.0,4,0,llama-70b,cot,625,12227.495566010475,CPU-intensive,0
96,2026-07-19 15:53:40,4,4,5,46,1000,118.6,1.0,4,0,llama-70b,cot,667,11926.116925198585,CPU-intensive,0
97,2026-07-19 15:54:53,4,4,4,46,1107,99.4,1.0,4,0,llama-70b,cot,649,45463.33556668833,CPU-intensive,0
98,2026-07-19 15:56:39,4,4,5,46,1209,56.0,1.0,4,0,llama-70b,cot,616,13531.912174075842,CPU-intensive,0
99,2026-07-19 15:57:53,4,4,4,46,1168,81.1,1.0,4,0,llama-70b,cot,716,20311.99722085148,CPU-intensive,0
100,2026-07-19 15:59:14,4,4,5,46,972,36.5,1.0,4,0,llama-70b,cot,579,43168.040291871876,CPU-intensive,0
101,2026-07-19 16:00:58,4,4,4,46,762,57.4,1.0,4,0,llama-70b,cot,576,59092.391879763454,CPU-intensive,0
102,2026-07-19 16:02:58,4,4,4,46,610,75.2,1.0,4,0,llama-70b,cot,632,18376.944557763636,CPU-intensive,0
103,2026-07-19 16:04:17,4,4,4,46,526,129.8,1.0,4,0,llama-70b,cot,582,52396.04612533003,CPU-intensive,0
104,2026-07-19 16:06:10,4,4,4,46,491,51.5,1.0,4,0,llama-70b,cot,580,8640.758489258587,CPU-intensive,0
105,2026-07-19 16:07:19,4,4,4,46,524,52.3,1.0,4,0,llama-70b,cot,574,9470.658718142658,CPU-intensive,0
106,2026-07-19 16:08:30,4,4,4,46,586,36.4,1.0,4,0,llama-70b,cot,554,198994.3515630439,CPU-intensive,0
107,2026-07-19 16:12:49,4,4,4,46,663,56.5,1.0,4,0,llama-70b,cot,578,29962.539837229997,CPU-intensive,0
108,2026-07-19 16:14:20,4,4,4,46,858,36.7,1.0,4,0,llama-70b,cot,622,95546.07726540416,CPU-intensive,0
109,2026-07-19 16:16:56,4,4,4,46,1102,56.2,1.0,4,0,llama-70b,cot,590,54200.23908978328,CPU-intensive,0
110,2026-07-19 16:18:51,4,4,4,46,1337,104.5,1.0,4,0,llama-70b,cot,588,86198.30002402887,CPU-intensive,0
111,2026-07-19 16:21:18,4,4,4,46,1498,55.9,1.0,4,0,llama-70b,cot,549,40682.26582603529,CPU-intensive,0
112,2026-07-19 16:22:59,4,4,4,46,1605,80.3,1.0,4,0,llama-70b,cot,632,12249.61556494236,CPU-intensive,0
113,2026-07-19 16:24:12,4,4,4,46,1523,85.6,1.0,4,0,llama-70b,cot,501,15293.795729987323,CPU-intensive,0
114,2026-07-19 16:25:28,4,4,4,46,1512,104.3,1.0,4,0,llama-70b,cot,676,20381.841191090643,CPU-intensive,0
115,2026-07-19 16:26:49,4,4,4,46,1539,37.7,1.0,4,0,llama-70b,cot,544,118866.6535760276,CPU-intensive,0
116,2026-07-19 16:29:49,4,4,4,46,1561,51.2,1.0,4,0,llama-70b,cot,601,52161.120721139014,CPU-intensive,0
117,2026-07-19 16:31:41,4,4,4,46,1519,95.4,1.0,4,0,llama-70b,cot,640,47699.78974107653,CPU-intensive,0
118,2026-07-19 16:33:30,4,4,4,46,1288,48.5,1.0,4,0,llama-70b,cot,572,39431.52430886403,CPU-intensive,0
119,2026-07-19 16:35:10,4,4,4,46,1051,85.6,1.0,4,0,llama-70b,cot,692,14074.16182383895,CPU-intensive,0
