step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
37,2026-07-20 06:12:09,4,10,780,115,1035,75.3,1.0,4,1,gpt-oss-120b,cot,848,518.4988100081682,CPU-intensive,0
38,2026-07-20 06:13:10,5,4,860,49,1295,207.3,1.0,5,1,gpt-oss-120b,cot,699,451.1183691211045,CPU-intensive,0
39,2026-07-20 06:14:12,5,5,865,60,1435,110.2,1.0,5,0,gpt-oss-120b,cot,577,414.8158668540418,CPU-intensive,0
40,2026-07-20 06:15:13,5,5,818,60,1538,118.5,1.0,5,0,gpt-oss-120b,cot,618,418.27514907345176,CPU-intensive,0
41,2026-07-20 06:16:15,4,5,844,60,1547,108.6,1.0,4,1,gpt-oss-120b,cot,643,401.14922216162086,CPU-intensive,0
42,2026-07-20 06:17:16,4,4,899,49,1562,126.3,1.0,4,0,gpt-oss-120b,cot,813,499.61830396205187,CPU-intensive,0
43,2026-07-20 06:18:17,4,4,926,49,1588,115.7,1.0,4,0,gpt-oss-120b,cot,811,536.4138041622937,CPU-intensive,0
44,2026-07-20 06:19:19,4,4,914,49,1649,110.5,1.0,4,0,gpt-oss-120b,cot,588,354.27332390099764,CPU-intensive,0
45,2026-07-20 06:20:20,4,4,785,49,1697,167.7,1.0,4,0,gpt-oss-120b,cot,654,405.23561835289,CPU-intensive,0
46,2026-07-20 06:21:21,11,4,718,49,1578,541.5,1.0,11,1,gpt-oss-120b,cot,595,377.2817640565336,CPU-intensive,0
47,2026-07-20 06:22:23,4,11,794,126,1340,59.9,1.0,4,1,gpt-oss-120b,cot,776,602.0922712050378,CPU-intensive,0
48,2026-07-20 06:23:24,4,4,830,46,1242,111.4,1.0,4,0,gpt-oss-120b,cot,587,383.6701032705605,CPU-intensive,0
49,2026-07-20 06:24:25,4,4,801,46,1264,199.8,1.0,4,0,gpt-oss-120b,cot,722,657.1478936821222,CPU-intensive,0
50,2026-07-20 06:25:27,10,4,702,46,1372,497.2,1.0,10,1,gpt-oss-120b,cot,655,412.3961138539016,CPU-intensive,0
51,2026-07-20 06:26:29,4,10,619,112,1378,93.3,1.0,4,1,gpt-oss-120b,cot,891,635.7923727482557,CPU-intensive,0
52,2026-07-20 06:27:30,3,4,597,46,1223,126.1,1.0,3,1,gpt-oss-120b,cot,862,521.3520973920822,CPU-intensive,0
53,2026-07-20 06:28:31,6,3,588,35,1002,361.0,1.0,6,1,gpt-oss-120b,cot,581,576.815462205559,CPU-intensive,0
54,2026-07-20 06:29:33,3,6,558,68,802,75.1,1.0,3,1,gpt-oss-120b,cot,673,523.1224140152335,CPU-intensive,0
55,2026-07-20 06:30:34,10,3,472,35,688,658.1,1.0,10,1,gpt-oss-120b,cot,679,482.45853977277875,CPU-intensive,0
56,2026-07-20 06:31:37,10,10,447,112,653,60.1,1.0,10,0,gpt-oss-120b,cot,569,366.70283507555723,CPU-intensive,0
57,2026-07-20 06:32:38,5,10,530,112,669,51.6,1.0,5,1,gpt-oss-120b,cot,818,543.1377617642283,CPU-intensive,0
58,2026-07-20 06:33:39,2,5,560,57,650,74.4,1.0,2,1,gpt-oss-120b,cot,602,561.1030007712543,CPU-intensive,0
59,2026-07-20 06:34:40,6,2,890,26,678,5013.4,0.7,6,1,gpt-oss-120b,cot,765,515.1554639451206,CPU-intensive,0
60,2026-07-20 06:36:03,7,6,850,70,853,214.9,1.0,7,1,gpt-oss-120b,cot,656,442.6984107121825,CPU-intensive,0
61,2026-07-20 06:37:04,4,7,798,81,1133,76.3,1.0,4,1,gpt-oss-120b,cot,780,630.3352620452642,CPU-intensive,0
62,2026-07-20 06:38:06,6,4,941,46,1404,274.1,1.0,6,1,gpt-oss-120b,cot,661,407.8043117187917,CPU-intensive,0
63,2026-07-20 06:39:08,6,6,896,68,1555,171.8,1.0,6,0,gpt-oss-120b,cot,673,467.6347482018173,CPU-intensive,0
64,2026-07-20 06:40:09,5,6,842,68,1670,105.8,1.0,5,1,gpt-oss-120b,cot,743,476.64429526776075,CPU-intensive,0
65,2026-07-20 06:41:10,5,5,939,57,1691,190.9,1.0,5,0,gpt-oss-120b,cot,543,388.7593438848853,CPU-intensive,0
66,2026-07-20 06:42:12,8,5,925,57,1666,319.4,1.0,8,1,gpt-oss-120b,cot,683,407.92835829779506,CPU-intensive,0
67,2026-07-20 06:43:13,8,8,919,90,1719,165.6,1.0,8,0,gpt-oss-120b,cot,811,527.3706912994385,CPU-intensive,0
68,2026-07-20 06:44:14,4,8,794,90,1737,98.2,1.0,4,1,gpt-oss-120b,cot,746,516.6363241150975,CPU-intensive,0
69,2026-07-20 06:45:16,5,4,763,46,1731,208.7,1.0,5,1,gpt-oss-120b,cot,616,426.21864192187786,CPU-intensive,0
70,2026-07-20 06:46:17,8,5,750,57,1553,283.8,1.0,8,1,gpt-oss-120b,cot,684,402.8592607937753,CPU-intensive,0
71,2026-07-20 06:47:19,2,8,779,90,1325,57.9,1.0,2,1,gpt-oss-120b,cot,665,532.8529668040574,CPU-intensive,0
72,2026-07-20 06:48:20,14,2,891,27,1078,5017.8,0.3,14,1,gpt-oss-120b,cot,711,583.8191360235214,CPU-intensive,0
73,2026-07-20 06:49:50,4,14,713,158,1374,52.1,1.0,4,1,gpt-oss-120b,cot,642,440.0980859063566,CPU-intensive,0
74,2026-07-20 06:50:51,5,4,595,48,1480,205.4,1.0,5,1,gpt-oss-120b,cot,688,416.77269572392106,CPU-intensive,0
75,2026-07-20 06:51:53,3,5,564,59,1403,37.9,1.0,3,1,gpt-oss-120b,cot,731,629.3310020118952,CPU-intensive,0
76,2026-07-20 06:52:54,5,3,494,37,1167,310.6,1.0,5,1,gpt-oss-120b,cot,688,418.5452931560576,CPU-intensive,0
77,2026-07-20 06:53:56,1,5,481,59,910,49.2,1.0,1,1,gpt-oss-120b,cot,621,404.17597396299243,CPU-intensive,0
78,2026-07-20 06:54:57,2,0,501,14,721,4.5,0.0,2,1,gpt-oss-120b,cot,591,418.37840620428324,CPU-intensive,0
79,2026-07-20 06:55:58,3,2,530,24,623,268.0,1.0,3,1,gpt-oss-120b,cot,588,1095.0285466387868,CPU-intensive,0
80,2026-07-20 06:57:01,3,3,499,35,555,120.5,1.0,3,0,gpt-oss-120b,cot,466,362.3679308220744,CPU-intensive,0
81,2026-07-20 06:58:02,5,3,644,35,574,287.2,1.0,5,1,gpt-oss-120b,cot,614,801.5789799392223,CPU-intensive,0
82,2026-07-20 06:59:04,2,5,766,57,603,40.1,1.0,2,1,gpt-oss-120b,cot,761,536.3481966778636,CPU-intensive,0
83,2026-07-20 07:00:06,12,1,1000,27,705,5015.1,0.5,12,1,gpt-oss-120b,cot,1124,718.4038450941443,CPU-intensive,0
84,2026-07-20 07:01:44,12,12,810,136,900,138.5,1.0,12,0,gpt-oss-120b,cot,514,342.4096340313554,CPU-intensive,0
85,2026-07-20 07:02:45,5,12,882,136,1149,38.3,1.0,5,1,gpt-oss-120b,cot,883,578.2413808628917,CPU-intensive,0
86,2026-07-20 07:03:47,9,5,891,58,1383,346.3,1.0,9,1,gpt-oss-120b,cot,707,531.3570671714842,CPU-intensive,0
87,2026-07-20 07:04:48,5,9,847,101,1483,80.5,1.0,5,1,gpt-oss-120b,cot,930,587.3086089268327,CPU-intensive,0
88,2026-07-20 07:05:50,6,5,822,57,1561,202.1,1.0,6,1,gpt-oss-120b,cot,703,460.62995214015245,CPU-intensive,0
89,2026-07-20 07:06:51,4,6,842,68,1558,81.2,1.0,4,1,gpt-oss-120b,cot,698,602.0495709963143,CPU-intensive,0
90,2026-07-20 07:07:53,6,4,853,46,1552,282.3,1.0,6,1,gpt-oss-120b,cot,729,459.53318616375327,CPU-intensive,0
91,2026-07-20 07:08:54,4,6,692,68,1548,104.3,1.0,4,1,gpt-oss-120b,cot,723,645.9544789977372,CPU-intensive,0
92,2026-07-20 07:09:56,4,4,742,47,1524,89.5,1.0,4,0,gpt-oss-120b,cot,552,567.3411530442536,CPU-intensive,0
93,2026-07-20 07:10:57,4,4,675,46,1511,160.7,1.0,4,0,gpt-oss-120b,cot,734,474.61067978292704,CPU-intensive,0
94,2026-07-20 07:11:58,8,4,667,46,1280,345.9,1.0,8,1,gpt-oss-120b,cot,707,413.6620140634477,CPU-intensive,0
95,2026-07-20 07:13:00,4,8,720,90,1025,61.7,1.0,4,1,gpt-oss-120b,cot,616,404.41451501101255,CPU-intensive,0
96,2026-07-20 07:14:01,4,4,697,46,1000,110.8,1.0,4,0,gpt-oss-120b,cot,767,491.9411260634661,CPU-intensive,0
97,2026-07-20 07:15:02,2,4,619,47,1107,192.8,1.0,2,1,gpt-oss-120b,cot,683,465.23818373680115,CPU-intensive,0
98,2026-07-20 07:16:04,3,2,511,24,1209,298.4,1.0,3,1,gpt-oss-120b,cot,587,364.2174191772938,CPU-intensive,0
99,2026-07-20 07:17:05,6,3,526,35,1168,384.7,1.0,6,1,gpt-oss-120b,cot,636,382.00698094442487,CPU-intensive,0
100,2026-07-20 07:18:07,3,6,450,68,972,61.0,1.0,3,1,gpt-oss-120b,cot,982,622.5272049196064,CPU-intensive,0
101,2026-07-20 07:19:09,3,3,458,35,762,44.0,1.0,3,0,gpt-oss-120b,cot,668,453.60015518963337,CPU-intensive,0
102,2026-07-20 07:20:10,2,3,470,35,610,191.7,1.0,2,1,gpt-oss-120b,cot,862,702.2647545672953,CPU-intensive,0
103,2026-07-20 07:21:11,8,2,545,24,526,716.8,1.0,8,1,gpt-oss-120b,cot,624,431.02452298626304,CPU-intensive,0
104,2026-07-20 07:22:14,8,8,534,90,491,38.6,1.0,8,0,gpt-oss-120b,cot,695,486.6668810136616,CPU-intensive,0
105,2026-07-20 07:23:15,3,8,592,91,524,39.7,1.0,3,1,gpt-oss-120b,cot,747,493.3727793395519,CPU-intensive,0
106,2026-07-20 07:24:16,6,3,750,36,586,358.4,1.0,6,1,gpt-oss-120b,cot,677,503.63144278526306,CPU-intensive,0
107,2026-07-20 07:25:18,7,6,825,68,663,217.1,1.0,7,1,gpt-oss-120b,cot,583,441.32529478520155,CPU-intensive,0
108,2026-07-20 07:26:20,8,7,808,79,858,215.4,1.0,8,1,gpt-oss-120b,cot,720,523.5014739446342,CPU-intensive,0
109,2026-07-20 07:27:21,4,8,839,90,1102,121.1,1.0,4,1,gpt-oss-120b,cot,962,1010.8081819489598,CPU-intensive,0
110,2026-07-20 07:28:23,4,4,870,46,1337,77.0,1.0,4,0,gpt-oss-120b,cot,579,380.3883329965174,CPU-intensive,0
111,2026-07-20 07:29:24,4,4,860,46,1498,103.8,1.0,4,0,gpt-oss-120b,cot,765,536.6368447430432,CPU-intensive,0
112,2026-07-20 07:30:25,6,4,806,46,1605,275.7,1.0,6,1,gpt-oss-120b,cot,714,433.54093423113227,CPU-intensive,0
113,2026-07-20 07:31:27,6,6,815,68,1523,112.0,1.0,6,0,gpt-oss-120b,cot,655,429.05823700129986,CPU-intensive,0
114,2026-07-20 07:32:29,4,6,746,69,1512,97.3,1.0,4,1,gpt-oss-120b,cot,783,555.5420937016606,CPU-intensive,0
115,2026-07-20 07:33:30,6,4,713,46,1539,232.1,1.0,6,1,gpt-oss-120b,cot,633,421.88281705603004,CPU-intensive,0
116,2026-07-20 07:34:31,1,6,6,68,1561,36.6,1.0,1,1,gpt-oss-120b,cot,645,394.85060796141624,CPU-intensive,0
117,2026-07-20 07:35:32,1,1,1,13,1519,180.0,1.0,1,0,gpt-oss-120b,cot,481,439.78183483704925,CPU-intensive,0
118,2026-07-20 07:36:34,1,1,1,13,1288,177.0,1.0,1,0,gpt-oss-120b,cot,488,356.048425193876,CPU-intensive,0
119,2026-07-20 07:37:35,1,1,1,13,1051,181.5,1.0,1,0,gpt-oss-120b,cot,527,335.5833818204701,CPU-intensive,0
