step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
64,2026-07-19 03:22:30,7,7,820,77,1670,100.2,1.0,7,0,gpt-oss-120b,domain,459,281.85246093198657,CPU-intensive,0
65,2026-07-19 03:23:31,7,7,985,77,1691,78.1,1.0,7,0,gpt-oss-120b,domain,462,274.70990270376205,CPU-intensive,0
66,2026-07-19 03:24:32,7,7,916,77,1666,51.7,1.0,7,0,gpt-oss-120b,domain,467,403.2509089447558,CPU-intensive,0
67,2026-07-19 03:25:33,7,7,881,78,1719,87.9,1.0,7,0,gpt-oss-120b,domain,464,300.4868025891483,CPU-intensive,0
68,2026-07-19 03:26:34,7,7,858,77,1737,58.9,1.0,7,0,gpt-oss-120b,domain,452,289.8820247501135,CPU-intensive,0
69,2026-07-19 03:27:35,10,7,794,77,1731,321.4,1.0,10,1,gpt-oss-120b,domain,491,318.663471378386,CPU-intensive,0
70,2026-07-19 03:28:36,10,10,690,110,1553,88.7,1.0,10,0,gpt-oss-120b,domain,492,412.22730465233326,CPU-intensive,0
71,2026-07-19 03:29:37,10,10,750,110,1325,56.1,1.0,10,0,gpt-oss-120b,domain,470,286.9382328353822,CPU-intensive,0
72,2026-07-19 03:30:38,10,10,794,110,1078,63.0,1.0,10,0,gpt-oss-120b,domain,477,312.69262265414,CPU-intensive,0
73,2026-07-19 03:31:39,7,10,838,110,1374,41.1,1.0,7,1,gpt-oss-120b,domain,462,321.3913249783218,CPU-intensive,0
74,2026-07-19 03:32:40,7,7,694,77,1480,76.7,1.0,7,0,gpt-oss-120b,domain,482,762.4720390886068,CPU-intensive,0
75,2026-07-19 03:33:42,7,7,581,77,1403,60.2,1.0,7,0,gpt-oss-120b,domain,475,270.4344131052494,CPU-intensive,0
76,2026-07-19 03:34:43,7,7,532,77,1167,56.1,1.0,7,0,gpt-oss-120b,domain,475,274.15663190186024,CPU-intensive,0
77,2026-07-19 03:35:44,7,7,524,77,910,56.7,1.0,7,0,gpt-oss-120b,domain,464,294.1304878331721,CPU-intensive,0
78,2026-07-19 03:36:44,7,7,490,77,721,57.5,1.0,7,0,gpt-oss-120b,domain,474,338.2693971507251,CPU-intensive,0
79,2026-07-19 03:37:46,10,7,461,77,623,211.2,1.0,10,1,gpt-oss-120b,domain,478,354.83140172436833,CPU-intensive,0
80,2026-07-19 03:38:47,7,10,438,110,555,43.0,1.0,7,1,gpt-oss-120b,domain,463,293.3898810297251,CPU-intensive,0
81,2026-07-19 03:39:48,4,7,529,78,574,40.2,1.0,4,1,gpt-oss-120b,domain,477,282.4811530299485,CPU-intensive,0
82,2026-07-19 03:40:49,4,4,618,44,603,108.2,1.0,4,0,gpt-oss-120b,domain,472,556.2302418984473,CPU-intensive,0
83,2026-07-19 03:41:50,7,4,733,44,705,169.8,1.0,7,1,gpt-oss-120b,domain,553,452.91625894606113,CPU-intensive,0
84,2026-07-19 03:42:52,7,7,801,77,900,89.5,1.0,7,0,gpt-oss-120b,domain,493,301.2042581103742,CPU-intensive,0
85,2026-07-19 03:43:53,7,7,863,78,1149,95.4,1.0,7,0,gpt-oss-120b,domain,460,274.8040910810232,CPU-intensive,0
86,2026-07-19 03:44:54,7,7,848,77,1383,134.7,1.0,7,0,gpt-oss-120b,domain,471,283.8032669387758,CPU-intensive,0
87,2026-07-19 03:45:55,7,7,846,77,1483,68.0,1.0,7,0,gpt-oss-120b,domain,474,446.8562649562955,CPU-intensive,0
88,2026-07-19 03:46:56,7,7,874,77,1561,88.6,1.0,7,0,gpt-oss-120b,domain,469,280.53382597863674,CPU-intensive,0
89,2026-07-19 03:47:57,10,7,796,77,1558,240.0,1.0,10,1,gpt-oss-120b,domain,449,325.7513837888837,CPU-intensive,0
90,2026-07-19 03:48:58,10,10,823,110,1552,55.4,1.0,10,0,gpt-oss-120b,domain,473,275.54833935573697,CPU-intensive,0
91,2026-07-19 03:49:59,10,10,766,111,1548,88.1,1.0,10,0,gpt-oss-120b,domain,498,450.19468292593956,CPU-intensive,0
92,2026-07-19 03:51:00,10,10,659,111,1524,94.3,1.0,10,0,gpt-oss-120b,domain,482,378.03939124569297,CPU-intensive,0
93,2026-07-19 03:52:01,10,10,638,110,1511,92.2,1.0,10,0,gpt-oss-120b,domain,504,311.2465990707278,CPU-intensive,0
94,2026-07-19 03:53:02,10,10,643,110,1280,73.2,1.0,10,0,gpt-oss-120b,domain,474,297.12660191580653,CPU-intensive,0
95,2026-07-19 03:54:03,10,10,672,110,1025,56.9,1.0,10,0,gpt-oss-120b,domain,468,326.07235200703144,CPU-intensive,0
96,2026-07-19 03:55:04,7,10,705,110,1000,47.7,1.0,7,1,gpt-oss-120b,domain,485,295.87593022733927,CPU-intensive,0
97,2026-07-19 03:56:05,7,7,661,77,1107,75.9,1.0,7,0,gpt-oss-120b,domain,484,584.895868320018,CPU-intensive,0
98,2026-07-19 03:57:06,7,7,596,77,1209,125.3,1.0,7,0,gpt-oss-120b,domain,486,269.8825839906931,CPU-intensive,0
99,2026-07-19 03:58:07,7,7,515,77,1168,58.0,1.0,7,0,gpt-oss-120b,domain,482,345.08581599220634,CPU-intensive,0
100,2026-07-19 03:59:08,7,7,460,77,972,78.0,1.0,7,0,gpt-oss-120b,domain,499,321.0753910243511,CPU-intensive,0
101,2026-07-19 04:00:09,10,7,429,77,762,321.2,1.0,10,1,gpt-oss-120b,domain,505,374.974197242409,CPU-intensive,0
102,2026-07-19 04:01:11,10,10,418,110,610,96.9,1.0,10,0,gpt-oss-120b,domain,481,368.55520494282246,CPU-intensive,0
103,2026-07-19 04:02:12,10,10,489,110,526,54.5,1.0,10,0,gpt-oss-120b,domain,519,424.56658324226737,CPU-intensive,0
104,2026-07-19 04:03:13,7,10,527,110,491,39.5,1.0,7,1,gpt-oss-120b,domain,517,501.41991628333926,CPU-intensive,0
105,2026-07-19 04:04:14,7,7,600,77,524,113.7,1.0,7,0,gpt-oss-120b,domain,489,290.3229929506779,CPU-intensive,0
106,2026-07-19 04:05:15,7,7,687,77,586,71.5,1.0,7,0,gpt-oss-120b,domain,465,299.84299978241324,CPU-intensive,0
107,2026-07-19 04:06:16,7,7,762,77,663,72.9,1.0,7,0,gpt-oss-120b,domain,467,301.1212209239602,CPU-intensive,0
108,2026-07-19 04:07:17,7,7,793,78,858,87.5,1.0,7,0,gpt-oss-120b,domain,491,274.88819882273674,CPU-intensive,0
109,2026-07-19 04:08:18,10,7,842,77,1102,183.4,1.0,10,1,gpt-oss-120b,domain,533,393.0898946709931,CPU-intensive,0
110,2026-07-19 04:09:19,10,10,848,110,1337,81.4,1.0,10,0,gpt-oss-120b,domain,499,309.93974208831787,CPU-intensive,0
111,2026-07-19 04:10:20,7,10,819,111,1498,43.9,1.0,7,1,gpt-oss-120b,domain,670,437.82965280115604,CPU-intensive,0
112,2026-07-19 04:11:21,7,7,884,78,1605,87.0,1.0,7,0,gpt-oss-120b,domain,466,568.3270250447094,CPU-intensive,0
113,2026-07-19 04:12:22,7,7,852,77,1523,121.5,1.0,7,0,gpt-oss-120b,domain,473,439.44733357056975,CPU-intensive,0
114,2026-07-19 04:13:24,7,7,834,77,1512,91.9,1.0,7,0,gpt-oss-120b,domain,461,304.85258996486664,CPU-intensive,0
115,2026-07-19 04:14:25,7,7,747,78,1539,79.6,1.0,7,0,gpt-oss-120b,domain,482,364.52546482905746,CPU-intensive,0
116,2026-07-19 04:15:26,7,7,689,77,1561,60.7,1.0,7,0,gpt-oss-120b,domain,487,447.3708546720445,CPU-intensive,0
117,2026-07-19 04:16:27,4,7,7,77,1519,36.8,1.0,4,1,gpt-oss-120b,domain,526,652.8149000369012,CPU-intensive,0
118,2026-07-19 04:17:28,4,4,4,44,1288,79.8,1.0,4,0,gpt-oss-120b,domain,557,337.9170377738774,CPU-intensive,0
119,2026-07-19 04:18:29,4,4,4,44,1051,101.4,1.0,4,0,gpt-oss-120b,domain,572,357.4469699524343,CPU-intensive,0
