step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
58,2026-07-17 19:41:32,8,8,39,88,650,5.4,1.0,8,0,llama-70b,history_5,378,11329.07884567976,CPU-intensive,0
59,2026-07-17 19:42:43,8,8,36,88,678,5.3,1.0,8,0,llama-70b,history_5,377,23605.9588547796,CPU-intensive,0
60,2026-07-17 19:44:07,8,8,46,88,853,5.5,1.0,8,0,llama-70b,history_5,377,68925.44313101098,CPU-intensive,0
61,2026-07-17 19:46:16,12,8,51,88,1133,11.8,1.0,12,1,llama-70b,history_5,378,29966.963642742485,CPU-intensive,0
62,2026-07-17 19:47:47,12,12,51,132,1404,17.2,1.0,12,0,llama-70b,history_5,379,64474.2976911366,CPU-intensive,0
63,2026-07-17 19:49:52,14,12,45,132,1555,8.7,1.0,14,1,llama-70b,history_5,380,11302.893662825227,CPU-intensive,0
64,2026-07-17 19:51:03,10,14,14,154,1670,6.2,1.0,10,1,llama-70b,history_5,381,17140.065771061927,CPU-intensive,0
65,2026-07-17 19:52:21,10,10,10,110,1691,5.6,1.0,10,0,llama-70b,history_5,382,11592.403082642704,CPU-intensive,0
66,2026-07-17 19:53:33,10,10,10,110,1666,5.5,1.0,10,0,llama-70b,history_5,383,8630.510227754712,CPU-intensive,0
67,2026-07-17 19:54:42,10,10,10,110,1719,5.3,1.0,10,0,llama-70b,history_5,383,15148.08856183663,CPU-intensive,0
68,2026-07-17 19:55:57,10,10,10,110,1737,5.3,1.0,10,0,llama-70b,history_5,383,10152.273937128484,CPU-intensive,0
69,2026-07-17 19:57:08,10,10,10,110,1731,5.4,1.0,10,0,llama-70b,history_5,383,56276.525154244155,CPU-intensive,0
70,2026-07-17 19:59:04,10,10,10,110,1553,5.4,1.0,10,0,llama-70b,history_5,383,15397.710172925144,CPU-intensive,0
71,2026-07-17 20:00:20,10,10,10,110,1325,5.4,1.0,10,0,llama-70b,history_5,383,19421.578836161643,CPU-intensive,0
72,2026-07-17 20:01:40,7,10,10,110,1078,5.4,1.0,7,1,llama-70b,history_5,383,65132.1694618091,CPU-intensive,0
73,2026-07-17 20:03:45,7,7,7,77,1374,5.4,1.0,7,0,llama-70b,history_5,383,180028.55386584997,CPU-intensive,0
74,2026-07-17 20:07:45,7,7,7,77,1480,5.5,1.0,7,0,llama-70b,history_5,383,57670.588133856654,CPU-intensive,0
75,2026-07-17 20:09:43,7,7,7,77,1403,5.5,1.0,7,0,llama-70b,history_5,383,17163.01298281178,CPU-intensive,0
76,2026-07-17 20:11:01,7,7,7,77,1167,5.4,1.0,7,0,llama-70b,history_5,383,63850.07364768535,CPU-intensive,0
77,2026-07-17 20:13:05,7,7,7,77,910,5.5,1.0,7,0,llama-70b,history_5,382,56927.608309779316,CPU-intensive,0
78,2026-07-17 20:15:02,7,7,7,77,721,5.2,1.0,7,0,llama-70b,history_5,381,27935.26682490483,CPU-intensive,0
79,2026-07-17 20:16:30,4,7,7,77,623,8.1,1.0,4,1,llama-70b,history_5,380,67645.1620659791,CPU-intensive,0
80,2026-07-17 20:18:39,4,4,4,44,555,5.4,1.0,4,0,llama-70b,history_5,379,51299.41130569205,CPU-intensive,0
81,2026-07-17 20:20:30,4,4,4,44,574,5.2,1.0,4,0,llama-70b,history_5,378,20789.94857892394,CPU-intensive,0
82,2026-07-17 20:21:51,4,4,4,44,603,5.3,1.0,4,0,llama-70b,history_5,377,12374.549829866737,CPU-intensive,0
83,2026-07-17 20:23:04,4,4,4,44,705,5.4,1.0,4,0,llama-70b,history_5,377,21863.156280014664,CPU-intensive,0
84,2026-07-17 20:24:26,8,4,4,44,900,5.6,1.0,8,1,llama-70b,history_5,377,19256.251253653318,CPU-intensive,0
85,2026-07-17 20:25:46,8,8,8,88,1149,11.6,1.0,8,0,llama-70b,history_5,378,83838.29805022106,CPU-intensive,0
86,2026-07-17 20:28:10,8,8,8,88,1383,5.6,1.0,8,0,llama-70b,history_5,379,15424.92857715115,CPU-intensive,0
87,2026-07-17 20:29:26,8,8,8,88,1483,5.5,1.0,8,0,llama-70b,history_5,380,17258.77373991534,CPU-intensive,0
88,2026-07-17 20:30:43,12,8,8,88,1561,5.4,1.0,12,1,llama-70b,history_5,381,64876.26393977553,CPU-intensive,0
89,2026-07-17 20:32:48,8,12,12,132,1558,5.4,1.0,8,1,llama-70b,history_5,382,178102.58704284206,CPU-intensive,0
90,2026-07-17 20:36:47,8,8,8,88,1552,7.2,1.0,8,0,llama-70b,history_5,383,19496.13625416532,CPU-intensive,0
91,2026-07-17 20:38:07,8,8,8,88,1548,5.5,1.0,8,0,llama-70b,history_5,383,116602.35122404993,CPU-intensive,0
92,2026-07-17 20:41:04,8,8,8,88,1524,6.8,1.0,8,0,llama-70b,history_5,383,18683.32152022049,CPU-intensive,0
93,2026-07-17 20:42:23,8,8,8,88,1511,6.6,1.0,8,0,llama-70b,history_5,383,351568.5058189556,CPU-intensive,0
94,2026-07-17 20:49:14,8,8,8,88,1280,5.4,1.0,8,0,llama-70b,history_5,383,17882.790913805366,CPU-intensive,0
95,2026-07-17 20:50:33,8,8,8,88,1025,7.5,1.0,8,0,llama-70b,history_5,383,48877.81614623964,CPU-intensive,0
96,2026-07-17 20:52:22,8,8,8,88,1000,5.5,1.0,8,0,llama-70b,history_5,383,10476.269252132624,CPU-intensive,0
97,2026-07-17 20:53:33,8,8,8,88,1107,5.5,1.0,8,0,llama-70b,history_5,383,3315.386325120926,CPU-intensive,0
98,2026-07-17 20:54:36,8,8,8,88,1209,15.2,1.0,8,0,llama-70b,history_5,383,75457.61666772887,CPU-intensive,0
99,2026-07-17 20:56:52,8,8,8,88,1168,5.4,1.0,8,0,llama-70b,history_5,383,3089.294479228556,CPU-intensive,0
100,2026-07-17 20:57:56,8,8,8,88,972,5.3,1.0,8,0,llama-70b,history_5,382,5972.056899219751,CPU-intensive,0
101,2026-07-17 20:59:02,8,8,8,88,762,5.4,1.0,8,0,llama-70b,history_5,381,5560.842876788229,CPU-intensive,0
102,2026-07-17 21:00:08,8,8,8,88,610,5.5,1.0,8,0,llama-70b,history_5,380,640513.4161747992,CPU-intensive,0
103,2026-07-17 21:11:48,4,8,8,88,526,5.3,1.0,4,1,llama-70b,history_5,379,172570.39529271424,CPU-intensive,0
104,2026-07-17 21:15:41,4,4,4,44,491,5.9,1.0,4,0,llama-70b,history_5,378,518012.1513772756,CPU-intensive,0
105,2026-07-17 21:25:20,4,4,4,44,524,5.3,1.0,4,0,llama-70b,history_5,377,2588935.5859733187,CPU-intensive,0
106,2026-07-17 22:09:29,4,4,4,44,586,5.3,1.0,4,0,llama-70b,history_5,377,69159.28051294759,CPU-intensive,0
107,2026-07-17 22:11:38,4,4,4,44,663,5.3,1.0,4,0,llama-70b,history_5,377,289007.0775053464,CPU-intensive,0
108,2026-07-17 22:17:28,8,4,4,44,858,5.4,1.0,8,1,llama-70b,history_5,377,64895.12704126537,CPU-intensive,0
109,2026-07-17 22:19:33,8,8,8,88,1102,5.4,1.0,8,0,llama-70b,history_5,378,623690.5893799849,CPU-intensive,0
110,2026-07-17 22:30:57,12,8,8,88,1337,5.4,1.0,12,1,llama-70b,history_5,379,1318576.0204000399,CPU-intensive,0
111,2026-07-17 22:53:56,12,12,12,132,1498,5.3,1.0,12,0,llama-70b,history_5,380,24610.599474981427,CPU-intensive,0
112,2026-07-17 22:55:21,14,12,12,132,1605,5.3,1.0,14,1,llama-70b,history_5,381,18160.98859393969,CPU-intensive,0
113,2026-07-17 22:56:39,14,14,14,154,1523,5.5,1.0,14,0,llama-70b,history_5,382,17424.583026207983,CPU-intensive,0
114,2026-07-17 22:57:57,8,14,14,154,1512,5.3,1.0,8,1,llama-70b,history_5,383,15688.463206868619,CPU-intensive,0
115,2026-07-17 22:59:13,8,8,8,88,1539,5.2,1.0,8,0,llama-70b,history_5,383,24976.652432698756,CPU-intensive,0
116,2026-07-17 23:00:38,8,8,8,88,1561,5.5,1.0,8,0,llama-70b,history_5,383,330613.5238208808,CPU-intensive,0
117,2026-07-17 23:07:09,8,8,8,88,1519,5.5,1.0,8,0,llama-70b,history_5,383,23063.21612279862,CPU-intensive,0
118,2026-07-17 23:08:33,8,8,8,88,1288,5.3,1.0,8,0,llama-70b,history_5,383,15491.680266801268,CPU-intensive,0
119,2026-07-17 23:09:48,8,8,8,88,1051,5.3,1.0,8,0,llama-70b,history_5,383,61464.693599846214,CPU-intensive,0
