step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
33,2026-07-18 01:49:00,1,1,30,11,533,7.7,1.0,1,0,gpt-oss-120b,history_5,521,333.2449612207711,CPU-intensive,0
34,2026-07-18 01:50:00,1,1,31,11,548,5.4,1.0,1,0,gpt-oss-120b,history_5,526,303.4042022190988,CPU-intensive,0
35,2026-07-18 01:51:01,1,1,33,11,596,5.4,1.0,1,0,gpt-oss-120b,history_5,534,282.8285042196512,CPU-intensive,0
36,2026-07-18 01:52:02,2,1,41,11,768,5.6,1.0,2,1,gpt-oss-120b,history_5,576,314.0461379662156,CPU-intensive,0
37,2026-07-18 01:53:02,2,2,55,22,1035,5.4,1.0,2,0,gpt-oss-120b,history_5,624,342.5486288033426,CPU-intensive,0
38,2026-07-18 01:54:03,3,2,66,22,1295,5.4,1.0,3,1,gpt-oss-120b,history_5,628,381.16417126730084,CPU-intensive,0
39,2026-07-18 01:55:04,3,3,73,33,1435,5.4,1.0,3,0,gpt-oss-120b,history_5,645,334.8634336143732,CPU-intensive,0
40,2026-07-18 01:56:05,4,3,74,33,1538,5.4,1.0,4,1,gpt-oss-120b,history_5,659,343.78364589065313,CPU-intensive,0
41,2026-07-18 01:57:05,4,4,74,44,1547,5.4,1.0,4,0,gpt-oss-120b,history_5,730,385.0315189920366,CPU-intensive,0
42,2026-07-18 01:58:06,5,4,78,44,1562,5.5,1.0,5,1,gpt-oss-120b,history_5,716,379.12253895774484,CPU-intensive,0
43,2026-07-18 01:59:07,3,5,77,55,1588,5.6,1.0,3,1,gpt-oss-120b,history_5,811,604.7954331152141,CPU-intensive,0
44,2026-07-18 02:00:08,4,3,73,33,1649,5.3,1.0,4,1,gpt-oss-120b,history_5,617,316.3687912747264,CPU-intensive,0
45,2026-07-18 02:01:09,5,4,79,44,1697,5.5,1.0,5,1,gpt-oss-120b,history_5,697,385.04827255383134,CPU-intensive,0
46,2026-07-18 02:02:09,1,5,80,55,1578,5.4,1.0,1,1,gpt-oss-120b,history_5,921,632.5865951366723,CPU-intensive,0
47,2026-07-18 02:03:10,1,1,66,11,1340,5.3,1.0,1,0,gpt-oss-120b,history_5,637,358.34401100873947,CPU-intensive,0
48,2026-07-18 02:04:11,1,1,66,12,1242,5.2,1.0,1,0,gpt-oss-120b,history_5,588,298.14375657588243,CPU-intensive,0
49,2026-07-18 02:05:12,1,1,66,12,1264,5.2,1.0,1,0,gpt-oss-120b,history_5,560,334.50462482869625,CPU-intensive,0
50,2026-07-18 02:06:12,1,1,71,11,1372,5.7,1.0,1,0,gpt-oss-120b,history_5,560,300.5037237890065,CPU-intensive,0
51,2026-07-18 02:07:13,1,1,69,11,1378,5.5,1.0,1,0,gpt-oss-120b,history_5,554,263.3330379612744,CPU-intensive,0
52,2026-07-18 02:08:13,1,1,57,11,1223,6.4,1.0,1,0,gpt-oss-120b,history_5,556,417.9065003991127,CPU-intensive,0
53,2026-07-18 02:09:14,1,1,51,11,1002,6.4,1.0,1,0,gpt-oss-120b,history_5,530,279.4217192567885,CPU-intensive,0
54,2026-07-18 02:10:15,1,1,39,11,802,5.3,1.0,1,0,gpt-oss-120b,history_5,548,278.8377800025046,CPU-intensive,0
55,2026-07-18 02:11:15,1,1,38,11,688,6.1,1.0,1,0,gpt-oss-120b,history_5,549,1482.3984908871353,CPU-intensive,0
56,2026-07-18 02:12:17,1,1,37,11,653,5.3,1.0,1,0,gpt-oss-120b,history_5,536,267.53100100904703,CPU-intensive,0
57,2026-07-18 02:13:18,1,1,37,11,669,6.7,1.0,1,0,gpt-oss-120b,history_5,539,430.8050670661032,CPU-intensive,0
58,2026-07-18 02:14:18,1,1,37,11,650,5.2,1.0,1,0,gpt-oss-120b,history_5,517,265.7970618456602,CPU-intensive,0
59,2026-07-18 02:15:19,1,1,43,11,678,5.7,1.0,1,0,gpt-oss-120b,history_5,528,396.5120930224657,CPU-intensive,0
60,2026-07-18 02:16:20,2,1,52,11,853,5.3,1.0,2,1,gpt-oss-120b,history_5,551,743.7970731407404,CPU-intensive,0
61,2026-07-18 02:17:21,2,2,74,23,1133,5.5,1.0,2,0,gpt-oss-120b,history_5,649,496.9713520258665,CPU-intensive,0
62,2026-07-18 02:18:22,3,2,79,23,1404,5.9,1.0,3,1,gpt-oss-120b,history_5,589,327.2094717249274,CPU-intensive,0
63,2026-07-18 02:19:22,3,3,81,33,1555,5.5,1.0,3,0,gpt-oss-120b,history_5,637,345.7037848420441,CPU-intensive,0
64,2026-07-18 02:20:23,4,3,84,33,1670,5.7,1.0,4,1,gpt-oss-120b,history_5,674,355.5982429534197,CPU-intensive,0
65,2026-07-18 02:21:24,4,4,83,44,1691,5.6,1.0,4,0,gpt-oss-120b,history_5,692,382.8217098489404,CPU-intensive,0
66,2026-07-18 02:22:25,1,4,89,44,1666,6.4,1.0,1,1,gpt-oss-120b,history_5,925,552.0762638188899,CPU-intensive,0
67,2026-07-18 02:23:25,5,1,84,11,1719,5.4,1.0,5,1,gpt-oss-120b,history_5,760,402.02498715370893,CPU-intensive,0
68,2026-07-18 02:24:26,1,5,89,55,1737,5.3,1.0,1,1,gpt-oss-120b,history_5,763,566.7601339519024,CPU-intensive,0
69,2026-07-18 02:25:27,1,1,84,12,1731,5.4,1.0,1,0,gpt-oss-120b,history_5,641,545.0740419328213,CPU-intensive,0
70,2026-07-18 02:26:28,1,1,76,11,1553,5.5,1.0,1,0,gpt-oss-120b,history_5,642,333.56386004015803,CPU-intensive,0
71,2026-07-18 02:27:29,1,1,62,11,1325,5.5,1.0,1,0,gpt-oss-120b,history_5,613,332.23722781986,CPU-intensive,0
72,2026-07-18 02:28:29,1,1,77,12,1078,6.8,1.0,1,0,gpt-oss-120b,history_5,517,399.43246729671955,CPU-intensive,0
73,2026-07-18 02:29:30,1,1,83,11,1374,5.6,1.0,1,0,gpt-oss-120b,history_5,576,314.84290212392807,CPU-intensive,0
74,2026-07-18 02:30:31,1,1,80,11,1480,5.2,1.0,1,0,gpt-oss-120b,history_5,528,268.7176209874451,CPU-intensive,0
75,2026-07-18 02:31:31,1,1,65,11,1403,5.3,1.0,1,0,gpt-oss-120b,history_5,525,417.72626200690866,CPU-intensive,0
76,2026-07-18 02:32:32,1,1,52,12,1167,5.5,1.0,1,0,gpt-oss-120b,history_5,531,383.7196701206267,CPU-intensive,0
77,2026-07-18 02:33:33,1,1,41,12,910,5.3,1.0,1,0,gpt-oss-120b,history_5,539,344.77249812334776,CPU-intensive,0
78,2026-07-18 02:34:33,1,1,36,12,721,5.7,1.0,1,0,gpt-oss-120b,history_5,498,318.45308700576425,CPU-intensive,0
79,2026-07-18 02:35:34,1,1,33,11,623,6.9,1.0,1,0,gpt-oss-120b,history_5,510,395.8591348491609,CPU-intensive,0
80,2026-07-18 02:36:35,1,1,33,11,555,5.9,1.0,1,0,gpt-oss-120b,history_5,552,304.5651391148567,CPU-intensive,0
81,2026-07-18 02:37:35,1,1,35,11,574,5.3,1.0,1,0,gpt-oss-120b,history_5,534,274.5748348534107,CPU-intensive,0
82,2026-07-18 02:38:36,1,1,41,11,603,7.0,1.0,1,0,gpt-oss-120b,history_5,583,314.0671392902732,CPU-intensive,0
83,2026-07-18 02:39:37,1,1,52,11,705,6.5,1.0,1,0,gpt-oss-120b,history_5,522,308.19592298939824,CPU-intensive,0
84,2026-07-18 02:40:37,2,1,66,11,900,5.8,1.0,2,1,gpt-oss-120b,history_5,575,314.73185820505023,CPU-intensive,0
85,2026-07-18 02:41:38,2,2,83,23,1149,5.2,1.0,2,0,gpt-oss-120b,history_5,673,409.83612602576613,CPU-intensive,0
86,2026-07-18 02:42:39,3,2,85,22,1383,5.5,1.0,3,1,gpt-oss-120b,history_5,584,780.1199373789132,CPU-intensive,0
87,2026-07-18 02:43:40,3,3,92,33,1483,5.2,1.0,3,0,gpt-oss-120b,history_5,791,1230.9041609987617,CPU-intensive,0
88,2026-07-18 02:44:42,4,3,92,34,1561,5.2,1.0,4,1,gpt-oss-120b,history_5,590,450.52279299125075,CPU-intensive,0
89,2026-07-18 02:45:42,1,4,89,45,1558,5.3,1.0,1,1,gpt-oss-120b,history_5,924,734.5526521094143,CPU-intensive,0
90,2026-07-18 02:46:44,3,1,86,11,1552,5.5,1.0,3,1,gpt-oss-120b,history_5,751,396.9657812267542,CPU-intensive,0
91,2026-07-18 02:47:44,1,3,89,33,1548,5.3,1.0,1,1,gpt-oss-120b,history_5,793,481.93268571048975,CPU-intensive,0
92,2026-07-18 02:48:45,1,1,82,12,1524,5.3,1.0,1,0,gpt-oss-120b,history_5,625,335.1154481060803,CPU-intensive,0
93,2026-07-18 02:49:46,1,1,73,11,1511,5.2,1.0,1,0,gpt-oss-120b,history_5,615,381.1555006541312,CPU-intensive,0
94,2026-07-18 02:50:47,1,1,59,12,1280,5.4,1.0,1,0,gpt-oss-120b,history_5,531,309.09955175593495,CPU-intensive,0
95,2026-07-18 02:51:47,1,1,58,12,1025,5.9,1.0,1,0,gpt-oss-120b,history_5,551,448.47163185477257,CPU-intensive,0
96,2026-07-18 02:52:48,1,1,62,12,1000,5.6,1.0,1,0,gpt-oss-120b,history_5,559,428.3194220624864,CPU-intensive,0
97,2026-07-18 02:53:49,1,1,70,11,1107,5.8,1.0,1,0,gpt-oss-120b,history_5,578,310.7319553382695,CPU-intensive,0
98,2026-07-18 02:54:50,1,1,66,11,1209,6.0,1.0,1,0,gpt-oss-120b,history_5,546,445.84462279453874,CPU-intensive,0
99,2026-07-18 02:55:50,1,1,56,12,1168,6.4,1.0,1,0,gpt-oss-120b,history_5,534,269.04853619635105,CPU-intensive,0
100,2026-07-18 02:56:51,1,1,44,11,972,5.3,1.0,1,0,gpt-oss-120b,history_5,517,266.01044926792383,CPU-intensive,0
101,2026-07-18 02:57:51,1,1,36,12,762,5.9,1.0,1,0,gpt-oss-120b,history_5,550,291.994770988822,CPU-intensive,0
102,2026-07-18 02:58:52,1,1,31,12,610,7.0,1.0,1,0,gpt-oss-120b,history_5,557,285.4181849397719,CPU-intensive,0
103,2026-07-18 02:59:53,1,1,29,11,526,5.4,1.0,1,0,gpt-oss-120b,history_5,533,263.8270198367536,CPU-intensive,0
104,2026-07-18 03:00:53,1,1,30,11,491,5.6,1.0,1,0,gpt-oss-120b,history_5,520,297.42660420015454,CPU-intensive,0
105,2026-07-18 03:01:54,1,1,34,12,524,8.3,1.0,1,0,gpt-oss-120b,history_5,688,502.31592217460275,CPU-intensive,0
106,2026-07-18 03:02:55,1,1,39,12,586,5.3,1.0,1,0,gpt-oss-120b,history_5,586,308.1872998736799,CPU-intensive,0
107,2026-07-18 03:03:55,2,1,47,12,663,6.7,1.0,2,1,gpt-oss-120b,history_5,681,358.28789696097374,CPU-intensive,0
108,2026-07-18 03:04:56,2,2,66,22,858,5.9,1.0,2,0,gpt-oss-120b,history_5,625,330.72496578097343,CPU-intensive,0
109,2026-07-18 03:05:57,3,2,77,22,1102,5.3,1.0,3,1,gpt-oss-120b,history_5,540,293.3959676884115,CPU-intensive,0
110,2026-07-18 03:06:58,3,3,87,33,1337,5.2,1.0,3,0,gpt-oss-120b,history_5,657,334.0333430096507,CPU-intensive,0
111,2026-07-18 03:07:58,4,3,90,33,1498,5.2,1.0,4,1,gpt-oss-120b,history_5,576,285.1573908701539,CPU-intensive,0
112,2026-07-18 03:08:59,5,4,91,45,1605,5.2,1.0,5,1,gpt-oss-120b,history_5,658,337.3986831866205,CPU-intensive,0
113,2026-07-18 03:10:00,3,5,91,55,1523,5.3,1.0,3,1,gpt-oss-120b,history_5,739,419.916118029505,CPU-intensive,0
114,2026-07-18 03:11:00,4,3,85,33,1512,5.2,1.0,4,1,gpt-oss-120b,history_5,725,381.39419723302126,CPU-intensive,0
115,2026-07-18 03:12:01,1,4,89,45,1539,5.2,1.0,1,1,gpt-oss-120b,history_5,712,377.74277571588755,CPU-intensive,0
116,2026-07-18 03:13:02,4,1,83,11,1561,5.4,1.0,4,1,gpt-oss-120b,history_5,661,388.5568003170192,CPU-intensive,0
117,2026-07-18 03:14:03,1,4,80,44,1519,5.3,1.0,1,1,gpt-oss-120b,history_5,660,579.5285357162356,CPU-intensive,0
118,2026-07-18 03:15:04,1,1,59,12,1288,8.2,1.0,1,0,gpt-oss-120b,history_5,590,315.63249230384827,CPU-intensive,0
119,2026-07-18 03:16:05,1,1,1,11,1051,5.2,1.0,1,0,gpt-oss-120b,history_5,668,355.0929529592395,CPU-intensive,0
