step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
56,2026-07-17 22:14:52,14,14,504,156,653,38.2,1.0,14,0,keda,baseline,0,0.004025641828775406,CPU-intensive,0
57,2026-07-17 22:15:53,14,14,547,156,669,111.4,1.0,14,0,keda,baseline,0,0.003764871507883072,CPU-intensive,0
58,2026-07-17 22:16:53,13,14,521,156,650,167.4,1.0,13,1,keda,baseline,0,0.0029099173843860626,CPU-intensive,0
59,2026-07-17 22:17:54,14,13,480,145,678,69.4,1.0,14,1,keda,baseline,0,0.003484077751636505,CPU-intensive,0
60,2026-07-17 22:18:55,14,14,608,156,853,76.4,1.0,14,0,keda,baseline,0,0.003092922270298004,CPU-intensive,0
61,2026-07-17 22:19:56,14,14,705,156,1133,40.2,1.0,14,0,keda,baseline,0,0.004098750650882721,CPU-intensive,0
62,2026-07-17 22:20:56,14,14,804,156,1404,116.7,1.0,14,0,keda,baseline,0,0.003766268491744995,CPU-intensive,0
63,2026-07-17 22:21:57,14,14,802,156,1555,79.1,1.0,14,0,keda,baseline,0,0.0030812807381153107,CPU-intensive,0
64,2026-07-17 22:22:58,14,14,892,156,1670,59.1,1.0,14,0,keda,baseline,0,0.0033080577850341797,CPU-intensive,0
65,2026-07-17 22:23:58,14,14,950,156,1691,62.6,1.0,14,0,keda,baseline,0,0.0038207508623600006,CPU-intensive,0
66,2026-07-17 22:24:59,14,14,879,156,1666,37.0,1.0,14,0,keda,baseline,0,0.003002118319272995,CPU-intensive,0
67,2026-07-17 22:25:59,14,14,933,156,1719,57.2,1.0,14,0,keda,baseline,0,0.0030249357223510742,CPU-intensive,0
68,2026-07-17 22:27:00,14,14,917,156,1737,63.2,1.0,14,0,keda,baseline,0,0.00334298238158226,CPU-intensive,0
69,2026-07-17 22:28:01,14,14,921,156,1731,99.6,1.0,14,0,keda,baseline,0,0.003422144800424576,CPU-intensive,0
70,2026-07-17 22:29:01,14,14,832,156,1553,52.5,1.0,14,0,keda,baseline,0,0.0031101517379283905,CPU-intensive,0
71,2026-07-17 22:30:02,14,14,776,156,1325,63.6,1.0,14,0,keda,baseline,0,0.0030635856091976166,CPU-intensive,0
72,2026-07-17 22:31:03,14,14,665,156,1078,53.6,1.0,14,0,keda,baseline,0,0.0028819777071475983,CPU-intensive,0
73,2026-07-17 22:32:03,14,14,765,156,1374,84.9,1.0,14,0,keda,baseline,0,0.00337185338139534,CPU-intensive,0
74,2026-07-17 22:33:04,14,14,837,156,1480,56.7,1.0,14,0,keda,baseline,0,0.003437977284193039,CPU-intensive,0
75,2026-07-17 22:34:04,14,14,806,156,1403,104.2,1.0,14,0,keda,baseline,0,0.003323890268802643,CPU-intensive,0
76,2026-07-17 22:35:05,14,14,700,156,1167,123.4,1.0,14,0,keda,baseline,0,0.004114117473363876,CPU-intensive,0
77,2026-07-17 22:36:06,14,14,633,156,910,44.6,1.0,14,0,keda,baseline,0,0.003400258719921112,CPU-intensive,0
78,2026-07-17 22:37:06,14,14,565,156,721,118.1,1.0,14,0,keda,baseline,0,0.0037811696529388428,CPU-intensive,0
79,2026-07-17 22:38:07,13,14,536,156,623,104.9,1.0,13,1,keda,baseline,0,0.0038635917007923126,CPU-intensive,0
80,2026-07-17 22:39:08,12,13,497,145,555,40.7,1.0,12,1,keda,baseline,0,0.0037620775401592255,CPU-intensive,0
81,2026-07-17 22:40:09,12,12,526,134,574,92.9,1.0,12,0,keda,baseline,0,0.0029741786420345306,CPU-intensive,0
82,2026-07-17 22:41:09,13,12,520,134,603,79.0,1.0,13,1,keda,baseline,0,0.0038850121200084686,CPU-intensive,0
83,2026-07-17 22:42:10,14,13,556,145,705,49.5,1.0,14,1,keda,baseline,0,0.0036442652344703674,CPU-intensive,0
84,2026-07-17 22:43:11,14,14,620,156,900,58.9,1.0,14,0,keda,baseline,0,0.0030980445444583893,CPU-intensive,0
85,2026-07-17 22:44:11,14,14,723,156,1149,76.6,1.0,14,0,keda,baseline,0,0.004154164344072342,CPU-intensive,0
86,2026-07-17 22:45:12,14,14,840,156,1383,39.6,1.0,14,0,keda,baseline,0,0.0035427510738372803,CPU-intensive,0
87,2026-07-17 22:46:12,14,14,864,156,1483,89.4,1.0,14,0,keda,baseline,0,0.004108063876628876,CPU-intensive,0
88,2026-07-17 22:47:13,14,14,891,156,1561,84.1,1.0,14,0,keda,baseline,0,0.0031189993023872375,CPU-intensive,0
89,2026-07-17 22:48:14,14,14,847,156,1558,59.6,1.0,14,0,keda,baseline,0,0.003821682184934616,CPU-intensive,0
90,2026-07-17 22:49:14,14,14,843,156,1552,82.3,1.0,14,0,keda,baseline,0,0.0038729049265384674,CPU-intensive,0
91,2026-07-17 22:50:15,14,14,809,156,1548,71.5,1.0,14,0,keda,baseline,0,0.0032731331884860992,CPU-intensive,0
92,2026-07-17 22:51:16,14,14,842,156,1524,59.6,1.0,14,0,keda,baseline,0,0.003471970558166504,CPU-intensive,0
93,2026-07-17 22:52:16,14,14,845,156,1511,54.8,1.0,14,0,keda,baseline,0,0.003844965249300003,CPU-intensive,0
94,2026-07-17 22:53:17,14,14,736,156,1280,43.0,1.0,14,0,keda,baseline,0,0.003373250365257263,CPU-intensive,0
95,2026-07-17 22:54:18,14,14,686,156,1025,60.5,1.0,14,0,keda,baseline,0,0.003319699317216873,CPU-intensive,0
96,2026-07-17 22:55:18,14,14,647,156,1000,43.2,1.0,14,0,keda,baseline,0,0.0034710392355918884,CPU-intensive,0
97,2026-07-17 22:56:19,14,14,643,156,1107,37.4,1.0,14,0,keda,baseline,0,0.003388151526451111,CPU-intensive,0
98,2026-07-17 22:57:19,14,14,667,156,1209,45.8,1.0,14,0,keda,baseline,0,0.0035907141864299774,CPU-intensive,0
99,2026-07-17 22:58:20,14,14,648,156,1168,67.3,1.0,14,0,keda,baseline,0,0.003988388925790787,CPU-intensive,0
100,2026-07-17 22:59:21,14,14,609,156,972,46.6,1.0,14,0,keda,baseline,0,0.003061257302761078,CPU-intensive,0
101,2026-07-17 23:00:21,14,14,583,156,762,56.5,1.0,14,0,keda,baseline,0,0.003460794687271118,CPU-intensive,0
102,2026-07-17 23:01:22,13,14,506,156,610,81.9,1.0,13,1,keda,baseline,0,0.0036410056054592133,CPU-intensive,0
103,2026-07-17 23:02:23,11,13,446,145,526,76.8,1.0,11,1,keda,baseline,0,0.0034892000257968903,CPU-intensive,0
104,2026-07-17 23:03:23,10,11,453,123,491,36.8,1.0,10,1,keda,baseline,0,0.003514811396598816,CPU-intensive,0
105,2026-07-17 23:04:24,11,10,485,112,524,46.0,1.0,11,1,keda,baseline,0,0.003568362444639206,CPU-intensive,0
106,2026-07-17 23:05:25,12,11,505,123,586,40.0,1.0,12,1,keda,baseline,0,0.0035818666219711304,CPU-intensive,0
107,2026-07-17 23:06:25,14,12,486,134,663,38.8,1.0,14,1,keda,baseline,0,0.0031241215765476227,CPU-intensive,0
108,2026-07-17 23:07:26,14,14,633,156,858,97.8,1.0,14,0,keda,baseline,0,0.00306079164147377,CPU-intensive,0
109,2026-07-17 23:08:27,14,14,746,156,1102,72.5,1.0,14,0,keda,baseline,0,0.0035152770578861237,CPU-intensive,0
110,2026-07-17 23:09:27,14,14,841,156,1337,47.5,1.0,14,0,keda,baseline,0,0.003261025995016098,CPU-intensive,0
111,2026-07-17 23:10:28,14,14,869,156,1498,81.1,1.0,14,0,keda,baseline,0,0.00447593629360199,CPU-intensive,0
112,2026-07-17 23:11:29,14,14,841,156,1605,72.5,1.0,14,0,keda,baseline,0,0.003700144588947296,CPU-intensive,0
113,2026-07-17 23:12:29,14,14,876,156,1523,37.5,1.0,14,0,keda,baseline,0,0.00426778569817543,CPU-intensive,0
114,2026-07-17 23:13:30,14,14,839,156,1512,43.8,1.0,14,0,keda,baseline,0,0.0032871030271053314,CPU-intensive,0
115,2026-07-17 23:14:30,14,14,865,156,1539,79.6,1.0,14,0,keda,baseline,0,0.0034742988646030426,CPU-intensive,0
116,2026-07-17 23:15:31,14,14,840,156,1561,86.8,1.0,14,0,keda,baseline,0,0.004185829311609268,CPU-intensive,0
117,2026-07-17 23:16:32,14,14,735,156,1519,36.7,1.0,14,0,keda,baseline,0,0.003471970558166504,CPU-intensive,0
118,2026-07-17 23:17:32,14,14,700,156,1288,37.8,1.0,14,0,keda,baseline,0,0.004274770617485046,CPU-intensive,0
119,2026-07-17 23:18:33,14,14,94,156,1051,87.9,1.0,14,0,keda,baseline,0,0.0037909485399723053,CPU-intensive,0
