step,timestamp,replicas,ready_replicas,cpu_millicores,memory_mib,rps_target,latency_p90_ms,success_rate,llm_decision,scale_event,llm_model,llm_variant,llm_tokens,llm_latency_ms,workload_type,decision_timeout
61,2026-07-20 00:04:17,3,3,531,33,575,157.0,1.0,3,0,gpt-oss-120b,cot,677,456.895437091589,CPU-intensive,0
62,2026-07-20 00:05:18,5,3,514,33,603,280.3,1.0,5,1,gpt-oss-120b,cot,642,973.9437359385192,CPU-intensive,0
63,2026-07-20 00:06:20,3,5,483,55,720,90.4,1.0,3,1,gpt-oss-120b,cot,823,533.345771022141,CPU-intensive,0
64,2026-07-20 00:07:22,4,3,560,33,702,211.5,1.0,4,1,gpt-oss-120b,cot,707,547.194526065141,CPU-intensive,0
65,2026-07-20 00:08:23,2,4,505,44,689,67.8,1.0,2,1,gpt-oss-120b,cot,776,608.8656252250075,CPU-intensive,0
66,2026-07-20 00:09:25,14,2,755,26,641,1895.8,1.0,14,1,gpt-oss-120b,cot,729,446.5128919109702,CPU-intensive,0
67,2026-07-20 00:10:32,3,14,499,158,618,37.5,1.0,3,1,gpt-oss-120b,cot,947,608.5689277388155,CPU-intensive,0
68,2026-07-20 00:11:33,2,3,481,37,701,78.5,1.0,2,1,gpt-oss-120b,cot,646,423.3302529901266,CPU-intensive,0
69,2026-07-20 00:12:35,6,2,838,27,625,526.8,1.0,6,1,gpt-oss-120b,cot,730,563.0091289058328,CPU-intensive,0
70,2026-07-20 00:13:37,3,6,582,70,692,88.9,1.0,3,1,gpt-oss-120b,cot,538,333.5898001678288,CPU-intensive,0
71,2026-07-20 00:14:38,3,3,627,37,612,161.0,1.0,3,0,gpt-oss-120b,cot,565,373.56315134093165,CPU-intensive,0
72,2026-07-20 00:15:39,4,3,750,37,579,263.6,1.0,4,1,gpt-oss-120b,cot,603,360.78149592503905,CPU-intensive,0
73,2026-07-20 00:16:41,5,4,937,48,635,231.8,1.0,5,1,gpt-oss-120b,cot,796,810.6926390901208,CPU-intensive,0
74,2026-07-20 00:17:43,3,5,945,59,614,117.0,1.0,3,1,gpt-oss-120b,cot,777,482.266241684556,CPU-intensive,0
75,2026-07-20 00:18:44,14,3,1483,39,723,5007.1,0.9,14,1,gpt-oss-120b,cot,627,419.95116509497166,CPU-intensive,0
76,2026-07-20 00:20:08,5,14,778,160,1000,74.4,1.0,5,1,gpt-oss-120b,cot,831,664.1749609261751,CPU-intensive,0
77,2026-07-20 00:21:09,4,5,739,61,1169,146.4,1.0,4,1,gpt-oss-120b,cot,789,522.4497807212174,CPU-intensive,0
78,2026-07-20 00:22:11,2,4,780,50,1379,89.8,1.0,2,1,gpt-oss-120b,cot,767,497.7810839191079,CPU-intensive,0
79,2026-07-20 00:23:12,14,2,932,28,1764,5011.7,0.6,14,1,gpt-oss-120b,cot,676,455.2072649821639,CPU-intensive,0
80,2026-07-20 00:24:36,5,14,879,158,1578,45.0,1.0,5,1,gpt-oss-120b,cot,1019,589.4064488820732,CPU-intensive,0
81,2026-07-20 00:25:38,4,5,799,59,1426,129.3,1.0,4,1,gpt-oss-120b,cot,890,784.6326157450676,CPU-intensive,0
82,2026-07-20 00:26:39,9,4,843,48,1247,412.9,1.0,9,1,gpt-oss-120b,cot,672,404.9223796464503,CPU-intensive,0
83,2026-07-20 00:27:41,4,9,810,103,1240,92.8,1.0,4,1,gpt-oss-120b,cot,933,584.8540402948856,CPU-intensive,0
84,2026-07-20 00:28:42,4,4,824,44,1292,173.8,1.0,4,0,gpt-oss-120b,cot,816,510.247107129544,CPU-intensive,0
85,2026-07-20 00:29:44,5,4,872,44,1546,203.5,1.0,5,1,gpt-oss-120b,cot,604,636.6917812265456,CPU-intensive,0
86,2026-07-20 00:30:45,5,5,841,55,1445,105.4,1.0,5,0,gpt-oss-120b,cot,810,547.4398471415043,CPU-intensive,0
87,2026-07-20 00:31:47,5,5,845,55,1413,110.8,1.0,5,0,gpt-oss-120b,cot,495,341.1863297224045,CPU-intensive,0
88,2026-07-20 00:32:48,8,5,883,55,1495,319.3,1.0,8,1,gpt-oss-120b,cot,620,377.8416169807315,CPU-intensive,0
89,2026-07-20 00:33:49,2,8,783,88,1438,118.2,1.0,2,1,gpt-oss-120b,cot,721,531.8420520052314,CPU-intensive,0
90,2026-07-20 00:34:51,14,2,819,26,1491,5018.9,0.7,14,1,gpt-oss-120b,cot,670,1232.2075138799846,CPU-intensive,0
91,2026-07-20 00:36:27,4,14,712,158,1513,39.9,1.0,4,1,gpt-oss-120b,cot,868,579.7627628780901,CPU-intensive,0
92,2026-07-20 00:37:28,2,4,691,46,1500,57.7,1.0,2,1,gpt-oss-120b,cot,762,579.1176720522344,CPU-intensive,0
93,2026-07-20 00:38:30,14,1,975,27,1609,5012.5,0.5,14,1,gpt-oss-120b,cot,804,626.4863829128444,CPU-intensive,0
94,2026-07-20 00:39:50,2,14,632,158,1458,46.2,1.0,2,1,gpt-oss-120b,cot,805,560.383714735508,CPU-intensive,0
95,2026-07-20 00:40:51,6,2,917,27,1380,4108.2,1.0,6,1,gpt-oss-120b,cot,766,509.88418189808726,CPU-intensive,0
96,2026-07-20 00:41:58,1,6,539,70,1211,68.0,1.0,1,1,gpt-oss-120b,cot,588,434.5996850170195,CPU-intensive,0
97,2026-07-20 00:42:59,2,0,463,14,1106,4.7,0.0,2,1,gpt-oss-120b,cot,916,585.790426004678,CPU-intensive,0
98,2026-07-20 00:44:00,14,1,1000,27,1181,5017.2,0.8,14,1,gpt-oss-120b,cot,729,459.8772400058806,CPU-intensive,0
99,2026-07-20 00:45:27,2,14,608,159,1131,37.2,1.0,2,1,gpt-oss-120b,cot,633,379.09058714285493,CPU-intensive,0
100,2026-07-20 00:46:28,14,1,943,27,983,5010.5,0.8,14,1,gpt-oss-120b,cot,709,428.76072973012924,CPU-intensive,0
101,2026-07-20 00:47:50,2,14,574,159,933,37.5,1.0,2,1,gpt-oss-120b,cot,766,456.2031477689743,CPU-intensive,0
102,2026-07-20 00:48:51,14,2,906,28,827,5020.0,0.4,14,1,gpt-oss-120b,cot,798,630.1934230141342,CPU-intensive,0
103,2026-07-20 00:50:32,2,14,598,159,804,45.6,1.0,2,1,gpt-oss-120b,cot,1052,795.7376749254763,CPU-intensive,0
104,2026-07-20 00:51:33,12,1,1003,28,1032,5021.0,0.6,12,1,gpt-oss-120b,cot,789,821.6548077762127,CPU-intensive,0
105,2026-07-20 00:53:04,2,12,528,137,938,106.9,1.0,2,1,gpt-oss-120b,cot,755,619.8215559124947,CPU-intensive,0
106,2026-07-20 00:54:05,14,2,814,28,821,5017.1,0.8,14,1,gpt-oss-120b,cot,880,578.6848799325526,CPU-intensive,0
107,2026-07-20 00:55:32,2,14,582,159,834,52.2,1.0,2,1,gpt-oss-120b,cot,982,759.4249909743667,CPU-intensive,0
108,2026-07-20 00:56:33,2,2,543,27,809,199.0,1.0,2,0,gpt-oss-120b,cot,638,467.5148669630289,CPU-intensive,0
109,2026-07-20 00:57:35,5,2,571,27,760,426.7,1.0,5,1,gpt-oss-120b,cot,619,378.15376091748476,CPU-intensive,0
110,2026-07-20 00:58:37,3,5,498,60,840,51.5,1.0,3,1,gpt-oss-120b,cot,627,517.1809559687972,CPU-intensive,0
111,2026-07-20 00:59:38,5,3,509,38,860,316.4,1.0,5,1,gpt-oss-120b,cot,629,1195.2167362906039,CPU-intensive,0
112,2026-07-20 01:00:40,1,5,73,60,754,51.9,1.0,1,1,gpt-oss-120b,cot,604,380.63724618405104,CPU-intensive,0
113,2026-07-20 01:01:41,2,1,1,13,750,200.0,1.0,2,1,gpt-oss-120b,cot,649,476.435128133744,CPU-intensive,0
114,2026-07-20 01:02:44,1,2,2,24,748,127.3,1.0,1,1,gpt-oss-120b,cot,687,463.6759916320443,CPU-intensive,0
115,2026-07-20 01:03:45,1,1,1,13,672,190.9,1.0,1,0,gpt-oss-120b,cot,481,292.0908248052001,CPU-intensive,0
116,2026-07-20 01:04:46,1,1,1,13,636,179.9,1.0,1,0,gpt-oss-120b,cot,488,424.2427838034928,CPU-intensive,0
117,2026-07-20 01:05:48,1,1,1,13,595,155.4,1.0,1,0,gpt-oss-120b,cot,467,289.6474217996001,CPU-intensive,0
118,2026-07-20 01:06:49,1,1,1,13,616,196.4,1.0,1,0,gpt-oss-120b,cot,491,313.994656316936,CPU-intensive,0
119,2026-07-20 01:07:51,1,1,1,13,532,181.8,1.0,1,0,gpt-oss-120b,cot,453,342.40294666960835,CPU-intensive,0
